Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 480128, 480128, 0
0, 2, 0, 412360, 446244, 0
0, 3, 0, 387376, 426622, 0
0, 4, 0, 394716, 418646, 0
0, 5, 0, 406529, 416223, 0
0, 6, 0, 389502, 411770, 0
0, 7, 0, 410122, 411535, 0
0, 8, 0, 419881, 412578, 0
0, 9, 0, 391602, 410248, 0
0, 10, 0, 390775, 408301, 390775
0, 11, 0, 409745, 408432, 409745
0, 12, 0, 373646, 405534, 409745
0, 13, 0, 402156, 405275, 409745
0, 14, 0, 402754, 405095, 409745
0, 15, 0, 379311, 403377, 409745
0, 16, 0, 411457, 403882, 411457
0, 17, 0, 407869, 404116, 411457
0, 18, 0, 393089, 403504, 411457
0, 19, 0, 416892, 404208, 416892
0, 20, 0, 395471, 403772, 416892
0, 21, 0, 389517, 403094, 416892
0, 22, 0, 401572, 403025, 416892
0, 23, 0, 404303, 403080, 416892
0, 24, 0, 386245, 402379, 416892
0, 25, 0, 407338, 402577, 416892
0, 26, 0, 420652, 403272, 420652
0, 27, 0, 392782, 402884, 420652
0, 28, 0, 415617, 403338, 420652
0, 29, 0, 413347, 403683, 420652
0, 30, 0, 389267, 403203, 420652
0, 31, 0, 408731, 403381, 420652
0, 32, 0, 410649, 403608, 420652
0, 33, 0, 380696, 402914, 420652
0, 34, 0, 411078, 403154, 420652
0, 35, 0, 403704, 403169, 420652
0, 36, 0, 381089, 402556, 420652
0, 37, 0, 419729, 403020, 420652
0, 38, 0, 424158, 403576, 424158
0, 39, 0, 473115, 405359, 473115
0, 40, 0, 392531, 405039, 473115
0, 41, 0, 421296, 405435, 473115
0, 42, 0, 381105, 404856, 473115
0, 43, 0, 383374, 404357, 473115
0, 44, 0, 397009, 404190, 473115
0, 45, 0, 372559, 403488, 473115
0, 46, 0, 414093, 403718, 473115
0, 47, 0, 423121, 404130, 473115
0, 48, 0, 390558, 403848, 473115
0, 49, 0, 404092, 403852, 473115
0, 50, 0, 410357, 403982, 473115
0, 51, 0, 370988, 403336, 473115
0, 52, 0, 384321, 402971, 473115
0, 53, 0, 419067, 403274, 473115
0, 54, 0, 374122, 402735, 473115
0, 55, 0, 390146, 402507, 473115
0, 56, 0, 415381, 402736, 473115
0, 57, 0, 367305, 402115, 473115
0, 58, 0, 389773, 401903, 473115
0, 59, 0, 455422, 402810, 473115
0, 60, 0, 384663, 402508, 473115
0, 61, 0, 392025, 402337, 473115
0, 62, 0, 372104, 401850, 473115
0, 63, 0, 368728, 401325, 473115
0, 64, 0, 389638, 401143, 473115
0, 65, 0, 380858, 400831, 473115
0, 66, 0, 372357, 400400, 473115
0, 67, 0, 392528, 400283, 473115
0, 68, 0, 373971, 399897, 473115
0, 69, 0, 380344, 399614, 473115
0, 70, 0, 410935, 399775, 473115
0, 71, 0, 384711, 399563, 473115
0, 72, 0, 379051, 399279, 473115
0, 73, 0, 397617, 399257, 473115
0, 74, 0, 380933, 399010, 473115
0, 75, 0, 384134, 398812, 473115
0, 76, 0, 390119, 398698, 473115
0, 77, 0, 380767, 398466, 473115
0, 78, 0, 362272, 398002, 473115
0, 79, 0, 384452, 397831, 473115
0, 80, 0, 383195, 397649, 473115
0, 81, 0, 383549, 397475, 473115
0, 82, 0, 387753, 397357, 473115
0, 83, 0, 394816, 397327, 473115
0, 84, 0, 376045, 397074, 473115
0, 85, 0, 371290, 396771, 473115
0, 86, 0, 373972, 396506, 473115
0, 87, 0, 363429, 396126, 473115
0, 88, 0, 399970, 396169, 473115
0, 89, 0, 394857, 396155, 473115
0, 90, 0, 383470, 396015, 473115
0, 91, 0, 381294, 395854, 473115
0, 92, 0, 370630, 395580, 473115
0, 93, 0, 374996, 395359, 473115
0, 94, 0, 385528, 395255, 473115
0, 95, 0, 385868, 395157, 473115
0, 96, 0, 375187, 394949, 473115
0, 97, 0, 389518, 394894, 473115
0, 98, 0, 371702, 394658, 473115
0, 99, 0, 364840, 394357, 473115
