Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 471450, 471450, 0
0, 2, 0, 485093, 478271, 0
0, 3, 0, 397896, 451480, 0
0, 4, 0, 442051, 449123, 0
0, 5, 0, 424252, 444149, 0
0, 6, 0, 420134, 440147, 0
0, 7, 0, 416829, 436816, 0
0, 8, 0, 483673, 442673, 0
0, 9, 0, 378961, 435594, 0
0, 10, 0, 448529, 436887, 448529
0, 11, 0, 424593, 435770, 448529
0, 12, 0, 385206, 431557, 448529
0, 13, 0, 450503, 433014, 450503
0, 14, 0, 422253, 432246, 450503
0, 15, 0, 392469, 429595, 450503
0, 16, 0, 394158, 427381, 450503
0, 17, 0, 508736, 432166, 508736
0, 18, 0, 396989, 430212, 508736
0, 19, 0, 389644, 428077, 508736
0, 20, 0, 468274, 430086, 508736
0, 21, 0, 375138, 427470, 508736
0, 22, 0, 446519, 428335, 508736
0, 23, 0, 474611, 430347, 508736
0, 24, 0, 372170, 427923, 508736
0, 25, 0, 487666, 430312, 508736
0, 26, 0, 500379, 433006, 508736
0, 27, 0, 380534, 431063, 508736
0, 28, 0, 475046, 432633, 508736
0, 29, 0, 421875, 432263, 508736
0, 30, 0, 404058, 431323, 508736
0, 31, 0, 430511, 431297, 508736
0, 32, 0, 481623, 432869, 508736
0, 33, 0, 390637, 431590, 508736
0, 34, 0, 484518, 433146, 508736
0, 35, 0, 483072, 434572, 508736
0, 36, 0, 379110, 433032, 508736
0, 37, 0, 490494, 434585, 508736
0, 38, 0, 472257, 435576, 508736
0, 39, 0, 374154, 434002, 508736
0, 40, 0, 380277, 432659, 508736
0, 41, 0, 477816, 433760, 508736
0, 42, 0, 375850, 432382, 508736
0, 43, 0, 399258, 431612, 508736
0, 44, 0, 408916, 431097, 508736
0, 45, 0, 376484, 429884, 508736
0, 46, 0, 371936, 428625, 508736
0, 47, 0, 411743, 428266, 508736
0, 48, 0, 375699, 427171, 508736
0, 49, 0, 478258, 428213, 508736
0, 50, 0, 472023, 429089, 508736
0, 51, 0, 381143, 428149, 508736
0, 52, 0, 465261, 428862, 508736
0, 53, 0, 461954, 429486, 508736
0, 54, 0, 373752, 428454, 508736
0, 55, 0, 379119, 427557, 508736
0, 56, 0, 484244, 428569, 508736
0, 57, 0, 404869, 428154, 508736
0, 58, 0, 474489, 428952, 508736
0, 59, 0, 489431, 429977, 508736
0, 60, 0, 394843, 429392, 508736
0, 61, 0, 472760, 430102, 508736
0, 62, 0, 478988, 430890, 508736
0, 63, 0, 390974, 430257, 508736
0, 64, 0, 440302, 430413, 508736
0, 65, 0, 484953, 431252, 508736
0, 66, 0, 374325, 430390, 508736
0, 67, 0, 385899, 429726, 508736
0, 68, 0, 471338, 430337, 508736
0, 69, 0, 381758, 429633, 508736
0, 70, 0, 394476, 429131, 508736
0, 71, 0, 484490, 429910, 508736
0, 72, 0, 394051, 429412, 508736
0, 73, 0, 410787, 429157, 508736
0, 74, 0, 409736, 428895, 508736
0, 75, 0, 398369, 428488, 508736
0, 76, 0, 412598, 428279, 508736
0, 77, 0, 480013, 428950, 508736
0, 78, 0, 378388, 428302, 508736
0, 79, 0, 390650, 427826, 508736
0, 80, 0, 491892, 428626, 508736
0, 81, 0, 378553, 428008, 508736
0, 82, 0, 470673, 428528, 508736
0, 83, 0, 483294, 429187, 508736
0, 84, 0, 368143, 428461, 508736
0, 85, 0, 425892, 428431, 508736
0, 86, 0, 482713, 429062, 508736
0, 87, 0, 385342, 428560, 508736
0, 88, 0, 383435, 428048, 508736
0, 89, 0, 438141, 428161, 508736
0, 90, 0, 375197, 427573, 508736
0, 91, 0, 424332, 427538, 508736
0, 92, 0, 445529, 427733, 508736
0, 93, 0, 382051, 427242, 508736
0, 94, 0, 396541, 426916, 508736
0, 95, 0, 485756, 427535, 508736
0, 96, 0, 383643, 427078, 508736
0, 97, 0, 480337, 427627, 508736
0, 98, 0, 398666, 427332, 508736
0, 99, 0, 403862, 427095, 508736
