Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 381029, 381029, 0
0, 2, 0, 366926, 373978, 0
0, 3, 0, 365935, 371297, 0
0, 4, 0, 355750, 367411, 0
0, 5, 0, 357752, 365480, 0
0, 6, 0, 362645, 365008, 0
0, 7, 0, 389297, 368477, 0
0, 8, 0, 358420, 367220, 0
0, 9, 0, 358643, 366267, 0
0, 10, 0, 360967, 365737, 360967
0, 11, 0, 349133, 364228, 360967
0, 12, 0, 357245, 363647, 360967
0, 13, 0, 337633, 361646, 360967
0, 14, 0, 344826, 360445, 360967
0, 15, 0, 332640, 358592, 360967
0, 16, 0, 342175, 357566, 360967
0, 17, 0, 333467, 356149, 360967
0, 18, 0, 343421, 355442, 360967
0, 19, 0, 339329, 354594, 360967
0, 20, 0, 344298, 354080, 360967
0, 21, 0, 338443, 353336, 360967
0, 22, 0, 334131, 352464, 360967
0, 23, 0, 336227, 351759, 360967
0, 24, 0, 407701, 354089, 407701
0, 25, 0, 344871, 353721, 407701
0, 26, 0, 207133, 348083, 407701
0, 27, 0, 240711, 344107, 407701
0, 28, 0, 435230, 347361, 435230
0, 29, 0, 337490, 347021, 435230
0, 30, 0, 339658, 346776, 435230
0, 31, 0, 340603, 346577, 435230
0, 32, 0, 341662, 346424, 435230
0, 33, 0, 346464, 346425, 435230
0, 34, 0, 336786, 346142, 435230
0, 35, 0, 339538, 345954, 435230
0, 36, 0, 368072, 346568, 435230
0, 37, 0, 356436, 346834, 435230
0, 38, 0, 340033, 346656, 435230
0, 39, 0, 362466, 347061, 435230
0, 40, 0, 360305, 347392, 435230
0, 41, 0, 363159, 347776, 435230
0, 42, 0, 378242, 348501, 435230
0, 43, 0, 343472, 348385, 435230
0, 44, 0, 372416, 348931, 435230
0, 45, 0, 367300, 349339, 435230
0, 46, 0, 368007, 349744, 435230
0, 47, 0, 372513, 350228, 435230
0, 48, 0, 361086, 350454, 435230
0, 49, 0, 380351, 351064, 435230
0, 50, 0, 360357, 351249, 435230
0, 51, 0, 352157, 351266, 435230
0, 52, 0, 366170, 351552, 435230
0, 53, 0, 349528, 351514, 435230
0, 54, 0, 361686, 351702, 435230
0, 55, 0, 356081, 351781, 435230
0, 56, 0, 351203, 351771, 435230
0, 57, 0, 357808, 351876, 435230
0, 58, 0, 378646, 352337, 435230
0, 59, 0, 355900, 352397, 435230
0, 60, 0, 353282, 352411, 435230
0, 61, 0, 339907, 352207, 435230
0, 62, 0, 336684, 351957, 435230
0, 63, 0, 338292, 351741, 435230
0, 64, 0, 335939, 351495, 435230
0, 65, 0, 339426, 351310, 435230
0, 66, 0, 343056, 351185, 435230
0, 67, 0, 342375, 351054, 435230
0, 68, 0, 370351, 351337, 435230
0, 69, 0, 247322, 349830, 435230
0, 70, 0, 229456, 348111, 435230
0, 71, 0, 330651, 347866, 435230
0, 72, 0, 333910, 347673, 435230
0, 73, 0, 322069, 347323, 435230
0, 74, 0, 340222, 347228, 435230
0, 75, 0, 337340, 347097, 435230
0, 76, 0, 335057, 346939, 435230
0, 77, 0, 360916, 347120, 435230
0, 78, 0, 209856, 345361, 435230
0, 79, 0, 370148, 345674, 435230
0, 80, 0, 358191, 345830, 435230
0, 81, 0, 206473, 344110, 435230
0, 82, 0, 331982, 343963, 435230
0, 83, 0, 339838, 343914, 435230
0, 84, 0, 354409, 344038, 435230
0, 85, 0, 391396, 344595, 435230
0, 86, 0, 362709, 344805, 435230
0, 87, 0, 375776, 345160, 435230
0, 88, 0, 359362, 345321, 435230
0, 89, 0, 367144, 345566, 435230
0, 90, 0, 359786, 345724, 435230
0, 91, 0, 364629, 345931, 435230
0, 92, 0, 356626, 346047, 435230
0, 93, 0, 384826, 346463, 435230
0, 94, 0, 352673, 346529, 435230
0, 95, 0, 370861, 346785, 435230
0, 96, 0, 358851, 346910, 435230
0, 97, 0, 329383, 346730, 435230
0, 98, 0, 352761, 346791, 435230
0, 99, 0, 363076, 346955, 435230
