Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 363194, 363194, 0
0, 2, 0, 334286, 348740, 0
0, 3, 0, 340802, 346094, 0
0, 4, 0, 351846, 347532, 0
0, 5, 0, 335173, 345061, 0
0, 6, 0, 345191, 345082, 0
0, 7, 0, 342272, 344681, 0
0, 8, 0, 342636, 344426, 0
0, 9, 0, 346883, 344699, 0
0, 10, 0, 357824, 346011, 357824
0, 11, 0, 348571, 346243, 357824
0, 12, 0, 356955, 347135, 357824
0, 13, 0, 359573, 348091, 359573
0, 14, 0, 219292, 338892, 359573
0, 15, 0, 249577, 332938, 359573
0, 16, 0, 338444, 333282, 359573
0, 17, 0, 341874, 333787, 359573
0, 18, 0, 342635, 334278, 359573
0, 19, 0, 350848, 335150, 359573
0, 20, 0, 334345, 335110, 359573
0, 21, 0, 345083, 335584, 359573
0, 22, 0, 342386, 335893, 359573
0, 23, 0, 371169, 337426, 371169
0, 24, 0, 340755, 337564, 371169
0, 25, 0, 345920, 337898, 371169
0, 26, 0, 339761, 337969, 371169
0, 27, 0, 341701, 338107, 371169
0, 28, 0, 338407, 338117, 371169
0, 29, 0, 348632, 338479, 371169
0, 30, 0, 360046, 339197, 371169
0, 31, 0, 378650, 340469, 378650
0, 32, 0, 347842, 340699, 378650
0, 33, 0, 390790, 342216, 390790
0, 34, 0, 451487, 345429, 451487
0, 35, 0, 246468, 342602, 451487
0, 36, 0, 242081, 339810, 451487
0, 37, 0, 340946, 339840, 451487
0, 38, 0, 342527, 339910, 451487
0, 39, 0, 342212, 339969, 451487
0, 40, 0, 342174, 340024, 451487
0, 41, 0, 341459, 340059, 451487
0, 42, 0, 343448, 340139, 451487
0, 43, 0, 281973, 338787, 451487
0, 44, 0, 358215, 339228, 451487
0, 45, 0, 368998, 339889, 451487
0, 46, 0, 368354, 340507, 451487
0, 47, 0, 362982, 340985, 451487
0, 48, 0, 364084, 341466, 451487
0, 49, 0, 365668, 341959, 451487
0, 50, 0, 364091, 342401, 451487
0, 51, 0, 358048, 342707, 451487
0, 52, 0, 338462, 342626, 451487
0, 53, 0, 351095, 342785, 451487
0, 54, 0, 355692, 343024, 451487
0, 55, 0, 371798, 343547, 451487
0, 56, 0, 406546, 344671, 451487
0, 57, 0, 245041, 342924, 451487
0, 58, 0, 364978, 343304, 451487
0, 59, 0, 349245, 343404, 451487
0, 60, 0, 249213, 341835, 451487
0, 61, 0, 378948, 342443, 451487
0, 62, 0, 346969, 342516, 451487
0, 63, 0, 350577, 342643, 451487
0, 64, 0, 376485, 343171, 451487
0, 65, 0, 345511, 343207, 451487
0, 66, 0, 348463, 343286, 451487
0, 67, 0, 353735, 343441, 451487
0, 68, 0, 344759, 343460, 451487
0, 69, 0, 350898, 343567, 451487
0, 70, 0, 348663, 343639, 451487
0, 71, 0, 346953, 343685, 451487
0, 72, 0, 370679, 344059, 451487
0, 73, 0, 346928, 344098, 451487
0, 74, 0, 240127, 342693, 451487
0, 75, 0, 158176, 340233, 451487
0, 76, 0, 364314, 340549, 451487
0, 77, 0, 363225, 340843, 451487
0, 78, 0, 354937, 341023, 451487
0, 79, 0, 355756, 341209, 451487
0, 80, 0, 339812, 341192, 451487
0, 81, 0, 342552, 341208, 451487
0, 82, 0, 344836, 341252, 451487
0, 83, 0, 366295, 341553, 451487
0, 84, 0, 345340, 341598, 451487
0, 85, 0, 345964, 341649, 451487
0, 86, 0, 343895, 341675, 451487
0, 87, 0, 344554, 341708, 451487
0, 88, 0, 345058, 341746, 451487
0, 89, 0, 321941, 341524, 451487
0, 90, 0, 344187, 341553, 451487
0, 91, 0, 361197, 341768, 451487
0, 92, 0, 349202, 341848, 451487
0, 93, 0, 339476, 341823, 451487
0, 94, 0, 343994, 341846, 451487
0, 95, 0, 346356, 341893, 451487
0, 96, 0, 339363, 341867, 451487
0, 97, 0, 338460, 341832, 451487
0, 98, 0, 465210, 343090, 465210
0, 99, 0, 314400, 342801, 465210
