Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,604945,0,0,,408771.9378
0,0,0,415062,0,0,,
0,0,0,407887,0,0,,
0,0,0,397327,0,0,,
0,0,0,401088,0,0,,
0,0,0,408080,0,0,,
0,0,0,394499,0,0,,
0,0,0,412897,0,0,,
0,0,0,407128,0,0,,
0,0,0,389588,0,0,,
0,0,0,396319,0,0,,
0,0,0,407842,0,0,,
0,0,0,394104,0,0,,
0,0,0,403960,0,0,,
0,0,0,400900,0,0,,
0,0,0,394350,0,0,,
0,0,0,390768,0,0,,
0,0,0,413540,0,0,,
0,0,0,399334,0,0,,
0,0,0,398409,0,0,,
0,0,0,388577,0,0,,
0,0,0,393278,0,0,,
0,0,0,398342,0,0,,
0,0,0,401896,0,0,,
0,0,0,404408,0,0,,
0,0,0,408535,0,0,,
0,0,0,399433,0,0,,
0,0,0,394862,0,0,,
0,0,0,389562,0,0,,
0,0,0,397491,0,0,,
0,0,0,390420,0,0,,
0,0,0,403245,0,0,,
0,0,0,394195,0,0,,
0,0,0,393529,0,0,,
0,0,0,398855,0,0,,
0,0,0,395273,0,0,,
0,0,0,397786,0,0,,
0,0,0,400714,0,0,,
0,0,0,397602,0,0,,
0,0,0,390323,0,0,,
0,0,0,388928,0,0,,
0,0,0,407379,0,0,,
0,0,0,407599,0,0,,
0,0,0,399070,0,0,,
0,0,0,398874,0,0,,
0,0,0,385553,0,0,,
0,0,0,394055,0,0,,
0,0,0,480369,0,0,,
0,0,0,401527,0,0,,
0,0,0,402634,0,0,,
0,0,0,409261,0,0,,
0,0,0,402815,0,0,,
0,0,0,393921,0,0,,
0,0,0,390079,0,0,,
0,0,0,387643,0,0,,
0,0,0,402604,0,0,,
0,0,0,410063,0,0,,
0,0,0,397888,0,0,,
0,0,0,407849,0,0,,
0,0,0,390049,0,0,,
0,0,0,390321,0,0,,
0,0,0,391636,0,0,,
0,0,0,404409,0,0,,
0,0,0,393223,0,0,,
0,0,0,425319,0,0,,
0,0,0,425331,0,0,,
0,0,0,401906,0,0,,
0,0,0,402959,0,0,,
0,0,0,403858,0,0,,
0,0,0,417672,0,0,,
0,0,0,393570,0,0,,
0,0,0,404572,0,0,,
0,0,0,401511,0,0,,
0,0,0,401993,0,0,,
0,0,0,403983,0,0,,
0,0,0,390610,0,0,,
0,0,0,393384,0,0,,
0,0,0,394854,0,0,,
0,0,0,406376,0,0,,
0,0,0,389045,0,0,,
0,0,0,407808,0,0,,
0,0,0,401466,0,0,,
0,0,0,394656,0,0,,
0,0,0,393365,0,0,,
0,0,0,408170,0,0,,
0,0,0,397765,0,0,,
0,0,0,398142,0,0,,
0,0,0,397009,0,0,,
0,0,0,391448,0,0,,
0,0,0,393023,0,0,,
0,0,0,414598,0,0,,
0,0,0,406225,0,0,,
0,0,0,386651,0,0,,
0,0,0,412860,0,0,,
0,0,0,392975,0,0,,
0,0,0,394599,0,0,,
0,0,0,395808,0,0,,
0,0,0,398424,0,0,,
0,0,0,393590,0,0,,
0,0,0,410789,0,0,,
0,0,0,388664,0,0,,
0,0,0,404716,0,0,,
0,0,0,393216,0,0,,
0,0,0,398956,0,0,,
0,0,0,388915,0,0,,
0,0,0,411270,0,0,,
0,0,0,398676,0,0,,
0,0,0,389729,0,0,,
0,0,0,388177,0,0,,
0,0,0,405636,0,0,,
0,0,0,398771,0,0,,
0,0,0,397219,0,0,,
0,0,0,387750,0,0,,
0,0,0,392501,0,0,,
0,0,0,402511,0,0,,
0,0,0,398668,0,0,,
0,0,0,405190,0,0,,
0,0,0,390409,0,0,,
0,0,0,392815,0,0,,
0,0,0,386367,0,0,,
0,0,0,496326,0,0,,
0,0,0,392118,0,0,,
0,0,0,392597,0,0,,
0,0,0,399223,0,0,,
0,0,0,387671,0,0,,
0,0,0,401640,0,0,,
0,0,0,403265,0,0,,
0,0,0,408015,0,0,,
0,0,0,389901,0,0,,
0,0,0,388454,0,0,,
0,0,0,398152,0,0,,
0,0,0,395767,0,0,,
0,0,0,393747,0,0,,
0,0,0,392351,0,0,,
0,0,0,388924,0,0,,
0,0,0,398102,0,0,,
0,0,0,392383,0,0,,
0,0,0,408279,0,0,,
0,0,0,400216,0,0,,
0,0,0,385332,0,0,,
0,0,0,389457,0,0,,
0,0,0,401291,0,0,,
0,0,0,393072,0,0,,
0,0,0,389541,0,0,,
0,0,0,400229,0,0,,
0,0,0,391021,0,0,,
0,0,0,413896,0,0,,
0,0,0,429115,0,0,,
0,0,0,406105,0,0,,
0,0,0,390751,0,0,,
0,0,0,399564,0,0,,
0,0,0,399314,0,0,,
0,0,0,389065,0,0,,
0,0,0,394909,0,0,,
0,0,0,391065,0,0,,
0,0,0,399045,0,0,,
0,0,0,406608,0,0,,
0,0,0,402296,0,0,,
0,0,0,387359,0,0,,
0,0,0,385442,0,0,,
0,0,0,385765,0,0,,
0,0,0,397964,0,0,,
0,0,0,400422,0,0,,
0,0,0,399651,0,0,,
0,0,0,405235,0,0,,
0,0,0,390975,0,0,,
0,0,0,393173,0,0,,
0,0,0,397350,0,0,,
0,0,0,410122,0,0,,
0,0,0,398674,0,0,,
0,0,0,397227,0,0,,
