Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,592404,0,0,,417423.1524
0,0,0,434920,0,0,,
0,0,0,427437,0,0,,
0,0,0,419483,0,0,,
0,0,0,413353,0,0,,
0,0,0,408526,0,0,,
0,0,0,408332,0,0,,
0,0,0,410640,0,0,,
0,0,0,425291,0,0,,
0,0,0,412182,0,0,,
0,0,0,417406,0,0,,
0,0,0,407526,0,0,,
0,0,0,424052,0,0,,
0,0,0,414276,0,0,,
0,0,0,418094,0,0,,
0,0,0,409203,0,0,,
0,0,0,418125,0,0,,
0,0,0,406735,0,0,,
0,0,0,414094,0,0,,
0,0,0,466453,0,0,,
0,0,0,482043,0,0,,
0,0,0,431798,0,0,,
0,0,0,416605,0,0,,
0,0,0,419850,0,0,,
0,0,0,406741,0,0,,
0,0,0,408683,0,0,,
0,0,0,414168,0,0,,
0,0,0,401945,0,0,,
0,0,0,414460,0,0,,
0,0,0,412288,0,0,,
0,0,0,419075,0,0,,
0,0,0,408206,0,0,,
0,0,0,406398,0,0,,
0,0,0,407351,0,0,,
0,0,0,409450,0,0,,
0,0,0,424883,0,0,,
0,0,0,412666,0,0,,
0,0,0,405608,0,0,,
0,0,0,406518,0,0,,
0,0,0,419929,0,0,,
0,0,0,439017,0,0,,
0,0,0,408106,0,0,,
0,0,0,470579,0,0,,
0,0,0,408992,0,0,,
0,0,0,404747,0,0,,
0,0,0,413261,0,0,,
0,0,0,409902,0,0,,
0,0,0,501907,0,0,,
0,0,0,412766,0,0,,
0,0,0,408678,0,0,,
0,0,0,407453,0,0,,
0,0,0,405604,0,0,,
0,0,0,415630,0,0,,
0,0,0,418833,0,0,,
0,0,0,418911,0,0,,
0,0,0,404666,0,0,,
0,0,0,404379,0,0,,
0,0,0,405655,0,0,,
0,0,0,407191,0,0,,
0,0,0,417061,0,0,,
0,0,0,418389,0,0,,
0,0,0,416018,0,0,,
0,0,0,408492,0,0,,
0,0,0,411382,0,0,,
0,0,0,405731,0,0,,
0,0,0,414351,0,0,,
0,0,0,407763,0,0,,
0,0,0,416694,0,0,,
0,0,0,402033,0,0,,
0,0,0,495548,0,0,,
0,0,0,408074,0,0,,
0,0,0,416902,0,0,,
0,0,0,421928,0,0,,
0,0,0,416693,0,0,,
0,0,0,402553,0,0,,
0,0,0,407579,0,0,,
0,0,0,414844,0,0,,
0,0,0,425286,0,0,,
0,0,0,432031,0,0,,
0,0,0,408150,0,0,,
0,0,0,414791,0,0,,
0,0,0,409139,0,0,,
0,0,0,417812,0,0,,
0,0,0,411431,0,0,,
0,0,0,416665,0,0,,
0,0,0,420128,0,0,,
0,0,0,405206,0,0,,
0,0,0,415180,0,0,,
0,0,0,416820,0,0,,
0,0,0,441898,0,0,,
0,0,0,421663,0,0,,
0,0,0,411898,0,0,,
0,0,0,409424,0,0,,
0,0,0,416637,0,0,,
0,0,0,404111,0,0,,
0,0,0,424918,0,0,,
0,0,0,409787,0,0,,
0,0,0,419032,0,0,,
0,0,0,412652,0,0,,
0,0,0,419084,0,0,,
0,0,0,421869,0,0,,
0,0,0,407729,0,0,,
0,0,0,405047,0,0,,
0,0,0,414864,0,0,,
0,0,0,416088,0,0,,
0,0,0,419134,0,0,,
0,0,0,404473,0,0,,
0,0,0,416218,0,0,,
0,0,0,410878,0,0,,
0,0,0,414551,0,0,,
0,0,0,411972,0,0,,
0,0,0,420748,0,0,,
0,0,0,406815,0,0,,
0,0,0,403247,0,0,,
0,0,0,414679,0,0,,
0,0,0,409758,0,0,,
0,0,0,421137,0,0,,
0,0,0,407830,0,0,,
0,0,0,412282,0,0,,
0,0,0,477465,0,0,,
0,0,0,423220,0,0,,
0,0,0,422933,0,0,,
0,0,0,410875,0,0,,
0,0,0,414495,0,0,,
0,0,0,410250,0,0,,
0,0,0,413974,0,0,,
0,0,0,421656,0,0,,
0,0,0,412098,0,0,,
0,0,0,407958,0,0,,
0,0,0,406577,0,0,,
0,0,0,420821,0,0,,
0,0,0,419858,0,0,,
0,0,0,425300,0,0,,
0,0,0,406368,0,0,,
0,0,0,404514,0,0,,
0,0,0,424112,0,0,,
0,0,0,411262,0,0,,
0,0,0,418516,0,0,,
0,0,0,403009,0,0,,
0,0,0,402607,0,0,,
0,0,0,403820,0,0,,
0,0,0,416699,0,0,,
0,0,0,414995,0,0,,
0,0,0,416050,0,0,,
0,0,0,403565,0,0,,
0,0,0,403267,0,0,,
0,0,0,405261,0,0,,
0,0,0,416942,0,0,,
0,0,0,406644,0,0,,
0,0,0,422544,0,0,,
0,0,0,419641,0,0,,
0,0,0,405385,0,0,,
0,0,0,403994,0,0,,
0,0,0,411143,0,0,,
0,0,0,408293,0,0,,
0,0,0,418673,0,0,,
0,0,0,408478,0,0,,
0,0,0,402711,0,0,,
0,0,0,403351,0,0,,
0,0,0,410605,0,0,,
0,0,0,409265,0,0,,
0,0,0,418915,0,0,,
0,0,0,410335,0,0,,
0,0,0,403423,0,0,,
0,0,0,407501,0,0,,
0,0,0,415952,0,0,,
0,0,0,410290,0,0,,
0,0,0,412752,0,0,,
0,0,0,451516,0,0,,
0,0,0,433510,0,0,,
0,0,0,413889,0,0,,
0,0,0,442706,0,0,,
0,0,0,423293,0,0,,
0,0,0,422995,0,0,,
0,0,0,420666,0,0,,
0,0,0,410628,0,0,,
0,0,0,424862,0,0,,
0,0,0,420345,0,0,,
0,0,0,423953,0,0,,
0,0,0,418915,0,0,,
0,0,0,408826,0,0,,
0,0,0,404829,0,0,,
0,0,0,422448,0,0,,
0,0,0,411369,0,0,,
0,0,0,425185,0,0,,
0,0,0,402335,0,0,,
0,0,0,408860,0,0,,
0,0,0,418770,0,0,,
0,0,0,411649,0,0,,
0,0,0,407393,0,0,,
0,0,0,472723,0,0,,
0,0,0,436592,0,0,,
0,0,0,418482,0,0,,
0,0,0,406048,0,0,,
0,0,0,403198,0,0,,
0,0,0,488265,0,0,,
0,0,0,417289,0,0,,
0,0,0,417252,0,0,,
0,0,0,415704,0,0,,
0,0,0,415041,0,0,,
0,0,0,406566,0,0,,
0,0,0,416841,0,0,,
0,0,0,414147,0,0,,
0,0,0,414891,0,0,,
0,0,0,412093,0,0,,
0,0,0,406326,0,0,,
0,0,0,423736,0,0,,
0,0,0,404636,0,0,,
0,0,0,420744,0,0,,
0,0,0,444665,0,0,,
0,0,0,433533,0,0,,
0,0,0,404121,0,0,,
0,0,0,407365,0,0,,
0,0,0,403525,0,0,,
0,0,0,408852,0,0,,
0,0,0,414439,0,0,,
0,0,0,416537,0,0,,
0,0,0,419572,0,0,,
0,0,0,405315,0,0,,
0,0,0,408872,0,0,,
0,0,0,412845,0,0,,
0,0,0,420359,0,0,,
0,0,0,408187,0,0,,
0,0,0,412159,0,0,,
0,0,0,408215,0,0,,
0,0,0,404427,0,0,,
0,0,0,404442,0,0,,
0,0,0,420290,0,0,,
0,0,0,412544,0,0,,
0,0,0,424433,0,0,,
0,0,0,402730,0,0,,
0,0,0,403056,0,0,,
0,0,0,409998,0,0,,
0,0,0,412612,0,0,,
0,0,0,407286,0,0,,
0,0,0,413428,0,0,,
0,0,0,403733,0,0,,
0,0,0,407373,0,0,,
0,0,0,408930,0,0,,
0,0,0,413091,0,0,,
0,0,0,413606,0,0,,
0,0,0,411829,0,0,,
0,0,0,405625,0,0,,
0,0,0,402547,0,0,,
0,0,0,421030,0,0,,
0,0,0,408837,0,0,,
0,0,0,416540,0,0,,
0,0,0,408252,0,0,,
0,0,0,421112,0,0,,
0,0,0,411366,0,0,,
0,0,0,427350,0,0,,
0,0,0,420001,0,0,,
0,0,0,416245,0,0,,
0,0,0,410718,0,0,,
0,0,0,407379,0,0,,
0,0,0,421539,0,0,,
0,0,0,413721,0,0,,
0,0,0,419966,0,0,,
0,0,0,406730,0,0,,
0,0,0,412818,0,0,,
0,0,0,402708,0,0,,
0,0,0,420515,0,0,,
