Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,606789,0,0,,436556.6702
0,0,0,452876,0,0,,
0,0,0,432400,0,0,,
0,0,0,432548,0,0,,
0,0,0,435301,0,0,,
0,0,0,431647,0,0,,
0,0,0,444921,0,0,,
0,0,0,435173,0,0,,
0,0,0,447145,0,0,,
0,0,0,429689,0,0,,
0,0,0,425671,0,0,,
0,0,0,445507,0,0,,
0,0,0,439249,0,0,,
0,0,0,437783,0,0,,
0,0,0,435015,0,0,,
0,0,0,471101,0,0,,
0,0,0,442030,0,0,,
0,0,0,424835,0,0,,
0,0,0,426806,0,0,,
0,0,0,433518,0,0,,
0,0,0,439968,0,0,,
0,0,0,432877,0,0,,
0,0,0,422713,0,0,,
0,0,0,423643,0,0,,
0,0,0,428791,0,0,,
0,0,0,437013,0,0,,
0,0,0,427474,0,0,,
0,0,0,429289,0,0,,
0,0,0,425843,0,0,,
0,0,0,424377,0,0,,
0,0,0,442963,0,0,,
0,0,0,426237,0,0,,
0,0,0,439927,0,0,,
0,0,0,427888,0,0,,
0,0,0,421526,0,0,,
0,0,0,427091,0,0,,
0,0,0,431511,0,0,,
0,0,0,430409,0,0,,
0,0,0,441859,0,0,,
0,0,0,420550,0,0,,
0,0,0,435178,0,0,,
0,0,0,438607,0,0,,
0,0,0,425214,0,0,,
0,0,0,433800,0,0,,
0,0,0,422698,0,0,,
0,0,0,423420,0,0,,
0,0,0,432579,0,0,,
0,0,0,418665,0,0,,
0,0,0,430740,0,0,,
0,0,0,422712,0,0,,
0,0,0,425048,0,0,,
0,0,0,436029,0,0,,
0,0,0,438782,0,0,,
0,0,0,434660,0,0,,
0,0,0,429131,0,0,,
0,0,0,420998,0,0,,
0,0,0,431512,0,0,,
0,0,0,436139,0,0,,
0,0,0,445402,0,0,,
0,0,0,422075,0,0,,
0,0,0,426361,0,0,,
0,0,0,430073,0,0,,
0,0,0,434984,0,0,,
0,0,0,440364,0,0,,
0,0,0,440691,0,0,,
0,0,0,426122,0,0,,
0,0,0,427439,0,0,,
0,0,0,430267,0,0,,
0,0,0,438875,0,0,,
0,0,0,425869,0,0,,
0,0,0,435259,0,0,,
0,0,0,425639,0,0,,
0,0,0,446331,0,0,,
0,0,0,434627,0,0,,
0,0,0,421725,0,0,,
0,0,0,422834,0,0,,
0,0,0,429932,0,0,,
0,0,0,440989,0,0,,
0,0,0,427462,0,0,,
0,0,0,432008,0,0,,
0,0,0,427647,0,0,,
0,0,0,423965,0,0,,
0,0,0,422365,0,0,,
0,0,0,433369,0,0,,
0,0,0,427916,0,0,,
0,0,0,431628,0,0,,
0,0,0,420810,0,0,,
0,0,0,422283,0,0,,
0,0,0,432923,0,0,,
0,0,0,429604,0,0,,
0,0,0,428943,0,0,,
0,0,0,431926,0,0,,
0,0,0,425900,0,0,,
0,0,0,424196,0,0,,
0,0,0,423586,0,0,,
0,0,0,433027,0,0,,
0,0,0,436116,0,0,,
0,0,0,431026,0,0,,
0,0,0,421198,0,0,,
0,0,0,420274,0,0,,
0,0,0,435133,0,0,,
0,0,0,436294,0,0,,
0,0,0,435528,0,0,,
0,0,0,438615,0,0,,
0,0,0,427277,0,0,,
0,0,0,426302,0,0,,
0,0,0,438869,0,0,,
0,0,0,429300,0,0,,
0,0,0,444575,0,0,,
0,0,0,422612,0,0,,
