Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,
0,0,0,444906,0,0,,,
0,0,0,454851,0,0,,,
0,0,0,436413,0,0,,,
0,0,0,436619,0,0,,,
0,0,0,445471,0,0,,,
0,0,0,433334,0,0,,,
0,0,0,447186,0,0,,,
0,0,0,472184,0,0,,,
0,0,0,436505,0,0,,,
0,0,0,430930,0,0,,,
0,0,0,435459,0,0,,,
0,0,0,433999,0,0,,,
0,0,0,443424,0,0,,,
0,0,0,450349,0,0,,,
0,0,0,435087,0,0,,,
0,0,0,434147,0,0,,,
0,0,0,438260,0,0,,,
0,0,0,436331,0,0,,,
0,0,0,436798,0,0,,,
0,0,0,452838,0,0,,,
0,0,0,457262,0,0,,,
0,0,0,431635,0,0,,,
0,0,0,431737,0,0,,,
0,0,0,440799,0,0,,,
0,0,0,429234,0,0,,,
0,0,0,430273,0,0,,,
0,0,0,453344,0,0,,,
0,0,0,455426,0,0,,,
0,0,0,432351,0,0,,,
0,0,0,430734,0,0,,,
0,0,0,503336,0,0,,,
0,0,0,430574,0,0,,,
0,0,0,428854,0,0,,,
0,0,0,431092,0,0,,,
0,0,0,432496,0,0,,,
0,0,0,446504,0,0,,,
0,0,0,452074,0,0,,,
0,0,0,432906,0,0,,,
0,0,0,427956,0,0,,,
0,0,0,426600,0,0,,,
0,0,0,430400,0,0,,,
0,0,0,436544,0,0,,,
0,0,0,455813,0,0,,,
0,0,0,431644,0,0,,,
0,0,0,427997,0,0,,,
0,0,0,432995,0,0,,,
0,0,0,437992,0,0,,,
0,0,0,430490,0,0,,,
0,0,0,446582,0,0,,,
0,0,0,449289,0,0,,,
0,0,0,429183,0,0,,,
0,0,0,428712,0,0,,,
0,0,0,428606,0,0,,,
0,0,0,429385,0,0,,,
0,0,0,454383,0,0,,,
0,0,0,456725,0,0,,,
0,0,0,434014,0,0,,,
0,0,0,426670,0,0,,,
0,0,0,426980,0,0,,,
0,0,0,435415,0,0,,,
0,0,0,452393,0,0,,,
0,0,0,435620,0,0,,,
0,0,0,426451,0,0,,,
0,0,0,428219,0,0,,,
0,0,0,438843,0,0,,,
0,0,0,436810,0,0,,,
0,0,0,452432,0,0,,,
0,0,0,450035,0,0,,,
0,0,0,433106,0,0,,,
0,0,0,428417,0,0,,,
0,0,0,428727,0,0,,,
0,0,0,437683,0,0,,,
0,0,0,453462,0,0,,,
0,0,0,433877,0,0,,,
0,0,0,426271,0,0,,,
0,0,0,513716,0,0,,,
0,0,0,434965,0,0,,,
0,0,0,452619,0,0,,,
0,0,0,462877,0,0,,,
0,0,0,433553,0,0,,,
0,0,0,443030,0,0,,,
0,0,0,441569,0,0,,,
0,0,0,445734,0,0,,,
0,0,0,454691,0,0,,,
0,0,0,432814,0,0,,,
0,0,0,442500,0,0,,,
0,0,0,432966,0,0,,,
0,0,0,438069,0,0,,,
0,0,0,455202,0,0,,,
0,0,0,433168,0,0,,,
0,0,0,439312,0,0,,,
0,0,0,433892,0,0,,,
0,0,0,426993,0,0,,,
0,0,0,437807,0,0,,,
