Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,606142,0,0,,410294.1798
0,0,0,448776,0,0,,
0,0,0,439535,0,0,,
0,0,0,416855,0,0,,
0,0,0,415218,0,0,,
0,0,0,405560,0,0,,
0,0,0,408871,0,0,,
0,0,0,418067,0,0,,
0,0,0,406638,0,0,,
0,0,0,405156,0,0,,
0,0,0,407060,0,0,,
0,0,0,421621,0,0,,
0,0,0,420504,0,0,,
0,0,0,432773,0,0,,
0,0,0,414105,0,0,,
0,0,0,404133,0,0,,
0,0,0,402913,0,0,,
0,0,0,414454,0,0,,
0,0,0,413830,0,0,,
0,0,0,412262,0,0,,
0,0,0,424187,0,0,,
0,0,0,435694,0,0,,
0,0,0,416212,0,0,,
0,0,0,409334,0,0,,
0,0,0,405789,0,0,,
0,0,0,412557,0,0,,
0,0,0,422242,0,0,,
0,0,0,407499,0,0,,
0,0,0,405204,0,0,,
0,0,0,404420,0,0,,
0,0,0,407489,0,0,,
0,0,0,419622,0,0,,
0,0,0,424463,0,0,,
0,0,0,407325,0,0,,
0,0,0,404509,0,0,,
0,0,0,406069,0,0,,
0,0,0,427316,0,0,,
0,0,0,432989,0,0,,
0,0,0,467726,0,0,,
0,0,0,419859,0,0,,
0,0,0,407355,0,0,,
0,0,0,422196,0,0,,
0,0,0,433339,0,0,,
0,0,0,410055,0,0,,
0,0,0,408073,0,0,,
0,0,0,409788,0,0,,
0,0,0,410462,0,0,,
0,0,0,411189,0,0,,
0,0,0,428894,0,0,,
0,0,0,413526,0,0,,
0,0,0,409252,0,0,,
0,0,0,419197,0,0,,
0,0,0,421017,0,0,,
0,0,0,416899,0,0,,
0,0,0,423510,0,0,,
0,0,0,410070,0,0,,
0,0,0,414806,0,0,,
0,0,0,422355,0,0,,
0,0,0,412457,0,0,,
0,0,0,420527,0,0,,
0,0,0,422138,0,0,,
0,0,0,417291,0,0,,
0,0,0,421142,0,0,,
0,0,0,475514,0,0,,
0,0,0,406136,0,0,,
0,0,0,414571,0,0,,
0,0,0,413838,0,0,,
0,0,0,411180,0,0,,
0,0,0,420916,0,0,,
0,0,0,415809,0,0,,
0,0,0,423306,0,0,,
0,0,0,419345,0,0,,
0,0,0,418040,0,0,,
0,0,0,423973,0,0,,
0,0,0,411523,0,0,,
0,0,0,419124,0,0,,
0,0,0,404954,0,0,,
0,0,0,408649,0,0,,
0,0,0,421094,0,0,,
0,0,0,428070,0,0,,
0,0,0,411713,0,0,,
0,0,0,416501,0,0,,
0,0,0,420873,0,0,,
0,0,0,414776,0,0,,
0,0,0,424930,0,0,,
0,0,0,408313,0,0,,
0,0,0,410028,0,0,,
0,0,0,440025,0,0,,
0,0,0,442991,0,0,,
0,0,0,436738,0,0,,
0,0,0,433141,0,0,,
0,0,0,414909,0,0,,
0,0,0,418291,0,0,,
0,0,0,411100,0,0,,
0,0,0,423857,0,0,,
0,0,0,409896,0,0,,
0,0,0,409841,0,0,,
0,0,0,409265,0,0,,
0,0,0,403897,0,0,,
0,0,0,412800,0,0,,
0,0,0,437745,0,0,,
0,0,0,424513,0,0,,
0,0,0,415604,0,0,,
0,0,0,414820,0,0,,
0,0,0,411327,0,0,,
0,0,0,410438,0,0,,
0,0,0,415384,0,0,,
0,0,0,425172,0,0,,
0,0,0,408190,0,0,,
0,0,0,410791,0,0,,
0,0,0,417871,0,0,,
0,0,0,420941,0,0,,
0,0,0,428022,0,0,,
0,0,0,434841,0,0,,
0,0,0,409474,0,0,,
0,0,0,404575,0,0,,
0,0,0,419100,0,0,,
0,0,0,461679,0,0,,
0,0,0,549841,0,0,,
0,0,0,471230,0,0,,
0,0,0,475797,0,0,,
0,0,0,420625,0,0,,
0,0,0,408734,0,0,,
0,0,0,406373,0,0,,
0,0,0,427033,0,0,,
0,0,0,433216,0,0,,
0,0,0,409397,0,0,,
0,0,0,408338,0,0,,
0,0,0,430197,0,0,,
0,0,0,406639,0,0,,
0,0,0,422508,0,0,,
0,0,0,438638,0,0,,
0,0,0,427423,0,0,,
0,0,0,406574,0,0,,
0,0,0,405984,0,0,,
0,0,0,405916,0,0,,
0,0,0,409285,0,0,,
0,0,0,533643,0,0,,
0,0,0,450710,0,0,,
0,0,0,417621,0,0,,
0,0,0,432397,0,0,,
0,0,0,423318,0,0,,
0,0,0,420853,0,0,,
0,0,0,433233,0,0,,
0,0,0,413477,0,0,,
0,0,0,414190,0,0,,
0,0,0,408132,0,0,,
0,0,0,410980,0,0,,
0,0,0,420912,0,0,,
0,0,0,442875,0,0,,
0,0,0,418587,0,0,,
0,0,0,433779,0,0,,
0,0,0,409023,0,0,,
0,0,0,414840,0,0,,
0,0,0,431021,0,0,,
0,0,0,410693,0,0,,
0,0,0,409218,0,0,,
0,0,0,408212,0,0,,
0,0,0,411581,0,0,,
0,0,0,424378,0,0,,
0,0,0,444517,0,0,,
0,0,0,424656,0,0,,
0,0,0,412349,0,0,,
0,0,0,408322,0,0,,
0,0,0,412472,0,0,,
0,0,0,425165,0,0,,
0,0,0,412856,0,0,,
0,0,0,407372,0,0,,
0,0,0,405219,0,0,,
0,0,0,425463,0,0,,
0,0,0,429978,0,0,,
0,0,0,441681,0,0,,
0,0,0,412185,0,0,,
0,0,0,409356,0,0,,
0,0,0,407412,0,0,,
0,0,0,408907,0,0,,
0,0,0,437744,0,0,,
0,0,0,409342,0,0,,
0,0,0,404534,0,0,,
0,0,0,418633,0,0,,
0,0,0,420700,0,0,,
0,0,0,439746,0,0,,
0,0,0,408688,0,0,,
0,0,0,410078,0,0,,
0,0,0,411051,0,0,,
0,0,0,409732,0,0,,
0,0,0,463466,0,0,,
0,0,0,493761,0,0,,
0,0,0,417235,0,0,,
0,0,0,433104,0,0,,
0,0,0,427150,0,0,,
0,0,0,435415,0,0,,
0,0,0,440972,0,0,,
0,0,0,411372,0,0,,
0,0,0,408855,0,0,,
0,0,0,409985,0,0,,
0,0,0,420021,0,0,,
0,0,0,428025,0,0,,
0,0,0,410509,0,0,,
0,0,0,424450,0,0,,
0,0,0,444278,0,0,,
0,0,0,435356,0,0,,
0,0,0,414558,0,0,,
0,0,0,415583,0,0,,
0,0,0,415150,0,0,,
0,0,0,410863,0,0,,
0,0,0,430743,0,0,,
0,0,0,409684,0,0,,
0,0,0,418991,0,0,,
0,0,0,427464,0,0,,
0,0,0,422031,0,0,,
0,0,0,413786,0,0,,
0,0,0,438665,0,0,,
0,0,0,415889,0,0,,
0,0,0,435195,0,0,,
0,0,0,446168,0,0,,
0,0,0,419253,0,0,,
0,0,0,412188,0,0,,
0,0,0,412568,0,0,,
0,0,0,427271,0,0,,
0,0,0,426557,0,0,,
0,0,0,432822,0,0,,
0,0,0,412889,0,0,,
0,0,0,411707,0,0,,
0,0,0,413129,0,0,,
0,0,0,410019,0,0,,
0,0,0,432274,0,0,,
0,0,0,414998,0,0,,
0,0,0,412305,0,0,,
0,0,0,425602,0,0,,
0,0,0,423638,0,0,,
0,0,0,417560,0,0,,
0,0,0,429190,0,0,,
0,0,0,413476,0,0,,
0,0,0,419012,0,0,,
0,0,0,414131,0,0,,
0,0,0,510917,0,0,,
0,0,0,430673,0,0,,
0,0,0,446417,0,0,,
0,0,0,430755,0,0,,
0,0,0,430615,0,0,,
0,0,0,425004,0,0,,
0,0,0,418354,0,0,,
0,0,0,433629,0,0,,
0,0,0,443332,0,0,,
0,0,0,423921,0,0,,
0,0,0,416697,0,0,,
0,0,0,415826,0,0,,
0,0,0,430946,0,0,,
0,0,0,443097,0,0,,
0,0,0,438112,0,0,,
0,0,0,414690,0,0,,
0,0,0,421789,0,0,,
0,0,0,416856,0,0,,
0,0,0,418747,0,0,,
0,0,0,443450,0,0,,
0,0,0,416746,0,0,,
0,0,0,417178,0,0,,
0,0,0,426308,0,0,,
0,0,0,431219,0,0,,
0,0,0,434516,0,0,,
0,0,0,435938,0,0,,
0,0,0,410171,0,0,,
0,0,0,415969,0,0,,
0,0,0,413849,0,0,,
0,0,0,417823,0,0,,
0,0,0,436900,0,0,,
0,0,0,412853,0,0,,
0,0,0,524378,0,0,,
0,0,0,424290,0,0,,
0,0,0,429826,0,0,,
0,0,0,436560,0,0,,
0,0,0,417670,0,0,,
0,0,0,411435,0,0,,
0,0,0,410357,0,0,,
0,0,0,415007,0,0,,
0,0,0,429138,0,0,,
0,0,0,438475,0,0,,
0,0,0,432085,0,0,,
0,0,0,428767,0,0,,
0,0,0,436595,0,0,,
0,0,0,419787,0,0,,
0,0,0,434698,0,0,,
0,0,0,419974,0,0,,
0,0,0,413375,0,0,,
0,0,0,413963,0,0,,
0,0,0,414187,0,0,,
0,0,0,439567,0,0,,
0,0,0,462291,0,0,,
0,0,0,461577,0,0,,
0,0,0,447009,0,0,,
0,0,0,413691,0,0,,
0,0,0,422821,0,0,,
0,0,0,426742,0,0,,
0,0,0,408425,0,0,,
0,0,0,435784,0,0,,
0,0,0,408039,0,0,,
0,0,0,408888,0,0,,
0,0,0,420778,0,0,,
0,0,0,423033,0,0,,
0,0,0,418100,0,0,,
0,0,0,434210,0,0,,
0,0,0,440059,0,0,,
0,0,0,418094,0,0,,
0,0,0,409464,0,0,,
0,0,0,407604,0,0,,
0,0,0,409599,0,0,,
0,0,0,423729,0,0,,
0,0,0,433640,0,0,,
0,0,0,420375,0,0,,
0,0,0,408619,0,0,,
0,0,0,407853,0,0,,
0,0,0,408702,0,0,,
0,0,0,421009,0,0,,
0,0,0,440764,0,0,,
0,0,0,431601,0,0,,
0,0,0,413952,0,0,,
0,0,0,410624,0,0,,
0,0,0,426255,0,0,,
0,0,0,425167,0,0,,
0,0,0,424913,0,0,,
0,0,0,432472,0,0,,
0,0,0,410656,0,0,,
0,0,0,409829,0,0,,
0,0,0,408897,0,0,,
0,0,0,407705,0,0,,
0,0,0,427347,0,0,,
0,0,0,425999,0,0,,
0,0,0,493141,0,0,,
0,0,0,423928,0,0,,
0,0,0,414403,0,0,,
0,0,0,412430,0,0,,
