Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,557533,0,0,,430941.0885
0,0,0,439037,0,0,,
0,0,0,436634,0,0,,
0,0,0,444960,0,0,,
0,0,0,452661,0,0,,
0,0,0,427602,0,0,,
0,0,0,425146,0,0,,
0,0,0,423993,0,0,,
0,0,0,424351,0,0,,
0,0,0,440281,0,0,,
0,0,0,445847,0,0,,
0,0,0,427767,0,0,,
0,0,0,513489,0,0,,
0,0,0,468742,0,0,,
0,0,0,423891,0,0,,
0,0,0,448572,0,0,,
0,0,0,442003,0,0,,
0,0,0,425901,0,0,,
0,0,0,424489,0,0,,
0,0,0,425158,0,0,,
0,0,0,431713,0,0,,
0,0,0,446185,0,0,,
0,0,0,447949,0,0,,
0,0,0,465650,0,0,,
0,0,0,430851,0,0,,
0,0,0,430272,0,0,,
0,0,0,442087,0,0,,
0,0,0,442080,0,0,,
0,0,0,429937,0,0,,
0,0,0,434618,0,0,,
0,0,0,439611,0,0,,
0,0,0,436010,0,0,,
0,0,0,449076,0,0,,
0,0,0,438287,0,0,,
0,0,0,430103,0,0,,
0,0,0,429575,0,0,,
0,0,0,432433,0,0,,
0,0,0,435082,0,0,,
0,0,0,454658,0,0,,
0,0,0,427880,0,0,,
0,0,0,430738,0,0,,
0,0,0,443751,0,0,,
0,0,0,433069,0,0,,
0,0,0,440533,0,0,,
0,0,0,454611,0,0,,
0,0,0,428064,0,0,,
0,0,0,429642,0,0,,
0,0,0,425334,0,0,,
0,0,0,423891,0,0,,
0,0,0,441719,0,0,,
0,0,0,441942,0,0,,
0,0,0,432791,0,0,,
0,0,0,426036,0,0,,
0,0,0,426885,0,0,,
0,0,0,429192,0,0,,
0,0,0,438947,0,0,,
0,0,0,446306,0,0,,
0,0,0,424029,0,0,,
0,0,0,428889,0,0,,
0,0,0,429060,0,0,,
0,0,0,423450,0,0,,
0,0,0,421591,0,0,,
0,0,0,446553,0,0,,
0,0,0,454069,0,0,,
0,0,0,423043,0,0,,
0,0,0,424152,0,0,,
0,0,0,425105,0,0,,
0,0,0,435953,0,0,,
0,0,0,428417,0,0,,
0,0,0,439890,0,0,,
0,0,0,465009,0,0,,
0,0,0,434608,0,0,,
0,0,0,426342,0,0,,
0,0,0,423076,0,0,,
0,0,0,430852,0,0,,
0,0,0,426961,0,0,,
0,0,0,442133,0,0,,
0,0,0,425064,0,0,,
0,0,0,430652,0,0,,
0,0,0,422803,0,0,,
0,0,0,426568,0,0,,
0,0,0,434865,0,0,,
0,0,0,449829,0,0,,
0,0,0,437083,0,0,,
0,0,0,426162,0,0,,
0,0,0,423364,0,0,,
0,0,0,434786,0,0,,
0,0,0,427354,0,0,,
0,0,0,434556,0,0,,
0,0,0,443790,0,0,,
0,0,0,451462,0,0,,
0,0,0,434289,0,0,,
0,0,0,426544,0,0,,
0,0,0,425465,0,0,,
0,0,0,432148,0,0,,
0,0,0,448309,0,0,,
0,0,0,423949,0,0,,
0,0,0,424798,0,0,,
0,0,0,424292,0,0,,
0,0,0,424256,0,0,,
0,0,0,441146,0,0,,
0,0,0,449494,0,0,,
0,0,0,427948,0,0,,
0,0,0,424265,0,0,,
0,0,0,426155,0,0,,
0,0,0,423045,0,0,,
0,0,0,436290,0,0,,
0,0,0,433180,0,0,,
0,0,0,423039,0,0,,
0,0,0,424304,0,0,,
0,0,0,427237,0,0,,
0,0,0,432825,0,0,,
0,0,0,445548,0,0,,
0,0,0,424886,0,0,,
0,0,0,422818,0,0,,
0,0,0,422938,0,0,,
0,0,0,425401,0,0,,
0,0,0,477083,0,0,,
0,0,0,563035,0,0,,
0,0,0,435968,0,0,,
0,0,0,450619,0,0,,
0,0,0,450009,0,0,,
0,0,0,429712,0,0,,
0,0,0,478633,0,0,,
0,0,0,439950,0,0,,
0,0,0,430175,0,0,,
0,0,0,440971,0,0,,
0,0,0,431143,0,0,,
0,0,0,434855,0,0,,
0,0,0,456642,0,0,,
0,0,0,438272,0,0,,
0,0,0,437662,0,0,,
0,0,0,424969,0,0,,
0,0,0,432015,0,0,,
0,0,0,449270,0,0,,
0,0,0,428973,0,0,,
0,0,0,425239,0,0,,
0,0,0,427493,0,0,,
0,0,0,428186,0,0,,
0,0,0,444972,0,0,,
0,0,0,462435,0,0,,
0,0,0,440211,0,0,,
0,0,0,428873,0,0,,
0,0,0,438839,0,0,,
0,0,0,425419,0,0,,
0,0,0,472362,0,0,,
0,0,0,426391,0,0,,
0,0,0,423283,0,0,,
0,0,0,440384,0,0,,
0,0,0,454203,0,0,,
0,0,0,559585,0,0,,
0,0,0,440071,0,0,,
0,0,0,426547,0,0,,
0,0,0,430159,0,0,,
0,0,0,429551,0,0,,
0,0,0,441965,0,0,,
0,0,0,435628,0,0,,
0,0,0,429083,0,0,,
0,0,0,428267,0,0,,
0,0,0,431722,0,0,,
0,0,0,455386,0,0,,
0,0,0,481132,0,0,,
0,0,0,445577,0,0,,
0,0,0,429291,0,0,,
0,0,0,435872,0,0,,
0,0,0,429744,0,0,,
0,0,0,424501,0,0,,
0,0,0,431810,0,0,,
0,0,0,455057,0,0,,
0,0,0,437834,0,0,,
0,0,0,430665,0,0,,
0,0,0,426828,0,0,,
0,0,0,422887,0,0,,
0,0,0,436498,0,0,,
0,0,0,448807,0,0,,
0,0,0,426116,0,0,,
0,0,0,427696,0,0,,
0,0,0,434380,0,0,,
0,0,0,425179,0,0,,
0,0,0,432280,0,0,,
0,0,0,448391,0,0,,
0,0,0,439242,0,0,,
0,0,0,424728,0,0,,
0,0,0,424797,0,0,,
0,0,0,423252,0,0,,
0,0,0,423895,0,0,,
0,0,0,439120,0,0,,
0,0,0,441950,0,0,,
0,0,0,423687,0,0,,
0,0,0,431361,0,0,,
0,0,0,430805,0,0,,
0,0,0,430822,0,0,,
0,0,0,448809,0,0,,
0,0,0,424660,0,0,,
0,0,0,428375,0,0,,
0,0,0,425372,0,0,,
0,0,0,426223,0,0,,
0,0,0,432750,0,0,,
0,0,0,448601,0,0,,
0,0,0,424556,0,0,,
0,0,0,439521,0,0,,
0,0,0,427196,0,0,,
0,0,0,422942,0,0,,
0,0,0,433376,0,0,,
0,0,0,448601,0,0,,
0,0,0,423671,0,0,,
0,0,0,422126,0,0,,
0,0,0,422508,0,0,,
0,0,0,423515,0,0,,
0,0,0,443064,0,0,,
0,0,0,441363,0,0,,
0,0,0,426693,0,0,,
0,0,0,428534,0,0,,
0,0,0,428759,0,0,,
0,0,0,439453,0,0,,
0,0,0,438429,0,0,,
0,0,0,434437,0,0,,
0,0,0,427318,0,0,,
0,0,0,431086,0,0,,
0,0,0,428031,0,0,,
0,0,0,447892,0,0,,
0,0,0,432597,0,0,,
0,0,0,428083,0,0,,
0,0,0,421486,0,0,,
0,0,0,428690,0,0,,
0,0,0,442354,0,0,,
0,0,0,445028,0,0,,
0,0,0,423952,0,0,,
0,0,0,427563,0,0,,
0,0,0,435445,0,0,,
0,0,0,435306,0,0,,
0,0,0,449594,0,0,,
0,0,0,427944,0,0,,
0,0,0,429785,0,0,,
0,0,0,428344,0,0,,
0,0,0,422945,0,0,,
0,0,0,445827,0,0,,
0,0,0,427147,0,0,,
0,0,0,436591,0,0,,
0,0,0,435151,0,0,,
0,0,0,434074,0,0,,
0,0,0,430266,0,0,,
0,0,0,437297,0,0,,
0,0,0,450264,0,0,,
0,0,0,450314,0,0,,
0,0,0,424479,0,0,,
0,0,0,426613,0,0,,
0,0,0,423955,0,0,,
0,0,0,433172,0,0,,
0,0,0,449264,0,0,,
0,0,0,450512,0,0,,
0,0,0,423427,0,0,,
0,0,0,429155,0,0,,
0,0,0,428632,0,0,,
0,0,0,423266,0,0,,
0,0,0,435920,0,0,,
0,0,0,452950,0,0,,
0,0,0,438677,0,0,,
0,0,0,431800,0,0,,
0,0,0,428986,0,0,,
0,0,0,431276,0,0,,
0,0,0,424191,0,0,,
0,0,0,437679,0,0,,
0,0,0,440698,0,0,,
0,0,0,428561,0,0,,
0,0,0,422882,0,0,,
0,0,0,423453,0,0,,
0,0,0,421473,0,0,,
0,0,0,446835,0,0,,
0,0,0,434751,0,0,,
0,0,0,423915,0,0,,
0,0,0,423341,0,0,,
0,0,0,472506,0,0,,
0,0,0,425472,0,0,,
0,0,0,424117,0,0,,
0,0,0,423542,0,0,,
0,0,0,434634,0,0,,
0,0,0,447914,0,0,,
0,0,0,426194,0,0,,
0,0,0,430931,0,0,,
0,0,0,428690,0,0,,
0,0,0,425303,0,0,,
0,0,0,435405,0,0,,
0,0,0,434727,0,0,,
0,0,0,421912,0,0,,
0,0,0,423994,0,0,,
0,0,0,421648,0,0,,
0,0,0,421490,0,0,,
0,0,0,441906,0,0,,
0,0,0,438205,0,0,,
0,0,0,424870,0,0,,
0,0,0,422837,0,0,,
0,0,0,423253,0,0,,
0,0,0,422886,0,0,,
0,0,0,437623,0,0,,
0,0,0,435122,0,0,,
0,0,0,422829,0,0,,
0,0,0,422671,0,0,,
0,0,0,428972,0,0,,
0,0,0,439178,0,0,,
0,0,0,434072,0,0,,
0,0,0,422560,0,0,,
0,0,0,421048,0,0,,
0,0,0,420889,0,0,,
0,0,0,426044,0,0,,
0,0,0,436928,0,0,,
0,0,0,421301,0,0,,
0,0,0,429425,0,0,,
0,0,0,424995,0,0,,
0,0,0,524576,0,0,,
0,0,0,437857,0,0,,
0,0,0,435980,0,0,,
0,0,0,430457,0,0,,
0,0,0,427331,0,0,,
0,0,0,427069,0,0,,
0,0,0,445191,0,0,,
0,0,0,447065,0,0,,
0,0,0,427168,0,0,,
0,0,0,431229,0,0,,
0,0,0,426644,0,0,,
0,0,0,454350,0,0,,
0,0,0,443151,0,0,,
0,0,0,423357,0,0,,
0,0,0,428981,0,0,,
0,0,0,431062,0,0,,
0,0,0,436112,0,0,,
0,0,0,441736,0,0,,
0,0,0,427827,0,0,,
0,0,0,430013,0,0,,
0,0,0,435480,0,0,,
0,0,0,420166,0,0,,
0,0,0,441258,0,0,,
0,0,0,430996,0,0,,
0,0,0,430109,0,0,,
0,0,0,429846,0,0,,
0,0,0,428283,0,0,,
0,0,0,430104,0,0,,
0,0,0,434997,0,0,,
0,0,0,442132,0,0,,
0,0,0,443692,0,0,,
0,0,0,445880,0,0,,
0,0,0,422650,0,0,,
0,0,0,425827,0,0,,
0,0,0,429107,0,0,,
0,0,0,436763,0,0,,
0,0,0,440669,0,0,,
0,0,0,423428,0,0,,
0,0,0,438636,0,0,,
0,0,0,448896,0,0,,
0,0,0,434260,0,0,,
0,0,0,424155,0,0,,
0,0,0,442800,0,0,,
0,0,0,435977,0,0,,
0,0,0,421081,0,0,,
0,0,0,421289,0,0,,
0,0,0,426809,0,0,,
0,0,0,421235,0,0,,
0,0,0,447589,0,0,,
0,0,0,441495,0,0,,
0,0,0,437587,0,0,,
0,0,0,421754,0,0,,
0,0,0,420504,0,0,,
0,0,0,424826,0,0,,
0,0,0,441231,0,0,,
0,0,0,442845,0,0,,
0,0,0,421490,0,0,,
0,0,0,420605,0,0,,
0,0,0,443729,0,0,,
0,0,0,435551,0,0,,
0,0,0,450082,0,0,,
0,0,0,422060,0,0,,
0,0,0,425966,0,0,,
0,0,0,420966,0,0,,
0,0,0,423257,0,0,,
0,0,0,420964,0,0,,
0,0,0,439298,0,0,,
0,0,0,424974,0,0,,
0,0,0,434660,0,0,,
0,0,0,429192,0,0,,
0,0,0,434659,0,0,,
0,0,0,429346,0,0,,
0,0,0,439867,0,0,,
0,0,0,420752,0,0,,
0,0,0,420907,0,0,,
0,0,0,424397,0,0,,
0,0,0,420125,0,0,,
0,0,0,436062,0,0,,
0,0,0,458717,0,0,,
0,0,0,432206,0,0,,
0,0,0,434810,0,0,,
0,0,0,421476,0,0,,
0,0,0,422152,0,0,,
0,0,0,439392,0,0,,
0,0,0,426735,0,0,,
0,0,0,419026,0,0,,
0,0,0,423765,0,0,,
0,0,0,428244,0,0,,
0,0,0,449546,0,0,,
0,0,0,457670,0,0,,
0,0,0,426679,0,0,,
0,0,0,428866,0,0,,
0,0,0,425949,0,0,,
0,0,0,429282,0,0,,
0,0,0,442198,0,0,,
0,0,0,425635,0,0,,
0,0,0,426572,0,0,,
0,0,0,424905,0,0,,
0,0,0,432561,0,0,,
0,0,0,445997,0,0,,
0,0,0,428393,0,0,,
0,0,0,424122,0,0,,
0,0,0,425162,0,0,,
0,0,0,424953,0,0,,
0,0,0,431568,0,0,,
0,0,0,449067,0,0,,
0,0,0,424952,0,0,,
0,0,0,425368,0,0,,
0,0,0,429534,0,0,,
0,0,0,433491,0,0,,
0,0,0,437970,0,0,,
0,0,0,426251,0,0,,
0,0,0,474948,0,0,,
0,0,0,434322,0,0,,
0,0,0,425728,0,0,,
0,0,0,425467,0,0,,
0,0,0,454164,0,0,,
0,0,0,426716,0,0,,
0,0,0,438018,0,0,,
0,0,0,438173,0,0,,
0,0,0,438381,0,0,,
0,0,0,423797,0,0,,
0,0,0,424266,0,0,,
0,0,0,418901,0,0,,
0,0,0,418274,0,0,,
0,0,0,424576,0,0,,
0,0,0,444419,0,0,,
0,0,0,445461,0,0,,
0,0,0,440928,0,0,,
0,0,0,440720,0,0,,
0,0,0,429881,0,0,,
0,0,0,421491,0,0,,
0,0,0,424586,0,0,,
0,0,0,441590,0,0,,
0,0,0,442296,0,0,,
0,0,0,421749,0,0,,
0,0,0,420683,0,0,,
0,0,0,425033,0,0,,
