Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 332731, 332731, 0
0, 2, 0, 320549, 326640, 0
0, 3, 0, 268008, 307096, 0
0, 4, 0, 229101, 287598, 0
0, 5, 0, 320613, 294201, 0
0, 6, 0, 309185, 296698, 0
0, 7, 0, 347202, 303912, 0
0, 8, 0, 314999, 305297, 0
0, 9, 0, 311793, 306018, 0
0, 10, 0, 335450, 308961, 335450
0, 11, 0, 331448, 311005, 335450
0, 12, 0, 334956, 313000, 335450
0, 13, 0, 318705, 313438, 335450
0, 14, 0, 334284, 314927, 335450
0, 15, 0, 325356, 315622, 335450
0, 16, 0, 358838, 318323, 358838
0, 17, 0, 322189, 318550, 358838
0, 18, 0, 333282, 319368, 358838
0, 19, 0, 310904, 318923, 358838
0, 20, 0, 321887, 319071, 358838
0, 21, 0, 314017, 318831, 358838
0, 22, 0, 313630, 318595, 358838
0, 23, 0, 309942, 318219, 358838
0, 24, 0, 311235, 317928, 358838
0, 25, 0, 335794, 318642, 358838
0, 26, 0, 228413, 315172, 358838
0, 27, 0, 227170, 311913, 358838
0, 28, 0, 308692, 311798, 358838
0, 29, 0, 317463, 311993, 358838
0, 30, 0, 307881, 311856, 358838
0, 31, 0, 348020, 313022, 358838
0, 32, 0, 343102, 313962, 358838
0, 33, 0, 183634, 310013, 358838
0, 34, 0, 319670, 310297, 358838
0, 35, 0, 320447, 310587, 358838
0, 36, 0, 316530, 310752, 358838
0, 37, 0, 367177, 312277, 367177
0, 38, 0, 332777, 312816, 367177
0, 39, 0, 317682, 312940, 367177
0, 40, 0, 329081, 313343, 367177
0, 41, 0, 316140, 313411, 367177
0, 42, 0, 302540, 313153, 367177
0, 43, 0, 321930, 313357, 367177
0, 44, 0, 306475, 313201, 367177
0, 45, 0, 318032, 313308, 367177
0, 46, 0, 457766, 316448, 457766
0, 47, 0, 325319, 316636, 457766
0, 48, 0, 274257, 315754, 457766
0, 49, 0, 211679, 313631, 457766
0, 50, 0, 319822, 313754, 457766
0, 51, 0, 313728, 313754, 457766
0, 52, 0, 299138, 313473, 457766
0, 53, 0, 263808, 312536, 457766
0, 54, 0, 312462, 312535, 457766
0, 55, 0, 216427, 310788, 457766
0, 56, 0, 323083, 311007, 457766
0, 57, 0, 311204, 311010, 457766
0, 58, 0, 333272, 311393, 457766
0, 59, 0, 333257, 311763, 457766
0, 60, 0, 325929, 311999, 457766
0, 61, 0, 337950, 312424, 457766
0, 62, 0, 351963, 313061, 457766
0, 63, 0, 324843, 313248, 457766
0, 64, 0, 322181, 313387, 457766
0, 65, 0, 309539, 313328, 457766
0, 66, 0, 307642, 313242, 457766
0, 67, 0, 318654, 313322, 457766
0, 68, 0, 202686, 311695, 457766
0, 69, 0, 358795, 312377, 457766
0, 70, 0, 218952, 311043, 457766
0, 71, 0, 225130, 309833, 457766
0, 72, 0, 302798, 309736, 457766
0, 73, 0, 292520, 309501, 457766
0, 74, 0, 304410, 309433, 457766
0, 75, 0, 319792, 309571, 457766
0, 76, 0, 301746, 309469, 457766
0, 77, 0, 306453, 309430, 457766
0, 78, 0, 305023, 309374, 457766
0, 79, 0, 272371, 308906, 457766
0, 80, 0, 324849, 309105, 457766
0, 81, 0, 306936, 309079, 457766
0, 82, 0, 330420, 309339, 457766
0, 83, 0, 308016, 309324, 457766
0, 84, 0, 318395, 309431, 457766
0, 85, 0, 311050, 309450, 457766
0, 86, 0, 301257, 309355, 457766
0, 87, 0, 304499, 309300, 457766
0, 88, 0, 320664, 309429, 457766
0, 89, 0, 312508, 309463, 457766
0, 90, 0, 306241, 309428, 457766
0, 91, 0, 305499, 309385, 457766
0, 92, 0, 278432, 309049, 457766
0, 93, 0, 174700, 307605, 457766
0, 94, 0, 326887, 307810, 457766
0, 95, 0, 307155, 307804, 457766
0, 96, 0, 323844, 307971, 457766
0, 97, 0, 303374, 307924, 457766
0, 98, 0, 307791, 307923, 457766
0, 99, 0, 223580, 307072, 457766
