Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,611877,0,0,,428989.8699
0,0,0,439278,0,0,,
0,0,0,436678,0,0,,
0,0,0,434181,0,0,,
0,0,0,438040,0,0,,
0,0,0,453200,0,0,,
0,0,0,464402,0,0,,
0,0,0,441750,0,0,,
0,0,0,430609,0,0,,
0,0,0,429415,0,0,,
0,0,0,428534,0,0,,
0,0,0,421924,0,0,,
0,0,0,431459,0,0,,
0,0,0,450212,0,0,,
0,0,0,437873,0,0,,
0,0,0,423763,0,0,,
0,0,0,423403,0,0,,
0,0,0,430646,0,0,,
0,0,0,436119,0,0,,
0,0,0,445134,0,0,,
0,0,0,456908,0,0,,
0,0,0,427798,0,0,,
0,0,0,427385,0,0,,
0,0,0,427754,0,0,,
0,0,0,428644,0,0,,
0,0,0,430679,0,0,,
0,0,0,443756,0,0,,
0,0,0,427927,0,0,,
0,0,0,425327,0,0,,
0,0,0,424759,0,0,,
0,0,0,426481,0,0,,
0,0,0,429610,0,0,,
0,0,0,447843,0,0,,
0,0,0,431233,0,0,,
0,0,0,424883,0,0,,
0,0,0,423637,0,0,,
0,0,0,418746,0,0,,
0,0,0,457344,0,0,,
0,0,0,421045,0,0,,
0,0,0,428706,0,0,,
0,0,0,439335,0,0,,
0,0,0,422569,0,0,,
0,0,0,421063,0,0,,
0,0,0,419036,0,0,,
0,0,0,421227,0,0,,
0,0,0,433367,0,0,,
0,0,0,438318,0,0,,
0,0,0,430041,0,0,,
0,0,0,435306,0,0,,
0,0,0,428122,0,0,,
0,0,0,423331,0,0,,
0,0,0,427238,0,0,,
0,0,0,437239,0,0,,
0,0,0,446926,0,0,,
0,0,0,427655,0,0,,
0,0,0,423592,0,0,,
0,0,0,429269,0,0,,
0,0,0,431666,0,0,,
0,0,0,448280,0,0,,
0,0,0,452186,0,0,,
0,0,0,434634,0,0,,
0,0,0,428644,0,0,,
0,0,0,430884,0,0,,
0,0,0,432029,0,0,,
0,0,0,448228,0,0,,
0,0,0,430519,0,0,,
0,0,0,427394,0,0,,
0,0,0,429373,0,0,,
0,0,0,430884,0,0,,
0,0,0,441821,0,0,,
0,0,0,453123,0,0,,
0,0,0,425779,0,0,,
0,0,0,426664,0,0,,
0,0,0,423487,0,0,,
0,0,0,426925,0,0,,
0,0,0,450101,0,0,,
0,0,0,421091,0,0,,
0,0,0,428695,0,0,,
0,0,0,432342,0,0,,
0,0,0,421717,0,0,,
0,0,0,430049,0,0,,
0,0,0,451195,0,0,,
0,0,0,430310,0,0,,
0,0,0,418486,0,0,,
0,0,0,456560,0,0,,
0,0,0,426612,0,0,,
0,0,0,430726,0,0,,
0,0,0,425049,0,0,,
0,0,0,424424,0,0,,
0,0,0,447445,0,0,,
0,0,0,445257,0,0,,
0,0,0,424528,0,0,,
0,0,0,425309,0,0,,
0,0,0,423955,0,0,,
0,0,0,432236,0,0,,
0,0,0,439841,0,0,,
0,0,0,437236,0,0,,
0,0,0,428695,0,0,,
0,0,0,429736,0,0,,
0,0,0,420986,0,0,,
0,0,0,425933,0,0,,
0,0,0,439735,0,0,,
0,0,0,443173,0,0,,
0,0,0,421767,0,0,,
0,0,0,420621,0,0,,
0,0,0,429111,0,0,,
0,0,0,422079,0,0,,
0,0,0,428277,0,0,,
0,0,0,442704,0,0,,
0,0,0,430256,0,0,,
0,0,0,419631,0,0,,
0,0,0,420673,0,0,,
0,0,0,417964,0,0,,
0,0,0,432183,0,0,,
0,0,0,445099,0,0,,
0,0,0,444422,0,0,,
0,0,0,422495,0,0,,
0,0,0,432131,0,0,,
0,0,0,416610,0,0,,
0,0,0,422808,0,0,,
0,0,0,450828,0,0,,
0,0,0,427391,0,0,,
0,0,0,416609,0,0,,
0,0,0,416974,0,0,,
0,0,0,423848,0,0,,
0,0,0,430568,0,0,,
0,0,0,449839,0,0,,
0,0,0,418328,0,0,,
0,0,0,423067,0,0,,
0,0,0,499629,0,0,,
0,0,0,423744,0,0,,
0,0,0,430254,0,0,,
0,0,0,434734,0,0,,
0,0,0,430358,0,0,,
0,0,0,424056,0,0,,
0,0,0,419786,0,0,,
0,0,0,424629,0,0,,
0,0,0,451400,0,0,,
0,0,0,444056,0,0,,
0,0,0,426920,0,0,,
0,0,0,420515,0,0,,
0,0,0,425827,0,0,,
0,0,0,427806,0,0,,
0,0,0,451817,0,0,,
0,0,0,426295,0,0,,
0,0,0,418119,0,0,,
0,0,0,420618,0,0,,
0,0,0,432337,0,0,,
0,0,0,427649,0,0,,
0,0,0,449748,0,0,,
0,0,0,422217,0,0,,
0,0,0,427602,0,0,,
0,0,0,424863,0,0,,
0,0,0,419624,0,0,,
0,0,0,434853,0,0,,
0,0,0,456437,0,0,,
0,0,0,429948,0,0,,
0,0,0,425074,0,0,,
0,0,0,428689,0,0,,
0,0,0,429960,0,0,,
0,0,0,438107,0,0,,
0,0,0,446253,0,0,,
0,0,0,424190,0,0,,
0,0,0,425410,0,0,,
0,0,0,432202,0,0,,
0,0,0,432640,0,0,,
0,0,0,454171,0,0,,
0,0,0,421173,0,0,,
0,0,0,430048,0,0,,
0,0,0,422778,0,0,,
0,0,0,426862,0,0,,
0,0,0,434695,0,0,,
0,0,0,446175,0,0,,
0,0,0,429634,0,0,,
0,0,0,423821,0,0,,
0,0,0,422333,0,0,,
0,0,0,432301,0,0,,
0,0,0,449510,0,0,,
0,0,0,434480,0,0,,
0,0,0,425387,0,0,,
0,0,0,428116,0,0,,
0,0,0,428294,0,0,,
0,0,0,421752,0,0,,
0,0,0,434222,0,0,,
0,0,0,458097,0,0,,
0,0,0,429785,0,0,,
0,0,0,487358,0,0,,
0,0,0,446390,0,0,,
0,0,0,429850,0,0,,
0,0,0,431329,0,0,,
0,0,0,419007,0,0,,
0,0,0,419080,0,0,,
0,0,0,443528,0,0,,
0,0,0,441883,0,0,,
0,0,0,422634,0,0,,
0,0,0,420260,0,0,,
0,0,0,430020,0,0,,
0,0,0,418843,0,0,,
0,0,0,430271,0,0,,
0,0,0,444667,0,0,,
0,0,0,433335,0,0,,
0,0,0,424397,0,0,,
0,0,0,427075,0,0,,
0,0,0,424857,0,0,,
0,0,0,427795,0,0,,
0,0,0,443962,0,0,,
0,0,0,437889,0,0,,
0,0,0,424994,0,0,,
0,0,0,423609,0,0,,
0,0,0,418370,0,0,,
0,0,0,423809,0,0,,
0,0,0,441330,0,0,,
0,0,0,449632,0,0,,
0,0,0,418195,0,0,,
0,0,0,426549,0,0,,
0,0,0,420842,0,0,,
0,0,0,425864,0,0,,
0,0,0,443072,0,0,,
0,0,0,442833,0,0,,
0,0,0,421552,0,0,,
0,0,0,424595,0,0,,
0,0,0,423782,0,0,,
0,0,0,424950,0,0,,
0,0,0,449085,0,0,,
0,0,0,424940,0,0,,
0,0,0,416472,0,0,,
0,0,0,423160,0,0,,
0,0,0,421566,0,0,,
0,0,0,434764,0,0,,
0,0,0,443797,0,0,,
0,0,0,428870,0,0,,
0,0,0,424829,0,0,,
0,0,0,420319,0,0,,
