
Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 0, 0, 416068, 0, 0
0, 0, 0, 337345, 0, 0
0, 0, 0, 310810, 0, 0
0, 0, 0, 306827, 0, 0
0, 0, 0, 306593, 0, 0
0, 0, 0, 297922, 0, 0
0, 0, 0, 333469, 0, 0
0, 0, 0, 329851, 0, 0
0, 0, 0, 301128, 0, 0
0, 0, 0, 296936, 0, 0
0, 0, 0, 297588, 0, 0
0, 0, 0, 315584, 0, 0
0, 0, 0, 329517, 0, 0
0, 0, 0, 306888, 0, 0
0, 0, 0, 305561, 0, 0
0, 0, 0, 375484, 0, 0
0, 0, 0, 305250, 0, 0
0, 0, 0, 311787, 0, 0
0, 0, 0, 299627, 0, 0
0, 0, 0, 297415, 0, 0
0, 0, 0, 296920, 0, 0
0, 0, 0, 363406, 0, 0
0, 0, 0, 350204, 0, 0
0, 0, 0, 332262, 0, 0
0, 0, 0, 389269, 0, 0
0, 0, 0, 408149, 0, 0
0, 0, 0, 373593, 0, 0
0, 0, 0, 381798, 0, 0
0, 0, 0, 356930, 0, 0
0, 0, 0, 377529, 0, 0
0, 0, 0, 358339, 0, 0
0, 0, 0, 366178, 0, 0
0, 0, 0, 382976, 0, 0
0, 0, 0, 356909, 0, 0
0, 0, 0, 314333, 0, 0
0, 0, 0, 370714, 0, 0
0, 0, 0, 363762, 0, 0
0, 0, 0, 366810, 0, 0
0, 0, 0, 472570, 0, 0
0, 0, 0, 362922, 0, 0
0, 0, 0, 373480, 0, 0
0, 0, 0, 396122, 0, 0
0, 0, 0, 427929, 0, 0
0, 0, 0, 431248, 0, 0
0, 0, 0, 354879, 0, 0
0, 0, 0, 377260, 0, 0
0, 0, 0, 361152, 0, 0
0, 0, 0, 364001, 0, 0
0, 0, 0, 382684, 0, 0
0, 0, 0, 359596, 0, 0
0, 0, 0, 365415, 0, 0
0, 0, 0, 367223, 0, 0
0, 0, 0, 354760, 0, 0
0, 0, 0, 388131, 0, 0
0, 0, 0, 361814, 0, 0
0, 0, 0, 362528, 0, 0
0, 0, 0, 451419, 0, 0
0, 0, 0, 369166, 0, 0
0, 0, 0, 379151, 0, 0
0, 0, 0, 415907, 0, 0
0, 0, 0, 392454, 0, 0
0, 0, 0, 394054, 0, 0
0, 0, 0, 366227, 0, 0
0, 0, 0, 387357, 0, 0
0, 0, 0, 364531, 0, 0
0, 0, 0, 358942, 0, 0
0, 0, 0, 371376, 0, 0
0, 0, 0, 354590, 0, 0
0, 0, 0, 377492, 0, 0
0, 0, 0, 373571, 0, 0
0, 0, 0, 358764, 0, 0
0, 0, 0, 398228, 0, 0
0, 0, 0, 369619, 0, 0
0, 0, 0, 449396, 0, 0
0, 0, 0, 388288, 0, 0
0, 0, 0, 381242, 0, 0
0, 0, 0, 352529, 0, 0
0, 0, 0, 323608, 0, 0
0, 0, 0, 296770, 0, 0
0, 0, 0, 302328, 0, 0
0, 0, 0, 307312, 0, 0
0, 0, 0, 337193, 0, 0
0, 0, 0, 312595, 0, 0
0, 0, 0, 293985, 0, 0
0, 0, 0, 294543, 0, 0
0, 0, 0, 307028, 0, 0
0, 0, 0, 317325, 0, 0
0, 0, 0, 309445, 0, 0
0, 0, 0, 293753, 0, 0
0, 0, 0, 298581, 0, 0
0, 0, 0, 303514, 0, 0
0, 0, 0, 304072, 0, 0
0, 0, 0, 326660, 0, 0
0, 0, 0, 307634, 0, 0
0, 0, 0, 295119, 0, 0
0, 0, 0, 298177, 0, 0
0, 0, 0, 294099, 0, 0
0, 0, 0, 303095, 0, 0
0, 0, 0, 301569, 0, 0
0, 0, 0, 302751, 0, 0
0, 0, 0, 295705, 0, 0
0, 0, 0, 302096, 0, 0
0, 0, 0, 303122, 0, 0
0, 0, 0, 311023, 0, 0
0, 0, 0, 308613, 0, 0
0, 0, 0, 293493, 0, 0
0, 0, 0, 294520, 0, 0
0, 0, 0, 301796, 0, 0
0, 0, 0, 411311, 0, 0
0, 0, 0, 335828, 0, 0
0, 0, 0, 310449, 0, 0
0, 0, 0, 444808, 0, 0
0, 0, 0, 434845, 0, 0
0, 0, 0, 451184, 0, 0
0, 0, 0, 362420, 0, 0
0, 0, 0, 374696, 0, 0
0, 0, 0, 360047, 0, 0
0, 0, 0, 366386, 0, 0
0, 0, 0, 378922, 0, 0
0, 0, 0, 454584, 0, 0
0, 0, 0, 387956, 0, 0
0, 0, 0, 367837, 0, 0
0, 0, 0, 373082, 0, 0
0, 0, 0, 359056, 0, 0
0, 0, 0, 375448, 0, 0
0, 0, 0, 451162, 0, 0
0, 0, 0, 375366, 0, 0
0, 0, 0, 365300, 0, 0
0, 0, 0, 361431, 0, 0
0, 0, 0, 310114, 0, 0
0, 0, 0, 330463, 0, 0
0, 0, 0, 301490, 0, 0
0, 0, 0, 309912, 0, 0
0, 0, 0, 304428, 0, 0
0, 0, 0, 296288, 0, 0
0, 0, 0, 301585, 0, 0
0, 0, 0, 308340, 0, 0
0, 0, 0, 336288, 0, 0
0, 0, 0, 341632, 0, 0
0, 0, 0, 332967, 0, 0
0, 0, 0, 312115, 0, 0
0, 0, 0, 382980, 0, 0
0, 0, 0, 401502, 0, 0
0, 0, 0, 352317, 0, 0
0, 0, 0, 364069, 0, 0
0, 0, 0, 384987, 0, 0
0, 0, 0, 374290, 0, 0
0, 0, 0, 357865, 0, 0
0, 0, 0, 361231, 0, 0
0, 0, 0, 355847, 0, 0
0, 0, 0, 376713, 0, 0
0, 0, 0, 367944, 0, 0
0, 0, 0, 359539, 0, 0
0, 0, 0, 385405, 0, 0
0, 0, 0, 361480, 0, 0
0, 0, 0, 442971, 0, 0
0, 0, 0, 373109, 0, 0
0, 0, 0, 375954, 0, 0
0, 0, 0, 401299, 0, 0
