Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,565360,0,0,,
0,0,0,483908,0,0,,
0,0,0,478234,0,0,,446030.5268
0,0,0,460738,0,0,,
0,0,0,452200,0,0,,
0,0,0,505276,0,0,,
0,0,0,454082,0,0,,
0,0,0,419190,0,0,,
0,0,0,417891,0,0,,
0,0,0,416800,0,0,,
0,0,0,417742,0,0,,
0,0,0,418266,0,0,,
0,0,0,534362,0,0,,
0,0,0,444001,0,0,,
0,0,0,429943,0,0,,
0,0,0,415103,0,0,,
0,0,0,418803,0,0,,
0,0,0,424901,0,0,,
0,0,0,413394,0,0,,
0,0,0,439491,0,0,,
0,0,0,440067,0,0,,
0,0,0,427518,0,0,,
0,0,0,420074,0,0,,
0,0,0,425025,0,0,,
0,0,0,419611,0,0,,
0,0,0,430084,0,0,,
0,0,0,432327,0,0,,
0,0,0,424987,0,0,,
0,0,0,420094,0,0,,
0,0,0,415462,0,0,,
0,0,0,414268,0,0,,
0,0,0,430208,0,0,,
0,0,0,451775,0,0,,
0,0,0,446882,0,0,,
0,0,0,474698,0,0,,
0,0,0,427462,0,0,,
0,0,0,426424,0,0,,
0,0,0,415229,0,0,,
0,0,0,413982,0,0,,
0,0,0,432839,0,0,,
0,0,0,442896,0,0,,
0,0,0,421024,0,0,,
0,0,0,418735,0,0,,
0,0,0,426082,0,0,,
0,0,0,414784,0,0,,
0,0,0,428225,0,0,,
0,0,0,433749,0,0,,
0,0,0,418596,0,0,,
0,0,0,413495,0,0,,
0,0,0,415582,0,0,,
0,0,0,414387,0,0,,
0,0,0,427620,0,0,,
0,0,0,437414,0,0,,
0,0,0,418460,0,0,,
0,0,0,413724,0,0,,
0,0,0,423050,0,0,,
0,0,0,414876,0,0,,
0,0,0,424932,0,0,,
0,0,0,436758,0,0,,
0,0,0,416969,0,0,,
0,0,0,413223,0,0,,
0,0,0,416195,0,0,,
0,0,0,420469,0,0,,
0,0,0,443077,0,0,,
0,0,0,467348,0,0,,
0,0,0,487191,0,0,,
0,0,0,462660,0,0,,
0,0,0,530383,0,0,,
0,0,0,478978,0,0,,
0,0,0,474966,0,0,,
0,0,0,474706,0,0,,
0,0,0,478559,0,0,,
0,0,0,454601,0,0,,
0,0,0,475485,0,0,,
0,0,0,461370,0,0,,
0,0,0,457776,0,0,,
0,0,0,477827,0,0,,
0,0,0,465484,0,0,,
0,0,0,459493,0,0,,
0,0,0,453607,0,0,,
0,0,0,472148,0,0,,
0,0,0,470116,0,0,,
0,0,0,464282,0,0,,
0,0,0,483761,0,0,,
0,0,0,476521,0,0,,
0,0,0,421468,0,0,,
0,0,0,414176,0,0,,
0,0,0,419644,0,0,,
0,0,0,430998,0,0,,
0,0,0,460424,0,0,,
0,0,0,430423,0,0,,
0,0,0,424902,0,0,,
0,0,0,414640,0,0,,
0,0,0,419899,0,0,,
0,0,0,426044,0,0,,
0,0,0,439168,0,0,,
0,0,0,416824,0,0,,
0,0,0,424063,0,0,,
0,0,0,416250,0,0,,
0,0,0,425832,0,0,,
0,0,0,430466,0,0,,
0,0,0,449268,0,0,,
0,0,0,413069,0,0,,
0,0,0,414579,0,0,,
0,0,0,414266,0,0,,
0,0,0,413796,0,0,,
0,0,0,422389,0,0,,
0,0,0,437179,0,0,,
0,0,0,416189,0,0,,
0,0,0,430407,0,0,,
0,0,0,422281,0,0,,
0,0,0,419103,0,0,,
0,0,0,422227,0,0,,
0,0,0,434518,0,0,,
0,0,0,419934,0,0,,
0,0,0,414516,0,0,,
0,0,0,414411,0,0,,
0,0,0,414202,0,0,,
0,0,0,428004,0,0,,
0,0,0,451596,0,0,,
0,0,0,424147,0,0,,
0,0,0,422376,0,0,,
0,0,0,414980,0,0,,
0,0,0,431437,0,0,,
0,0,0,441175,0,0,,
0,0,0,428570,0,0,,
0,0,0,416486,0,0,,
0,0,0,419350,0,0,,
0,0,0,416589,0,0,,
0,0,0,435911,0,0,,
