Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,,
0,0,0,457861,0,0,,,,
0,0,0,455213,0,0,,,,
0,0,0,481628,0,0,,,,
0,0,0,455959,0,0,,,,
0,0,0,485394,0,0,,,,
0,0,0,483319,0,0,,,,
0,0,0,480620,0,0,,,,
0,0,0,490576,0,0,,,,
0,0,0,489179,0,0,,,,
0,0,0,488302,0,0,,,,
0,0,0,639872,0,0,,,,
0,0,0,496496,0,0,,,,
0,0,0,466296,0,0,,,,
0,0,0,451878,0,0,,,,
0,0,0,471573,0,0,,,,
0,0,0,468248,0,0,,,,
0,0,0,450965,0,0,,,,
0,0,0,457224,0,0,,,,
0,0,0,463117,0,0,,,,
0,0,0,455314,0,0,,,,
0,0,0,491833,0,0,,,,
0,0,0,7004975,0,0,,,,
0,0,0,7362899,0,0,,,,
0,0,0,572535,0,0,,,,
0,0,0,583324,0,0,,,,
0,0,0,550625,0,0,,,,
0,0,0,552352,0,0,,,,
0,0,0,519965,0,0,,,,
0,0,0,489713,0,0,,,,
0,0,0,477013,0,0,,,,
0,0,0,458220,0,0,,,,
0,0,0,453593,0,0,,,,
0,0,0,463288,0,0,,,,
0,0,0,461630,0,0,,,,
0,0,0,459191,0,0,,,,
0,0,0,457011,0,0,,,,
0,0,0,478375,0,0,,,,
0,0,0,463278,0,0,,,,
0,0,0,471620,0,0,,,,
0,0,0,470430,0,0,,,,
0,0,0,461586,0,0,,,,
0,0,0,471854,0,0,,,,
0,0,0,475144,0,0,,,,
0,0,0,450465,0,0,,,,
0,0,0,480421,0,0,,,,
0,0,0,498398,0,0,,,,
0,0,0,451063,0,0,,,,
0,0,0,429353,0,0,,,,
0,0,0,431340,0,0,,,,
0,0,0,435047,0,0,,,,
0,0,0,426566,0,0,,,,
0,0,1,0,0,0,,,,
0,0,0,431113,0,0,,,,
0,0,0,424403,0,0,,,,
0,0,0,442588,0,0,,,,
0,0,0,435149,0,0,,,,
0,0,0,429116,0,0,,,,
0,0,0,431052,0,0,,,,
0,0,0,429498,0,0,,,,
0,0,0,424767,0,0,,,,
0,0,0,427900,0,0,,,,
0,0,0,425721,0,0,,,,
0,0,0,436823,0,0,,,,
0,0,0,436050,0,0,,,,
0,0,0,422153,0,0,,,,
0,0,0,442890,0,0,,,,
0,0,0,427326,0,0,,,,
0,0,0,425511,0,0,,,,
0,0,0,427759,0,0,,,,
0,0,0,421309,0,0,,,,
0,0,0,430588,0,0,,,,
0,0,0,419764,0,0,,,,
0,0,0,420345,0,0,,,,
0,0,0,432696,0,0,,,,
0,0,0,419007,0,0,,,,
0,0,0,432817,0,0,,,,
0,0,0,434337,0,0,,,,
0,0,0,431480,0,0,,,,
0,0,0,441749,0,0,,,,
0,0,0,448893,0,0,,,,
0,0,0,426974,0,0,,,,
0,0,0,440316,0,0,,,,
0,0,0,427721,0,0,,,,
0,0,0,433198,0,0,,,,
0,0,0,436852,0,0,,,,
0,0,0,426340,0,0,,,,
0,0,0,456192,0,0,,,,
0,0,0,435054,0,0,,,,
0,0,0,666780,0,0,,,,
0,0,0,437258,0,0,,,,
0,0,0,483521,0,0,,,,
0,0,0,476278,0,0,,,,
0,0,0,518645,0,0,,,,
0,0,0,578720,0,0,,,,
0,0,0,490202,0,0,,,,
0,0,0,481110,0,0,,,,
0,0,0,481238,0,0,,,,
0,0,0,477355,0,0,,,,
0,0,0,480972,0,0,,,,
0,0,0,469953,0,0,,,,
0,0,0,470705,0,0,,,,
0,0,0,484374,0,0,,,,
0,0,0,473981,0,0,,,,
0,0,0,471921,0,0,,,,
0,0,0,473559,0,0,,,,
0,0,0,473530,0,0,,,,
0,0,0,474907,0,0,,,,
0,0,0,464669,0,0,,,,
0,0,0,479953,0,0,,,,
0,0,0,470237,0,0,,,,
0,0,0,496302,0,0,,,,
0,0,0,435700,0,0,,,,
0,0,0,425411,0,0,,,,
0,0,0,430226,0,0,,,,
0,0,0,431864,0,0,,,,
0,0,0,427460,0,0,,,,
0,0,0,440868,0,0,,,,
0,0,0,431465,0,0,,,,
0,0,0,427218,0,0,,,,
0,0,0,434376,0,0,,,,
0,0,0,437629,0,0,,,,
0,0,0,426037,0,0,,,,
0,0,0,434342,0,0,,,,
0,0,0,424782,0,0,,,,
0,0,0,428711,0,0,,,,
0,0,0,434100,0,0,,,,
0,0,0,420477,0,0,,,,
0,0,0,426021,0,0,,,,
0,0,0,431566,0,0,,,,
0,0,0,432266,0,0,,,,
0,0,0,425102,0,0,,,,
0,0,0,467677,0,0,,,,
0,0,0,475930,0,0,,,,
0,0,0,472671,0,0,,,,
0,0,0,546687,0,0,,,,
0,0,0,497701,0,0,,,,
0,0,0,470432,0,0,,,,
0,0,0,477799,0,0,,,,
0,0,0,471156,0,0,,,,
0,0,0,457168,0,0,,,,
0,0,0,469118,0,0,,,,
0,0,0,461486,0,0,,,,
0,0,0,454529,0,0,,,,
0,0,0,463980,0,0,,,,
0,0,0,457233,0,0,,,,
0,0,0,451631,0,0,,,,
0,0,0,461393,0,0,,,,
0,0,0,446729,0,0,,,,
0,0,0,457637,0,0,,,,
0,0,0,458233,0,0,,,,
0,0,0,528204,0,0,,,,
0,0,0,475415,0,0,,,,
0,0,0,424553,0,0,,,,
0,0,0,429785,0,0,,,,
0,0,0,425381,0,0,,,,
0,0,0,423322,0,0,,,,
0,0,0,439855,0,0,,,,
0,0,0,423837,0,0,,,,
0,0,0,428599,0,0,,,,
0,0,0,434768,0,0,,,,
0,0,0,425782,0,0,,,,
0,0,0,428722,0,0,,,,
0,0,0,435516,0,0,,,,
0,0,0,418664,0,0,,,,
0,0,0,433323,0,0,,,,
0,0,0,418763,0,0,,,,
0,0,0,419568,0,0,,,,
0,0,0,438029,0,0,,,,
0,0,0,423312,0,0,,,,
0,0,0,429950,0,0,,,,
0,0,0,431224,0,0,,,,
0,0,0,416404,0,0,,,,
0,0,0,431218,0,0,,,,
0,0,0,423429,0,0,,,,
0,0,0,423973,0,0,,,,
0,0,0,431079,0,0,,,,
0,0,0,423760,0,0,,,,
0,0,0,431439,0,0,,,,
0,0,0,433962,0,0,,,,
0,0,0,426069,0,0,,,,
0,0,0,432811,0,0,,,,
0,0,0,422782,0,0,,,,
0,0,0,440566,0,0,,,,
0,0,0,417881,0,0,,,,
0,0,0,427748,0,0,,,,
0,0,0,421678,0,0,,,,
0,0,0,422587,0,0,,,,
0,0,0,459848,0,0,,,,
0,0,0,465599,0,0,,,,
0,0,0,436559,0,0,,,,
0,0,0,495955,0,0,,,,
0,0,0,504520,0,0,,,,
0,0,0,492771,0,0,,,,
0,0,0,470084,0,0,,,,
0,0,0,456669,0,0,,,,
0,0,0,483722,0,0,,,,
0,0,0,453224,0,0,,,,
0,0,0,464808,0,0,,,,
0,0,0,454101,0,0,,,,
0,0,0,453915,0,0,,,,
0,0,0,459145,0,0,,,,
0,0,0,458438,0,0,,,,
0,0,0,449397,0,0,,,,
0,0,0,453014,0,0,,,,
0,0,0,466994,0,0,,,,
0,0,0,441547,0,0,,,,
0,0,0,444954,0,0,,,,
0,0,0,534455,0,0,,,,
0,0,0,434790,0,0,,,,
0,0,0,419135,0,0,,,,
0,0,0,427178,0,0,,,,
0,0,0,421054,0,0,,,,
0,0,0,421285,0,0,,,,
0,0,0,429276,0,0,,,,
0,0,0,421434,0,0,,,,
0,0,0,421456,0,0,,,,
0,0,0,430228,0,0,,,,
0,0,0,421761,0,0,,,,
0,0,0,427356,0,0,,,,
0,0,0,424826,0,0,,,,
0,0,0,416932,0,0,,,,
0,0,0,430026,0,0,,,,
0,0,0,414580,0,0,,,,
0,0,0,420539,0,0,,,,
0,0,0,429781,0,0,,,,
0,0,0,413709,0,0,,,,
0,0,0,422533,0,0,,,,
0,0,0,426931,0,0,,,,
0,0,0,436900,0,0,,,,
0,0,0,426402,0,0,,,,
0,0,0,476424,0,0,,,,
0,0,0,451550,0,0,,,,
0,0,0,433343,0,0,,,,
0,0,0,519719,0,0,,,,
0,0,0,527137,0,0,,,,
0,0,0,457367,0,0,,,,
0,0,0,463744,0,0,,,,
0,0,0,466839,0,0,,,,
0,0,0,458006,0,0,,,,
0,0,0,452872,0,0,,,,
0,0,0,484612,0,0,,,,
0,0,0,512968,0,0,,,,
0,0,0,475907,0,0,,,,
0,0,0,455356,0,0,,,,
0,0,0,456576,0,0,,,,
0,0,0,460453,0,0,,,,
0,0,0,451985,0,0,,,,
0,0,0,451538,0,0,,,,
0,0,0,450988,0,0,,,,
0,0,0,444447,0,0,,,,
0,0,0,466343,0,0,,,,
0,0,0,433241,0,0,,,,
0,0,0,417899,0,0,,,,
0,0,0,426098,0,0,,,,
0,0,0,429298,0,0,,,,
0,0,0,419059,0,0,,,,
0,0,0,428873,0,0,,,,
0,0,0,425145,0,0,,,,
0,0,0,423657,0,0,,,,
0,0,0,427429,0,0,,,,
0,0,0,416357,0,0,,,,
0,0,0,446432,0,0,,,,
0,0,0,419840,0,0,,,,
0,0,0,422570,0,0,,,,
0,0,0,427592,0,0,,,,
0,0,0,414906,0,0,,,,
0,0,0,428522,0,0,,,,
0,0,0,426617,0,0,,,,
0,0,0,423045,0,0,,,,
0,0,0,427808,0,0,,,,
0,0,0,420799,0,0,,,,
0,0,0,420613,0,0,,,,
0,0,0,457874,0,0,,,,
0,0,0,432323,0,0,,,,
0,0,0,421043,0,0,,,,
0,0,0,420805,0,0,,,,
0,0,0,432025,0,0,,,,
0,0,0,427360,0,0,,,,
0,0,0,422851,0,0,,,,
0,0,0,432664,0,0,,,,
0,0,0,444145,0,0,,,,
0,0,0,433595,0,0,,,,
0,0,0,427471,0,0,,,,
0,0,0,432441,0,0,,,,
0,0,0,420484,0,0,,,,
0,0,0,420142,0,0,,,,
0,0,0,470332,0,0,,,,
0,0,0,453803,0,0,,,,
0,0,0,425764,0,0,,,,
0,0,0,508922,0,0,,,,
0,0,0,508175,0,0,,,,
0,0,0,447219,0,0,,,,
0,0,0,445013,0,0,,,,
0,0,0,466297,0,0,,,,
0,0,0,464612,0,0,,,,
0,0,0,454541,0,0,,,,
0,0,0,451867,0,0,,,,
0,0,0,459504,0,0,,,,
0,0,0,449434,0,0,,,,
0,0,0,442229,0,0,,,,
0,0,0,459294,0,0,,,,
0,0,0,441619,0,0,,,,
0,0,0,458997,0,0,,,,
0,0,0,451374,0,0,,,,
0,0,0,440262,0,0,,,,
0,0,0,513837,0,0,,,,
0,0,0,467569,0,0,,,,
0,0,0,421352,0,0,,,,
0,0,0,423678,0,0,,,,
0,0,0,412045,0,0,,,,
0,0,0,410881,0,0,,,,
0,0,0,429613,0,0,,,,
0,0,0,415740,0,0,,,,
0,0,0,416034,0,0,,,,
0,0,0,420183,0,0,,,,
0,0,0,418238,0,0,,,,
0,0,0,432594,0,0,,,,
0,0,0,414556,0,0,,,,
0,0,0,417662,0,0,,,,
0,0,0,428529,0,0,,,,
0,0,0,422730,0,0,,,,
0,0,0,424482,0,0,,,,
0,0,0,429777,0,0,,,,
0,0,0,411946,0,0,,,,
0,0,0,424948,0,0,,,,
0,0,0,412951,0,0,,,,
0,0,0,411735,0,0,,,,
0,0,0,416821,0,0,,,,
0,0,0,410969,0,0,,,,
0,0,0,415690,0,0,,,,
0,0,0,411194,0,0,,,,
0,0,0,413311,0,0,,,,
0,0,0,427147,0,0,,,,
0,0,0,420305,0,0,,,,
0,0,0,423933,0,0,,,,
0,0,0,428030,0,0,,,,
0,0,0,415094,0,0,,,,
0,0,0,431899,0,0,,,,
0,0,0,417193,0,0,,,,
0,0,0,421393,0,0,,,,
0,0,0,450542,0,0,,,,
0,0,0,420524,0,0,,,,
0,0,0,425609,0,0,,,,
0,0,0,413769,0,0,,,,
0,0,0,418698,0,0,,,,
0,0,0,421336,0,0,,,,
0,0,0,420537,0,0,,,,
0,0,0,429945,0,0,,,,
0,0,0,410812,0,0,,,,
0,0,0,416264,0,0,,,,
0,0,0,430880,0,0,,,,
0,0,0,424300,0,0,,,,
0,0,0,422719,0,0,,,,
0,0,0,415201,0,0,,,,
0,0,0,420963,0,0,,,,
0,0,0,435320,0,0,,,,
0,0,0,419052,0,0,,,,
0,0,0,422731,0,0,,,,
0,0,0,414068,0,0,,,,
0,0,0,424258,0,0,,,,
0,0,0,416844,0,0,,,,
0,0,0,420003,0,0,,,,
0,0,0,417641,0,0,,,,
0,0,0,432778,0,0,,,,
0,0,0,417709,0,0,,,,
0,0,0,417117,0,0,,,,
0,0,0,422360,0,0,,,,
0,0,0,409841,0,0,,,,
0,0,0,413833,0,0,,,,
0,0,0,432357,0,0,,,,
0,0,0,427025,0,0,,,,
0,0,0,416695,0,0,,,,
0,0,0,419541,0,0,,,,
0,0,0,418846,0,0,,,,
0,0,0,415651,0,0,,,,
0,0,0,430737,0,0,,,,
0,0,0,416240,0,0,,,,
0,0,0,420440,0,0,,,,
0,0,0,433234,0,0,,,,
0,0,0,410976,0,0,,,,
0,0,0,412832,0,0,,,,
0,0,0,428596,0,0,,,,
0,0,0,413786,0,0,,,,
0,0,0,414914,0,0,,,,
0,0,0,429793,0,0,,,,
0,0,0,464890,0,0,,,,
0,0,0,442123,0,0,,,,
0,0,0,417167,0,0,,,,
0,0,0,499660,0,0,,,,
0,0,0,596318,0,0,,,,
0,0,0,464697,0,0,,,,
0,0,0,447137,0,0,,,,
0,0,0,472285,0,0,,,,
0,0,0,454778,0,0,,,,
0,0,0,460656,0,0,,,,
0,0,0,443774,0,0,,,,
0,0,0,454026,0,0,,,,
0,0,0,450166,0,0,,,,
0,0,0,454429,0,0,,,,
0,0,0,448692,0,0,,,,
0,0,0,443060,0,0,,,,
0,0,0,442531,0,0,,,,
0,0,0,452888,0,0,,,,
0,0,0,441214,0,0,,,,
0,0,0,534643,0,0,,,,
0,0,0,479584,0,0,,,,
0,0,0,467128,0,0,,,,
0,0,0,463163,0,0,,,,
0,0,0,510864,0,0,,,,
0,0,0,500492,0,0,,,,
0,0,0,505275,0,0,,,,
0,0,0,459799,0,0,,,,
0,0,0,465834,0,0,,,,
0,0,0,472232,0,0,,,,
0,0,0,464881,0,0,,,,
0,0,0,467894,0,0,,,,
0,0,0,466689,0,0,,,,
0,0,0,474650,0,0,,,,
0,0,0,470007,0,0,,,,
0,0,0,462761,0,0,,,,
0,0,0,480461,0,0,,,,
0,0,0,463006,0,0,,,,
0,0,0,462581,0,0,,,,
0,0,0,473824,0,0,,,,
0,0,0,458191,0,0,,,,
0,0,0,491257,0,0,,,,
0,0,0,462344,0,0,,,,
0,0,0,414159,0,0,,,,
0,0,0,430089,0,0,,,,
0,0,0,428415,0,0,,,,
0,0,0,419189,0,0,,,,
0,0,0,413712,0,0,,,,
0,0,0,435476,0,0,,,,
0,0,0,419062,0,0,,,,
0,0,0,417232,0,0,,,,
0,0,0,422693,0,0,,,,
0,0,0,425342,0,0,,,,
0,0,0,420856,0,0,,,,
0,0,0,430327,0,0,,,,
0,0,0,412820,0,0,,,,
0,0,0,419479,0,0,,,,
0,0,0,425356,0,0,,,,
0,0,0,407589,0,0,,,,
0,0,0,409926,0,0,,,,
0,0,0,428772,0,0,,,,
0,0,0,415848,0,0,,,,
0,0,0,412142,0,0,,,,
0,0,0,417292,0,0,,,,
0,0,0,413690,0,0,,,,
0,0,0,417016,0,0,,,,
0,0,0,421331,0,0,,,,
0,0,0,423460,0,0,,,,
0,0,0,421681,0,0,,,,
0,0,0,429955,0,0,,,,
0,0,0,415780,0,0,,,,
0,0,0,416503,0,0,,,,
0,0,0,429672,0,0,,,,
0,0,0,412478,0,0,,,,
0,0,0,421428,0,0,,,,
0,0,0,421109,0,0,,,,
0,0,0,412038,0,0,,,,
0,0,0,417969,0,0,,,,
0,0,0,425200,0,0,,,,
0,0,0,409464,0,0,,,,
0,0,0,427478,0,0,,,,
0,0,0,410178,0,0,,,,
0,0,0,409910,0,0,,,,
0,0,0,423497,0,0,,,,
0,0,0,429426,0,0,,,,
0,0,0,415305,0,0,,,,
0,0,0,422797,0,0,,,,
0,0,0,415029,0,0,,,,
0,0,0,429605,0,0,,,,
0,0,0,416524,0,0,,,,
0,0,0,411830,0,0,,,,
0,0,0,422030,0,0,,,,
0,0,0,422753,0,0,,,,
0,0,0,414672,0,0,,,,
0,0,0,433362,0,0,,,,
0,0,0,414658,0,0,,,,
0,0,0,416941,0,0,,,,
0,0,0,415528,0,0,,,,
0,0,0,414218,0,0,,,,
0,0,0,454911,0,0,,,,
0,0,0,462552,0,0,,,,
0,0,0,462620,0,0,,,,
0,0,0,497414,0,0,,,,
0,0,0,488585,0,0,,,,
0,0,0,495170,0,0,,,,
0,0,0,468371,0,0,,,,
0,0,0,491049,0,0,,,,
0,0,0,467739,0,0,,,,
0,0,0,467086,0,0,,,,
0,0,0,472890,0,0,,,,
0,0,0,459372,0,0,,,,
0,0,0,475385,0,0,,,,
0,0,0,465668,0,0,,,,
0,0,0,463400,0,0,,,,
0,0,0,460558,0,0,,,,
0,0,0,460633,0,0,,,,
0,0,0,459667,0,0,,,,
0,0,0,457711,0,0,,,,
0,0,0,484349,0,0,,,,
0,0,0,492966,0,0,,,,
0,0,0,423198,0,0,,,,
0,0,0,412023,0,0,,,,
0,0,0,475431,0,0,,,,
0,0,0,478318,0,0,,,,
0,0,0,432978,0,0,,,,
0,0,0,512844,0,0,,,,
0,0,0,503440,0,0,,,,
0,0,0,467005,0,0,,,,
0,0,0,459320,0,0,,,,
0,0,0,476062,0,0,,,,
0,0,0,475043,0,0,,,,
0,0,0,458035,0,0,,,,
0,0,0,476184,0,0,,,,
0,0,0,472769,0,0,,,,
0,0,0,471647,0,0,,,,
0,0,0,463701,0,0,,,,
0,0,0,457422,0,0,,,,
0,0,0,466872,0,0,,,,
0,0,0,452468,0,0,,,,
0,0,0,460981,0,0,,,,
0,0,0,447098,0,0,,,,
0,0,0,492746,0,0,,,,
0,0,0,476831,0,0,,,,
0,0,0,420970,0,0,,,,
0,0,0,422763,0,0,,,,
0,0,0,413203,0,0,,,,
0,0,0,423331,0,0,,,,
0,0,0,432677,0,0,,,,
0,0,0,415564,0,0,,,,
0,0,0,427983,0,0,,,,
0,0,0,417746,0,0,,,,
0,0,0,413082,0,0,,,,
0,0,0,502843,0,0,,,,
0,0,0,410002,0,0,,,,
0,0,0,416431,0,0,,,,
0,0,0,434840,0,0,,,,
0,0,0,411478,0,0,,,,
0,0,0,419782,0,0,,,,
0,0,0,409909,0,0,,,,
0,0,0,419516,0,0,,,,
0,0,0,424070,0,0,,,,
0,0,0,419041,0,0,,,,
0,0,0,432970,0,0,,,,
0,0,0,435597,0,0,,,,
0,0,0,430515,0,0,,,,
0,0,0,441268,0,0,,,,
0,0,0,429625,0,0,,,,
0,0,0,426418,0,0,,,,
0,0,0,429566,0,0,,,,
0,0,0,419381,0,0,,,,
0,0,0,443050,0,0,,,,
0,0,0,429635,0,0,,,,
0,0,0,418929,0,0,,,,
0,0,0,437493,0,0,,,,
0,0,0,415642,0,0,,,,
0,0,0,416655,0,0,,,,
0,0,0,431834,0,0,,,,
0,0,0,428576,0,0,,,,
0,0,0,418182,0,0,,,,
0,0,0,426694,0,0,,,,
0,0,0,454843,0,0,,,,
0,0,0,453199,0,0,,,,
0,0,0,424733,0,0,,,,
0,0,0,501162,0,0,,,,
0,0,0,510716,0,0,,,,
0,0,0,466156,0,0,,,,
0,0,0,466076,0,0,,,,
0,0,0,461984,0,0,,,,
0,0,0,459455,0,0,,,,
0,0,0,458123,0,0,,,,
0,0,0,468304,0,0,,,,
0,0,0,443743,0,0,,,,
0,0,0,451891,0,0,,,,
0,0,0,458529,0,0,,,,
0,0,0,461521,0,0,,,,
0,0,0,468732,0,0,,,,
0,0,0,502721,0,0,,,,
0,0,0,459359,0,0,,,,
0,0,0,493237,0,0,,,,
0,0,0,573157,0,0,,,,
0,0,0,519639,0,0,,,,
0,0,0,483674,0,0,,,,
0,0,0,468229,0,0,,,,
0,0,0,479242,0,0,,,,
0,0,0,466610,0,0,,,,
0,0,0,444811,0,0,,,,
0,0,0,496813,0,0,,,,
0,0,0,474493,0,0,,,,
0,0,0,469413,0,0,,,,
0,0,0,461676,0,0,,,,
0,0,0,453105,0,0,,,,
0,0,0,455994,0,0,,,,
0,0,0,477632,0,0,,,,
0,0,0,452187,0,0,,,,
0,0,0,458930,0,0,,,,
0,0,0,442600,0,0,,,,
0,0,0,454810,0,0,,,,
0,0,0,486605,0,0,,,,
0,0,0,422046,0,0,,,,
0,0,0,414934,0,0,,,,
0,0,0,428082,0,0,,,,
0,0,0,423002,0,0,,,,
0,0,0,420056,0,0,,,,
0,0,0,421069,0,0,,,,
0,0,0,423541,0,0,,,,
0,0,0,420961,0,0,,,,
0,0,0,420516,0,0,,,,
0,0,0,421216,0,0,,,,
0,0,0,426136,0,0,,,,
0,0,0,418347,0,0,,,,
0,0,0,432016,0,0,,,,
0,0,0,415269,0,0,,,,
0,0,0,425188,0,0,,,,
0,0,0,422712,0,0,,,,
0,0,0,410808,0,0,,,,
0,0,0,421509,0,0,,,,
0,0,0,428980,0,0,,,,
0,0,0,416244,0,0,,,,
0,0,0,417986,0,0,,,,
0,0,0,417905,0,0,,,,
0,0,0,415117,0,0,,,,
0,0,0,419567,0,0,,,,
0,0,0,432664,0,0,,,,
0,0,0,411750,0,0,,,,
0,0,0,425367,0,0,,,,
0,0,0,429036,0,0,,,,
0,0,0,411925,0,0,,,,
0,0,0,425177,0,0,,,,
0,0,0,430357,0,0,,,,
0,0,0,413557,0,0,,,,
0,0,0,427904,0,0,,,,
0,0,0,453917,0,0,,,,
0,0,0,432951,0,0,,,,
0,0,0,421829,0,0,,,,
0,0,0,414144,0,0,,,,
0,0,0,424220,0,0,,,,
0,0,0,415702,0,0,,,,
0,0,0,410205,0,0,,,,
0,0,0,427051,0,0,,,,
0,0,0,416293,0,0,,,,
0,0,0,421369,0,0,,,,
0,0,0,425507,0,0,,,,
0,0,0,415896,0,0,,,,
0,0,0,430242,0,0,,,,
0,0,0,425890,0,0,,,,
0,0,0,413830,0,0,,,,
0,0,0,418020,0,0,,,,
0,0,0,413565,0,0,,,,
0,0,0,417911,0,0,,,,
0,0,0,425643,0,0,,,,
0,0,0,413219,0,0,,,,
0,0,0,429858,0,0,,,,
0,0,0,411599,0,0,,,,
0,0,0,411676,0,0,,,,
0,0,0,425188,0,0,,,,
0,0,0,419691,0,0,,,,
0,0,0,416955,0,0,,,,
0,0,0,422603,0,0,,,,
0,0,0,411116,0,0,,,,
0,0,0,426973,0,0,,,,
0,0,0,425121,0,0,,,,
0,0,0,417854,0,0,,,,
0,0,0,423086,0,0,,,,
0,0,0,422796,0,0,,,,
0,0,0,423393,0,0,,,,
0,0,0,426437,0,0,,,,
0,0,0,424065,0,0,,,,
0,0,0,430703,0,0,,,,
0,0,0,435987,0,0,,,,
0,0,0,426792,0,0,,,,
0,0,0,424055,0,0,,,,
0,0,0,412724,0,0,,,,
0,0,0,418477,0,0,,,,
0,0,0,421313,0,0,,,,
0,0,0,423681,0,0,,,,
0,0,0,438947,0,0,,,,
0,0,0,475780,0,0,,,,
0,0,0,470946,0,0,,,,
0,0,0,437311,0,0,,,,
0,0,0,507216,0,0,,,,
0,0,0,553737,0,0,,,,
0,0,0,508538,0,0,,,,
0,0,0,461204,0,0,,,,
0,0,0,451371,0,0,,,,
0,0,0,479142,0,0,,,,
0,0,0,460714,0,0,,,,
0,0,0,461765,0,0,,,,
0,0,0,454588,0,0,,,,
0,0,0,450119,0,0,,,,
0,0,0,465181,0,0,,,,
0,0,0,459253,0,0,,,,
0,0,0,454732,0,0,,,,
0,0,0,460940,0,0,,,,
0,0,0,447825,0,0,,,,
0,0,0,442106,0,0,,,,
0,0,0,547219,0,0,,,,
0,0,0,464781,0,0,,,,
0,0,0,430000,0,0,,,,
0,0,0,414437,0,0,,,,
0,0,0,420228,0,0,,,,
0,0,0,425395,0,0,,,,
0,0,0,419363,0,0,,,,
0,0,0,419789,0,0,,,,
0,0,0,437143,0,0,,,,
0,0,0,443507,0,0,,,,
0,0,0,413777,0,0,,,,
0,0,0,427797,0,0,,,,
0,0,0,433953,0,0,,,,
0,0,0,419641,0,0,,,,
0,0,0,432515,0,0,,,,
0,0,0,421327,0,0,,,,
0,0,0,418264,0,0,,,,
0,0,0,426399,0,0,,,,
0,0,0,414533,0,0,,,,
0,0,0,413971,0,0,,,,
0,0,0,430491,0,0,,,,
0,0,0,421334,0,0,,,,
0,0,0,424312,0,0,,,,
0,0,0,425000,0,0,,,,
0,0,0,418343,0,0,,,,
0,0,0,431426,0,0,,,,
0,0,0,428102,0,0,,,,
0,0,0,419987,0,0,,,,
0,0,0,435049,0,0,,,,
0,0,0,416778,0,0,,,,
0,0,0,413507,0,0,,,,
0,0,0,432526,0,0,,,,
0,0,0,418370,0,0,,,,
0,0,0,419057,0,0,,,,
0,0,0,428390,0,0,,,,
0,0,0,421473,0,0,,,,
0,0,0,414348,0,0,,,,
0,0,0,418316,0,0,,,,
0,0,0,434783,0,0,,,,
0,0,0,488334,0,0,,,,
0,0,0,461574,0,0,,,,
0,0,0,430490,0,0,,,,
0,0,0,499302,0,0,,,,
0,0,0,491864,0,0,,,,
0,0,0,460677,0,0,,,,
0,0,0,469436,0,0,,,,
0,0,0,475540,0,0,,,,
0,0,0,469404,0,0,,,,
0,0,0,466081,0,0,,,,
0,0,0,476091,0,0,,,,
0,0,0,461517,0,0,,,,
0,0,0,471475,0,0,,,,
0,0,0,464923,0,0,,,,
0,0,0,475870,0,0,,,,
0,0,0,475724,0,0,,,,
0,0,0,463703,0,0,,,,
0,0,0,466577,0,0,,,,
0,0,0,458462,0,0,,,,
0,0,0,487222,0,0,,,,
0,0,0,483221,0,0,,,,
0,0,0,421565,0,0,,,,
0,0,0,420742,0,0,,,,
0,0,0,427887,0,0,,,,
0,0,0,423001,0,0,,,,
0,0,0,420563,0,0,,,,
0,0,0,426562,0,0,,,,
0,0,0,413969,0,0,,,,
0,0,0,423874,0,0,,,,
0,0,0,432322,0,0,,,,
0,0,0,431186,0,0,,,,
0,0,0,421456,0,0,,,,
0,0,0,428393,0,0,,,,
0,0,0,441267,0,0,,,,
0,0,0,431173,0,0,,,,
0,0,0,419724,0,0,,,,
0,0,0,432859,0,0,,,,
0,0,0,420682,0,0,,,,
0,0,0,420014,0,0,,,,
0,0,0,429347,0,0,,,,
0,0,0,469090,0,0,,,,
0,0,0,458470,0,0,,,,
0,0,0,432954,0,0,,,,
0,0,0,581085,0,0,,,,
0,0,0,481038,0,0,,,,
0,0,0,484116,0,0,,,,
0,0,0,470996,0,0,,,,
0,0,0,466990,0,0,,,,
0,0,0,452099,0,0,,,,
0,0,0,461270,0,0,,,,
0,0,0,464660,0,0,,,,
0,0,0,445916,0,0,,,,
0,0,0,458472,0,0,,,,
0,0,0,459154,0,0,,,,
0,0,0,447336,0,0,,,,
0,0,0,461403,0,0,,,,
0,0,0,451355,0,0,,,,
0,0,0,444694,0,0,,,,
0,0,0,457355,0,0,,,,
0,0,0,524858,0,0,,,,
0,0,0,467989,0,0,,,,
0,0,0,426223,0,0,,,,
0,0,0,421592,0,0,,,,
0,0,0,433420,0,0,,,,
0,0,0,418112,0,0,,,,
0,0,0,426398,0,0,,,,
0,0,0,424267,0,0,,,,
0,0,0,417710,0,0,,,,
0,0,0,431516,0,0,,,,
0,0,0,427771,0,0,,,,
0,0,0,416161,0,0,,,,
0,0,0,421479,0,0,,,,
0,0,0,436535,0,0,,,,
0,0,0,421644,0,0,,,,
0,0,0,415451,0,0,,,,
0,0,0,426497,0,0,,,,
0,0,0,419887,0,0,,,,
0,0,0,417028,0,0,,,,
0,0,0,427189,0,0,,,,
0,0,0,431307,0,0,,,,
0,0,0,419542,0,0,,,,
0,0,0,423609,0,0,,,,
