Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,603484,0,0,,441307.673
0,0,0,441550,0,0,,
0,0,0,429822,0,0,,
0,0,0,438824,0,0,,
0,0,0,456055,0,0,,
0,0,0,423442,0,0,,
0,0,0,432652,0,0,,
0,0,0,424310,0,0,,
0,0,0,420082,0,0,,
0,0,0,432052,0,0,,
0,0,0,445325,0,0,,
0,0,0,432816,0,0,,
0,0,0,423485,0,0,,
0,0,0,421914,0,0,,
0,0,0,426384,0,0,,
0,0,0,437782,0,0,,
0,0,0,429283,0,0,,
0,0,0,452503,0,0,,
0,0,0,428640,0,0,,
0,0,0,424570,0,0,,
0,0,0,421592,0,0,,
0,0,0,479917,0,0,,
0,0,0,433502,0,0,,
0,0,0,424847,0,0,,
0,0,0,418589,0,0,,
0,0,0,429777,0,0,,
0,0,0,447373,0,0,,
0,0,0,430541,0,0,,
0,0,0,417043,0,0,,
0,0,0,422503,0,0,,
0,0,0,426349,0,0,,
0,0,0,430507,0,0,,
0,0,0,442373,0,0,,
0,0,0,424187,0,0,,
0,0,0,430012,0,0,,
0,0,0,417659,0,0,,
0,0,0,419213,0,0,,
0,0,0,436079,0,0,,
0,0,0,443831,0,0,,
0,0,0,418562,0,0,,
0,0,0,416418,0,0,,
0,0,0,424534,0,0,,
0,0,0,422182,0,0,,
0,0,0,431913,0,0,,
0,0,0,482267,0,0,,
0,0,0,453352,0,0,,
0,0,0,470323,0,0,,
0,0,0,514104,0,0,,
0,0,0,493106,0,0,,
0,0,0,485753,0,0,,
0,0,0,469182,0,0,,
0,0,0,473601,0,0,,
0,0,0,474113,0,0,,
0,0,0,484468,0,0,,
0,0,0,463054,0,0,,
0,0,0,470440,0,0,,
0,0,0,483556,0,0,,
0,0,0,481620,0,0,,
0,0,0,470362,0,0,,
0,0,0,486499,0,0,,
0,0,0,468365,0,0,,
0,0,0,480909,0,0,,
0,0,0,490535,0,0,,
0,0,0,489802,0,0,,
0,0,0,512611,0,0,,
0,0,0,513440,0,0,,
0,0,0,519843,0,0,,
0,0,0,486298,0,0,,
0,0,0,469679,0,0,,
0,0,0,477852,0,0,,
0,0,0,468474,0,0,,
0,0,0,499720,0,0,,
0,0,0,482372,0,0,,
0,0,0,498878,0,0,,
0,0,0,505177,0,0,,
0,0,0,497257,0,0,,
0,0,0,481367,0,0,,
0,0,0,474697,0,0,,
0,0,0,482193,0,0,,
0,0,0,477137,0,0,,
0,0,0,486976,0,0,,
0,0,0,466608,0,0,,
0,0,0,469938,0,0,,
0,0,0,507434,0,0,,
0,0,0,508055,0,0,,
0,0,0,489666,0,0,,
0,0,0,467579,0,0,,
0,0,0,478044,0,0,,
0,0,0,469811,0,0,,
0,0,0,457672,0,0,,
0,0,0,474907,0,0,,
0,0,0,479644,0,0,,
0,0,0,460942,0,0,,
0,0,0,464323,0,0,,
0,0,0,474632,0,0,,
0,0,0,462024,0,0,,
0,0,0,464988,0,0,,
0,0,0,498109,0,0,,
0,0,0,469616,0,0,,
0,0,0,473258,0,0,,
0,0,0,496431,0,0,,
0,0,0,484553,0,0,,
0,0,0,434601,0,0,,
0,0,0,424441,0,0,,
0,0,0,422146,0,0,,
0,0,0,416205,0,0,,
0,0,0,418284,0,0,,
0,0,0,425416,0,0,,
0,0,0,427391,0,0,,
0,0,0,420929,0,0,,
0,0,0,418320,0,0,,
0,0,0,421598,0,0,,
0,0,0,424511,0,0,,
0,0,0,443257,0,0,,
0,0,0,505909,0,0,,
0,0,0,476687,0,0,,
0,0,0,436839,0,0,,
0,0,0,520690,0,0,,
0,0,0,522821,0,0,,
0,0,0,576255,0,0,,
0,0,0,489115,0,0,,
0,0,0,454007,0,0,,
0,0,0,457077,0,0,,
0,0,0,454312,0,0,,
0,0,0,476131,0,0,,
0,0,0,462013,0,0,,
0,0,0,445916,0,0,,
0,0,0,441641,0,0,,
0,0,0,445023,0,0,,
0,0,0,444915,0,0,,
0,0,0,473765,0,0,,
0,0,0,456990,0,0,,
0,0,0,454591,0,0,,
0,0,0,451514,0,0,,
0,0,0,488437,0,0,,
0,0,0,434839,0,0,,
0,0,0,428898,0,0,,
0,0,0,424832,0,0,,
0,0,0,434933,0,0,,
0,0,0,448523,0,0,,
0,0,0,433050,0,0,,
0,0,0,484817,0,0,,
0,0,0,430855,0,0,,
0,0,0,420487,0,0,,
0,0,0,416264,0,0,,
0,0,0,418239,0,0,,
0,0,0,437714,0,0,,
0,0,0,430315,0,0,,
0,0,0,430207,0,0,,
0,0,0,419005,0,0,,
0,0,0,421189,0,0,,
0,0,0,417799,0,0,,
0,0,0,422066,0,0,,
0,0,0,434979,0,0,,
0,0,0,443153,0,0,,
0,0,0,438878,0,0,,
0,0,0,416739,0,0,,
0,0,0,420954,0,0,,
0,0,0,423502,0,0,,
0,0,0,438394,0,0,,
0,0,0,434067,0,0,,
0,0,0,499587,0,0,,
0,0,0,477347,0,0,,
0,0,0,440367,0,0,,
0,0,0,516720,0,0,,
0,0,0,520938,0,0,,
0,0,0,467239,0,0,,
0,0,0,494322,0,0,,
0,0,0,477498,0,0,,
0,0,0,475883,0,0,,
0,0,0,462444,0,0,,
0,0,0,457912,0,0,,
0,0,0,472858,0,0,,
0,0,0,454108,0,0,,
0,0,0,450513,0,0,,
0,0,0,445513,0,0,,
0,0,0,451553,0,0,,
0,0,0,457698,0,0,,
0,0,0,452385,0,0,,
0,0,0,461342,0,0,,
0,0,0,531862,0,0,,
0,0,0,469622,0,0,,
0,0,0,415298,0,0,,
0,0,0,417954,0,0,,
0,0,0,431338,0,0,,
0,0,0,444150,0,0,,
0,0,0,412222,0,0,,
0,0,0,413315,0,0,,
0,0,0,416126,0,0,,
0,0,0,422480,0,0,,
0,0,0,443000,0,0,,
0,0,0,414926,0,0,,
0,0,0,419821,0,0,,
0,0,0,418727,0,0,,
0,0,0,419402,0,0,,
0,0,0,428048,0,0,,
0,0,0,424922,0,0,,
0,0,0,417212,0,0,,
0,0,0,424347,0,0,,
0,0,0,416117,0,0,,
0,0,0,433512,0,0,,
0,0,0,436427,0,0,,
0,0,0,415072,0,0,,
0,0,0,415228,0,0,,
0,0,0,415175,0,0,,
0,0,0,423872,0,0,,
