Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,508118,0,0,,
0,0,0,428341,0,0,,439805.9863
0,0,0,433822,0,0,,
0,0,0,424824,0,0,,
0,0,0,408171,0,0,,
0,0,0,426882,0,0,,
0,0,0,412623,0,0,,
0,0,0,414147,0,0,,
0,0,0,420097,0,0,,
0,0,0,424485,0,0,,
0,0,0,406945,0,0,,
0,0,0,405813,0,0,,
0,0,0,404888,0,0,,
0,0,0,413233,0,0,,
0,0,0,426059,0,0,,
0,0,0,404093,0,0,,
0,0,0,403845,0,0,,
0,0,0,403754,0,0,,
0,0,0,405329,0,0,,
0,0,0,417738,0,0,,
0,0,0,413740,0,0,,
0,0,0,407451,0,0,,
0,0,0,409599,0,0,,
0,0,0,413154,0,0,,
0,0,0,428531,0,0,,
0,0,0,418908,0,0,,
0,0,0,422723,0,0,,
0,0,0,413674,0,0,,
0,0,0,408843,0,0,,
0,0,0,409898,0,0,,
0,0,0,424077,0,0,,
0,0,0,430288,0,0,,
0,0,0,462539,0,0,,
0,0,0,449532,0,0,,
0,0,0,450534,0,0,,
0,0,0,503411,0,0,,
0,0,0,654778,0,0,,
0,0,0,469636,0,0,,
0,0,0,470534,0,0,,
0,0,0,463307,0,0,,
0,0,0,445768,0,0,,
0,0,0,444427,0,0,,
0,0,0,456835,0,0,,
0,0,0,460963,0,0,,
0,0,0,440247,0,0,,
0,0,0,435624,0,0,,
0,0,0,449179,0,0,,
0,0,0,437160,0,0,,
0,0,0,452694,0,0,,
0,0,0,450467,0,0,,
0,0,0,451053,0,0,,
0,0,0,431587,0,0,,
0,0,0,471079,0,0,,
0,0,0,433488,0,0,,
0,0,0,405688,0,0,,
0,0,0,404295,0,0,,
0,0,0,404359,0,0,,
0,0,0,404685,0,0,,
0,0,0,406416,0,0,,
0,0,0,417367,0,0,,
0,0,0,402068,0,0,,
0,0,0,406872,0,0,,
0,0,0,405218,0,0,,
0,0,0,400231,0,0,,
0,0,0,422066,0,0,,
0,0,0,428954,0,0,,
0,0,0,401467,0,0,,
0,0,0,402730,0,0,,
0,0,0,408576,0,0,,
0,0,0,406662,0,0,,
0,0,0,422248,0,0,,
0,0,0,402260,0,0,,
0,0,0,406179,0,0,,
0,0,0,410306,0,0,,
0,0,0,471470,0,0,,
0,0,0,455817,0,0,,
0,0,0,427139,0,0,,
0,0,0,512653,0,0,,
0,0,0,469704,0,0,,
0,0,0,453162,0,0,,
0,0,0,463703,0,0,,
0,0,0,482577,0,0,,
0,0,0,479731,0,0,,
0,0,0,503606,0,0,,
0,0,0,478678,0,0,,
0,0,0,451459,0,0,,
0,0,0,445072,0,0,,
0,0,0,435977,0,0,,
0,0,0,433185,0,0,,
0,0,0,431434,0,0,,
0,0,0,477443,0,0,,
0,0,0,437984,0,0,,
0,0,0,435660,0,0,,
0,0,0,444221,0,0,,
0,0,0,489033,0,0,,
0,0,0,539105,0,0,,
0,0,0,453396,0,0,,
0,0,0,449978,0,0,,
0,0,0,434946,0,0,,
0,0,0,431737,0,0,,
0,0,0,426860,0,0,,
0,0,0,433495,0,0,,
0,0,0,430338,0,0,,
0,0,0,445305,0,0,,
0,0,0,445898,0,0,,
0,0,0,437689,0,0,,
0,0,0,429480,0,0,,
0,0,0,444760,0,0,,
0,0,0,438634,0,0,,
0,0,0,433602,0,0,,
0,0,0,448257,0,0,,
0,0,0,453537,0,0,,
0,0,0,434182,0,0,,
0,0,0,401129,0,0,,
0,0,0,398753,0,0,,
0,0,0,401273,0,0,,
0,0,0,419938,0,0,,
0,0,0,411729,0,0,,
0,0,0,402270,0,0,,
0,0,0,404581,0,0,,
0,0,0,407518,0,0,,
0,0,0,411912,0,0,,
0,0,0,417973,0,0,,
0,0,0,401170,0,0,,
0,0,0,404627,0,0,,
0,0,0,400585,0,0,,
0,0,0,406334,0,0,,
0,0,0,420208,0,0,,
0,0,0,402988,0,0,,
0,0,0,407799,0,0,,
0,0,0,402246,0,0,,
0,0,0,400130,0,0,,
0,0,0,414056,0,0,,
0,0,0,415795,0,0,,
0,0,0,399512,0,0,,
0,0,0,399219,0,0,,
0,0,0,399083,0,0,,
0,0,0,400666,0,0,,
0,0,0,406310,0,0,,
0,0,0,412007,0,0,,
0,0,0,427131,0,0,,
0,0,0,421630,0,0,,
0,0,0,416910,0,0,,
0,0,0,411617,0,0,,
0,0,0,414918,0,0,,
0,0,0,422333,0,0,,
0,0,0,427562,0,0,,
0,0,0,412009,0,0,,
0,0,0,410101,0,0,,
0,0,0,408559,0,0,,
0,0,0,408995,0,0,,
0,0,0,422348,0,0,,
0,0,0,405336,0,0,,
0,0,0,400200,0,0,,
0,0,0,403084,0,0,,
0,0,0,403052,0,0,,
0,0,0,405415,0,0,,
0,0,0,413664,0,0,,
0,0,0,429205,0,0,,
0,0,0,430839,0,0,,
0,0,0,415442,0,0,,
0,0,0,411347,0,0,,
0,0,0,418711,0,0,,
0,0,0,430450,0,0,,
0,0,0,424375,0,0,,
0,0,0,423145,0,0,,
0,0,0,411550,0,0,,
0,0,0,410997,0,0,,
0,0,0,408725,0,0,,
0,0,0,406870,0,0,,
0,0,0,422098,0,0,,
0,0,0,412794,0,0,,
0,0,0,450933,0,0,,
0,0,0,440064,0,0,,
0,0,0,413361,0,0,,
0,0,0,487492,0,0,,
0,0,0,495009,0,0,,
0,0,0,438723,0,0,,
0,0,0,433479,0,0,,
0,0,0,448652,0,0,,
0,0,0,449813,0,0,,
0,0,0,450716,0,0,,
0,0,0,444013,0,0,,
0,0,0,505540,0,0,,
0,0,0,459254,0,0,,
0,0,0,468384,0,0,,
0,0,0,464859,0,0,,
0,0,0,451490,0,0,,
0,0,0,435360,0,0,,
0,0,0,436522,0,0,,
0,0,0,442112,0,0,,
0,0,0,499784,0,0,,
0,0,0,463967,0,0,,
0,0,0,416640,0,0,,
0,0,0,411865,0,0,,
0,0,0,405162,0,0,,
0,0,0,401949,0,0,,
0,0,0,408580,0,0,,
0,0,0,427190,0,0,,
0,0,0,452154,0,0,,
0,0,0,435139,0,0,,
0,0,0,411197,0,0,,
0,0,0,522411,0,0,,
0,0,0,471750,0,0,,
0,0,0,437339,0,0,,
0,0,0,471523,0,0,,
0,0,0,445549,0,0,,
0,0,0,439681,0,0,,
0,0,0,436624,0,0,,
0,0,0,434557,0,0,,
0,0,0,450927,0,0,,
0,0,0,436464,0,0,,
0,0,0,431533,0,0,,
0,0,0,432799,0,0,,
0,0,0,438492,0,0,,
0,0,0,442622,0,0,,
0,0,0,451806,0,0,,
0,0,0,437499,0,0,,
0,0,0,514703,0,0,,
0,0,0,471281,0,0,,
0,0,0,411038,0,0,,
0,0,0,418867,0,0,,
0,0,0,417321,0,0,,
0,0,0,417909,0,0,,
0,0,0,418446,0,0,,
0,0,0,432317,0,0,,
0,0,0,429885,0,0,,
0,0,0,416412,0,0,,
0,0,0,415855,0,0,,
0,0,0,401132,0,0,,
0,0,0,406148,0,0,,
0,0,0,420851,0,0,,
0,0,0,413159,0,0,,
0,0,0,406925,0,0,,
0,0,0,406577,0,0,,
0,0,0,411645,0,0,,
0,0,0,403953,0,0,,
0,0,0,420064,0,0,,
0,0,0,429819,0,0,,
0,0,0,409732,0,0,,
0,0,0,408602,0,0,,
0,0,0,417524,0,0,,
0,0,0,421134,0,0,,
0,0,0,419848,0,0,,
0,0,0,419604,0,0,,
0,0,0,417172,0,0,,
0,0,0,415261,0,0,,
0,0,0,410798,0,0,,
0,0,0,401179,0,0,,
0,0,0,425153,0,0,,
0,0,0,433295,0,0,,
0,0,0,402113,0,0,,
0,0,0,402703,0,0,,
0,0,0,405844,0,0,,
0,0,0,400651,0,0,,
0,0,0,413844,0,0,,
0,0,0,409069,0,0,,
0,0,0,404033,0,0,,
0,0,0,413164,0,0,,
0,0,0,403076,0,0,,
0,0,0,408665,0,0,,
0,0,0,429358,0,0,,
0,0,0,409166,0,0,,
0,0,0,406266,0,0,,
0,0,0,402272,0,0,,
0,0,0,413902,0,0,,
0,0,0,417408,0,0,,
0,0,0,423935,0,0,,
0,0,0,406451,0,0,,
0,0,0,400269,0,0,,
0,0,0,458313,0,0,,
0,0,0,458972,0,0,,
0,0,0,436243,0,0,,
0,0,0,419819,0,0,,
0,0,0,571206,0,0,,
0,0,0,467491,0,0,,
0,0,0,448879,0,0,,
0,0,0,451101,0,0,,
0,0,0,457645,0,0,,
