Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 8585240, 8585240, 0
0, 2, 0, 236356, 4410798, 0
0, 3, 0, 248499, 3023365, 0
0, 4, 0, 214106, 2321051, 0
0, 5, 0, 200383, 1896918, 0
0, 6, 0, 248707, 1622217, 0
0, 7, 0, 210137, 1420492, 0
0, 8, 0, 206863, 1268789, 0
0, 9, 0, 234817, 1153904, 0
0, 10, 0, 217195, 1060234, 217195
0, 11, 0, 221411, 983978, 221411
0, 12, 0, 248359, 922677, 248359
0, 13, 0, 199887, 867078, 248359
0, 14, 0, 220272, 820878, 248359
0, 15, 0, 238832, 782075, 248359
0, 16, 0, 226953, 747380, 248359
0, 17, 0, 222028, 716477, 248359
0, 18, 0, 244013, 690229, 248359
0, 19, 0, 206405, 664765, 248359
0, 20, 0, 216224, 642338, 248359
0, 21, 0, 244610, 623399, 248359
0, 22, 0, 202827, 604283, 248359
0, 23, 0, 233195, 588149, 248359
0, 24, 0, 251075, 574105, 251075
0, 25, 0, 195697, 558969, 251075
0, 26, 0, 229966, 546316, 251075
0, 27, 0, 305100, 537383, 305100
0, 28, 0, 240516, 526781, 305100
0, 29, 0, 251704, 517296, 305100
0, 30, 0, 250337, 508398, 305100
0, 31, 0, 212965, 498868, 305100
0, 32, 0, 224441, 490293, 305100
0, 33, 0, 251609, 483061, 305100
0, 34, 0, 207583, 474959, 305100
0, 35, 0, 214324, 467513, 305100
0, 36, 0, 226075, 460807, 305100
0, 37, 0, 203610, 453856, 305100
0, 38, 0, 225950, 447859, 305100
0, 39, 0, 258613, 443007, 305100
0, 40, 0, 215680, 437324, 305100
0, 41, 0, 206504, 431695, 305100
0, 42, 0, 247110, 427301, 305100
0, 43, 0, 211042, 422272, 305100
0, 44, 0, 216825, 417603, 305100
0, 45, 0, 237991, 413612, 305100
0, 46, 0, 204668, 409070, 305100
0, 47, 0, 216228, 404967, 305100
0, 48, 0, 238646, 401502, 305100
0, 49, 0, 221117, 397821, 305100
0, 50, 0, 229215, 394449, 305100
0, 51, 0, 268067, 391971, 305100
0, 52, 0, 202905, 388336, 305100
0, 53, 0, 241584, 385568, 305100
0, 54, 0, 277207, 383562, 305100
0, 55, 0, 246887, 381077, 305100
0, 56, 0, 236440, 378495, 305100
0, 57, 0, 255541, 376338, 305100
0, 58, 0, 214943, 373556, 305100
0, 59, 0, 208031, 370751, 305100
0, 60, 0, 273669, 369133, 305100
0, 61, 0, 226359, 366793, 305100
0, 62, 0, 224778, 364503, 305100
0, 63, 0, 260198, 362848, 305100
0, 64, 0, 208327, 360434, 305100
0, 65, 0, 220012, 358274, 305100
0, 66, 0, 245764, 356570, 305100
0, 67, 0, 210284, 354387, 305100
0, 68, 0, 221686, 352436, 305100
0, 69, 0, 274867, 351312, 305100
0, 70, 0, 217085, 349395, 305100
0, 71, 0, 227641, 347681, 305100
0, 72, 0, 211402, 345789, 305100
0, 73, 0, 212786, 343968, 305100
0, 74, 0, 224212, 342350, 305100
0, 75, 0, 243001, 341026, 305100
0, 76, 0, 208271, 339280, 305100
0, 77, 0, 207989, 337575, 305100
0, 78, 0, 238439, 336305, 305100
0, 79, 0, 229850, 334958, 305100
0, 80, 0, 209197, 333386, 305100
0, 81, 0, 245129, 332297, 305100
0, 82, 0, 227691, 331022, 305100
0, 83, 0, 266876, 330250, 305100
0, 84, 0, 274902, 329592, 305100
0, 85, 0, 219805, 328301, 305100
0, 86, 0, 243060, 327310, 305100
0, 87, 0, 266574, 326612, 305100
0, 88, 0, 232088, 325538, 305100
0, 89, 0, 238782, 324564, 305100
0, 90, 0, 249359, 323729, 305100
0, 91, 0, 214302, 322527, 305100
0, 92, 0, 216407, 321374, 305100
0, 93, 0, 248375, 320590, 305100
0, 94, 0, 206378, 319375, 305100
0, 95, 0, 225322, 318385, 305100
0, 96, 0, 247748, 317650, 305100
0, 97, 0, 209739, 316538, 305100
0, 98, 0, 226829, 315623, 305100
0, 99, 0, 268194, 315144, 305100
