Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 489441, 489441, 0
0, 2, 0, 440094, 464768, 0
0, 3, 0, 476842, 468792, 0
0, 4, 0, 410723, 454275, 0
0, 5, 0, 404761, 444373, 0
0, 6, 0, 478551, 450069, 0
0, 7, 0, 370994, 438773, 0
0, 8, 0, 448434, 439980, 0
0, 9, 0, 392668, 434724, 0
0, 10, 0, 397585, 431011, 397585
0, 11, 0, 486229, 436030, 486229
0, 12, 0, 434366, 435892, 486229
0, 13, 0, 374697, 431185, 486229
0, 14, 0, 382853, 427733, 486229
0, 15, 0, 468089, 430423, 486229
0, 16, 0, 367760, 426507, 486229
0, 17, 0, 375747, 423522, 486229
0, 18, 0, 427458, 423740, 486229
0, 19, 0, 392753, 422110, 486229
0, 20, 0, 388225, 420416, 486229
0, 21, 0, 463146, 422450, 486229
0, 22, 0, 377349, 420400, 486229
0, 23, 0, 389988, 419078, 486229
0, 24, 0, 466672, 421061, 486229
0, 25, 0, 366182, 418866, 486229
0, 26, 0, 378247, 417304, 486229
0, 27, 0, 449498, 418496, 486229
0, 28, 0, 387479, 417389, 486229
0, 29, 0, 386811, 416335, 486229
0, 30, 0, 464037, 417925, 486229
0, 31, 0, 363657, 416175, 486229
0, 32, 0, 375044, 414890, 486229
0, 33, 0, 485619, 417033, 486229
0, 34, 0, 377706, 415877, 486229
0, 35, 0, 417759, 415930, 486229
0, 36, 0, 406465, 415668, 486229
0, 37, 0, 392491, 415042, 486229
0, 38, 0, 421889, 415222, 486229
0, 39, 0, 460431, 416381, 486229
0, 40, 0, 371260, 415253, 486229
0, 41, 0, 429146, 415591, 486229
0, 42, 0, 461687, 416688, 486229
0, 43, 0, 357553, 415313, 486229
0, 44, 0, 415474, 415316, 486229
0, 45, 0, 477476, 416697, 486229
0, 46, 0, 373035, 415748, 486229
0, 47, 0, 374705, 414875, 486229
0, 48, 0, 456705, 415746, 486229
0, 49, 0, 366078, 414733, 486229
0, 50, 0, 386040, 414160, 486229
0, 51, 0, 477269, 415397, 486229
0, 52, 0, 372986, 414582, 486229
0, 53, 0, 495622, 416111, 495622
0, 54, 0, 469953, 417108, 495622
0, 55, 0, 508320, 418766, 508320
0, 56, 0, 495872, 420142, 508320
0, 57, 0, 482253, 421231, 508320
0, 58, 0, 388854, 420673, 508320
0, 59, 0, 459102, 421324, 508320
0, 60, 0, 406649, 421080, 508320
0, 61, 0, 385455, 420496, 508320
0, 62, 0, 393972, 420069, 508320
0, 63, 0, 473727, 420920, 508320
0, 64, 0, 366768, 420074, 508320
0, 65, 0, 462923, 420733, 508320
0, 66, 0, 490971, 421797, 508320
0, 67, 0, 387298, 421283, 508320
0, 68, 0, 383905, 420734, 508320
0, 69, 0, 465857, 421387, 508320
0, 70, 0, 364794, 420579, 508320
0, 71, 0, 487363, 421519, 508320
0, 72, 0, 467549, 422158, 508320
0, 73, 0, 362706, 421344, 508320
0, 74, 0, 468071, 421975, 508320
0, 75, 0, 466689, 422571, 508320
0, 76, 0, 368614, 421862, 508320
0, 77, 0, 469559, 422481, 508320
0, 78, 0, 436164, 422656, 508320
0, 79, 0, 392220, 422271, 508320
0, 80, 0, 473747, 422914, 508320
0, 81, 0, 436284, 423079, 508320
0, 82, 0, 363780, 422356, 508320
0, 83, 0, 487023, 423135, 508320
0, 84, 0, 444556, 423390, 508320
0, 85, 0, 371560, 422781, 508320
0, 86, 0, 388308, 422381, 508320
0, 87, 0, 413761, 422282, 508320
0, 88, 0, 382361, 421829, 508320
0, 89, 0, 463852, 422301, 508320
0, 90, 0, 442444, 422524, 508320
0, 91, 0, 386835, 422132, 508320
0, 92, 0, 493858, 422911, 508320
0, 93, 0, 440677, 423102, 508320
0, 94, 0, 375266, 422594, 508320
0, 95, 0, 378938, 422135, 508320
0, 96, 0, 449170, 422416, 508320
0, 97, 0, 408381, 422272, 508320
0, 98, 0, 489170, 422954, 508320
0, 99, 0, 393427, 422656, 508320
