Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,595426,0,0,,417476.2094
0,0,0,423364,0,0,,
0,0,0,418280,0,0,,
0,0,0,424529,0,0,,
0,0,0,408911,0,0,,
0,0,0,409491,0,0,,
0,0,0,400540,0,0,,
0,0,0,414610,0,0,,
0,0,0,413733,0,0,,
0,0,0,405406,0,0,,
0,0,0,408122,0,0,,
0,0,0,421671,0,0,,
0,0,0,397928,0,0,,
0,0,0,404654,0,0,,
0,0,0,405183,0,0,,
0,0,0,408419,0,0,,
0,0,0,403896,0,0,,
0,0,0,402132,0,0,,
0,0,0,534847,0,0,,
0,0,0,421209,0,0,,
0,0,0,416634,0,0,,
0,0,0,417318,0,0,,
0,0,0,416179,0,0,,
0,0,0,417177,0,0,,
0,0,0,408225,0,0,,
0,0,0,398181,0,0,,
0,0,0,399490,0,0,,
0,0,0,404238,0,0,,
0,0,0,413412,0,0,,
0,0,0,405398,0,0,,
0,0,0,414312,0,0,,
0,0,0,426194,0,0,,
0,0,0,398337,0,0,,
0,0,0,398814,0,0,,
0,0,0,412623,0,0,,
0,0,0,424557,0,0,,
0,0,0,407638,0,0,,
0,0,0,405926,0,0,,
0,0,0,399215,0,0,,
0,0,0,397764,0,0,,
0,0,0,398500,0,0,,
0,0,0,415331,0,0,,
0,0,0,402734,0,0,,
0,0,0,412585,0,0,,
0,0,0,412124,0,0,,
0,0,0,397548,0,0,,
0,0,0,397035,0,0,,
0,0,0,412250,0,0,,
0,0,0,397831,0,0,,
0,0,0,413046,0,0,,
0,0,0,396075,0,0,,
0,0,0,396238,0,0,,
0,0,0,398433,0,0,,
0,0,0,415628,0,0,,
0,0,0,402146,0,0,,
0,0,0,412934,0,0,,
0,0,0,414505,0,0,,
0,0,0,405033,0,0,,
0,0,0,402124,0,0,,
0,0,0,410099,0,0,,
0,0,0,448180,0,0,,
0,0,0,419437,0,0,,
0,0,0,413247,0,0,,
0,0,0,409036,0,0,,
0,0,0,404720,0,0,,
0,0,0,403009,0,0,,
0,0,0,396402,0,0,,
0,0,0,443492,0,0,,
0,0,0,414541,0,0,,
0,0,0,423247,0,0,,
0,0,0,421014,0,0,,
0,0,0,412584,0,0,,
0,0,0,406966,0,0,,
0,0,0,405725,0,0,,
0,0,0,426513,0,0,,
0,0,0,408135,0,0,,
0,0,0,421111,0,0,,
0,0,0,401587,0,0,,
0,0,0,406490,0,0,,
0,0,0,406498,0,0,,
0,0,0,432026,0,0,,
0,0,0,416721,0,0,,
0,0,0,421989,0,0,,
0,0,0,407882,0,0,,
0,0,0,407837,0,0,,
0,0,0,403626,0,0,,
0,0,0,424623,0,0,,
0,0,0,406453,0,0,,
0,0,0,407658,0,0,,
0,0,0,400062,0,0,,
0,0,0,406215,0,0,,
0,0,0,404816,0,0,,
0,0,0,414146,0,0,,
0,0,0,407018,0,0,,
0,0,0,415463,0,0,,
0,0,0,405158,0,0,,
0,0,0,400217,0,0,,
0,0,0,399965,0,0,,
0,0,0,418931,0,0,,
0,0,0,411594,0,0,,
0,0,0,412226,0,0,,
0,0,0,450307,0,0,,
0,0,0,423638,0,0,,
0,0,0,401914,0,0,,
0,0,0,414602,0,0,,
0,0,0,416204,0,0,,
0,0,0,413275,0,0,,
0,0,0,403524,0,0,,
0,0,0,399659,0,0,,
0,0,0,399544,0,0,,
0,0,0,423751,0,0,,
0,0,0,406814,0,0,,
0,0,0,409928,0,0,,
0,0,0,401532,0,0,,
0,0,0,417562,0,0,,
0,0,0,413280,0,0,,
0,0,0,409727,0,0,,
0,0,0,427217,0,0,,
0,0,0,413039,0,0,,
0,0,0,404486,0,0,,
0,0,0,405204,0,0,,
0,0,0,414203,0,0,,
0,0,0,402578,0,0,,
0,0,0,401005,0,0,,
0,0,0,402973,0,0,,
0,0,0,414420,0,0,,
0,0,0,416544,0,0,,
0,0,0,409398,0,0,,
0,0,0,407460,0,0,,
0,0,0,399168,0,0,,
0,0,0,399417,0,0,,
0,0,0,403625,0,0,,
0,0,0,411635,0,0,,
0,0,0,406050,0,0,,
0,0,0,417029,0,0,,
0,0,0,401289,0,0,,
0,0,0,399767,0,0,,
0,0,0,418715,0,0,,
0,0,0,404484,0,0,,
0,0,0,404421,0,0,,
0,0,0,413786,0,0,,
0,0,0,399452,0,0,,
0,0,0,406993,0,0,,
0,0,0,398909,0,0,,
0,0,0,419731,0,0,,
0,0,0,410606,0,0,,
0,0,0,417782,0,0,,
0,0,0,404542,0,0,,
0,0,0,404739,0,0,,
0,0,0,413322,0,0,,
0,0,0,415446,0,0,,
0,0,0,412102,0,0,,
0,0,0,414799,0,0,,
0,0,0,404476,0,0,,
0,0,0,404517,0,0,,
0,0,0,420078,0,0,,
0,0,0,420379,0,0,,
