Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,545861,0,0,,432424.5455
0,0,0,460729,0,0,,
0,0,0,447422,0,0,,
0,0,0,442081,0,0,,
0,0,0,432992,0,0,,
0,0,0,433381,0,0,,
0,0,0,447260,0,0,,
0,0,0,444264,0,0,,
0,0,0,432153,0,0,,
0,0,0,432073,0,0,,
0,0,0,431422,0,0,,
0,0,0,435665,0,0,,
0,0,0,444752,0,0,,
0,0,0,441756,0,0,,
0,0,0,429333,0,0,,
0,0,0,429513,0,0,,
0,0,0,433601,0,0,,
0,0,0,435188,0,0,,
0,0,0,440682,0,0,,
0,0,0,439821,0,0,,
0,0,0,430939,0,0,,
0,0,0,430391,0,0,,
0,0,0,430572,0,0,,
0,0,0,447003,0,0,,
0,0,0,438851,0,0,,
0,0,0,430646,0,0,,
0,0,0,440879,0,0,,
0,0,0,440644,0,0,,
0,0,0,436398,0,0,,
0,0,0,438870,0,0,,
0,0,0,445770,0,0,,
0,0,0,436628,0,0,,
0,0,0,433944,0,0,,
0,0,0,431052,0,0,,
0,0,0,447223,0,0,,
0,0,0,454226,0,0,,
0,0,0,431907,0,0,,
0,0,0,429641,0,0,,
0,0,0,436228,0,0,,
0,0,0,445367,0,0,,
0,0,0,448412,0,0,,
0,0,0,500156,0,0,,
0,0,0,432473,0,0,,
0,0,0,431768,0,0,,
0,0,0,442470,0,0,,
0,0,0,443588,0,0,,
0,0,0,449655,0,0,,
0,0,0,436190,0,0,,
0,0,0,432622,0,0,,
0,0,0,431969,0,0,,
0,0,0,450431,0,0,,
0,0,0,441966,0,0,,
0,0,0,429804,0,0,,
0,0,0,439308,0,0,,
0,0,0,435113,0,0,,
0,0,0,440868,0,0,,
0,0,0,430006,0,0,,
0,0,0,446282,0,0,,
0,0,0,443181,0,0,,
0,0,0,455289,0,0,,
0,0,0,430522,0,0,,
0,0,0,430964,0,0,,
0,0,0,434634,0,0,,
0,0,0,447679,0,0,,
0,0,0,442809,0,0,,
0,0,0,440906,0,0,,
0,0,0,441139,0,0,,
0,0,0,432883,0,0,,
0,0,0,429626,0,0,,
0,0,0,435588,0,0,,
0,0,0,444727,0,0,,
0,0,0,438971,0,0,,
0,0,0,430714,0,0,,
0,0,0,428135,0,0,,
0,0,0,435139,0,0,,
0,0,0,434226,0,0,,
0,0,0,451907,0,0,,
0,0,0,439693,0,0,,
0,0,0,433884,0,0,,
0,0,0,435679,0,0,,
0,0,0,435131,0,0,,
0,0,0,434426,0,0,,
0,0,0,450076,0,0,,
0,0,0,443955,0,0,,
0,0,0,432052,0,0,,
0,0,0,433639,0,0,,
0,0,0,428403,0,0,,
0,0,0,432022,0,0,,
0,0,0,444025,0,0,,
0,0,0,436550,0,0,,
0,0,0,431731,0,0,,
0,0,0,435088,0,0,,
0,0,0,432977,0,0,,
0,0,0,432585,0,0,,
0,0,0,444381,0,0,,
0,0,0,440291,0,0,,
0,0,0,435419,0,0,,
0,0,0,430028,0,0,,
0,0,0,429479,0,0,,
0,0,0,435180,0,0,,
0,0,0,434893,0,0,,
0,0,0,439084,0,0,,
0,0,0,471816,0,0,,
0,0,0,444966,0,0,,
0,0,0,433845,0,0,,
0,0,0,430849,0,0,,
0,0,0,431967,0,0,,
0,0,0,441471,0,0,,
0,0,0,446704,0,0,,
0,0,0,436780,0,0,,
0,0,0,428783,0,0,,
0,0,0,429069,0,0,,
0,0,0,429874,0,0,,
0,0,0,439795,0,0,,
0,0,0,452163,0,0,,
0,0,0,428178,0,0,,
0,0,0,427838,0,0,,
0,0,0,431247,0,0,,
0,0,0,429866,0,0,,
0,0,0,442494,0,0,,
0,0,0,437519,0,0,,
0,0,0,431814,0,0,,
0,0,0,429859,0,0,,
0,0,0,435613,0,0,,
0,0,0,444231,0,0,,
0,0,0,445662,0,0,,
0,0,0,434281,0,0,,
0,0,0,429097,0,0,,
0,0,0,432871,0,0,,
0,0,0,446385,0,0,,
0,0,0,452920,0,0,,
0,0,0,435862,0,0,,
0,0,0,431928,0,0,,
0,0,0,437004,0,0,,
0,0,0,445154,0,0,,
0,0,0,440595,0,0,,
0,0,0,441661,0,0,,
0,0,0,434862,0,0,,
0,0,0,437283,0,0,,
0,0,0,438401,0,0,,
0,0,0,443217,0,0,,
0,0,0,441784,0,0,,
0,0,0,435246,0,0,,
0,0,0,444020,0,0,,
0,0,0,431389,0,0,,
0,0,0,439747,0,0,,
0,0,0,446021,0,0,,
0,0,0,430785,0,0,,
0,0,0,428779,0,0,,
0,0,0,435052,0,0,,
0,0,0,437577,0,0,,
0,0,0,433800,0,0,,
0,0,0,438668,0,0,,
0,0,0,438589,0,0,,
0,0,0,443509,0,0,,
0,0,0,428377,0,0,,
0,0,0,433454,0,0,,
0,0,0,437593,0,0,,
0,0,0,439752,0,0,,
0,0,0,436860,0,0,,
0,0,0,439698,0,0,,
0,0,0,437326,0,0,,
0,0,0,438862,0,0,,
0,0,0,429355,0,0,,
0,0,0,431359,0,0,,
0,0,0,447268,0,0,,
0,0,0,437553,0,0,,
0,0,0,429140,0,0,,
0,0,0,428331,0,0,,
0,0,0,438096,0,0,,
0,0,0,434006,0,0,,
0,0,0,442675,0,0,,
0,0,0,443742,0,0,,
0,0,0,438559,0,0,,
0,0,0,428010,0,0,,
0,0,0,429024,0,0,,
0,0,0,429152,0,0,,
0,0,0,448136,0,0,,
0,0,0,442952,0,0,,
0,0,0,435685,0,0,,
0,0,0,435445,0,0,,
0,0,0,445103,0,0,,
0,0,0,441168,0,0,,
0,0,0,439523,0,0,,
0,0,0,439910,0,0,,
0,0,0,431548,0,0,,
0,0,0,435164,0,0,,
0,0,0,430915,0,0,,
0,0,0,440157,0,0,,
0,0,0,529658,0,0,,
