Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 426678, 426678, 0
0, 2, 0, 403729, 415204, 0
0, 3, 0, 402039, 410816, 0
0, 4, 0, 402493, 408736, 0
0, 5, 0, 398897, 406769, 0
0, 6, 0, 407861, 406951, 0
0, 7, 0, 401693, 406200, 0
0, 8, 0, 395209, 404827, 0
0, 9, 0, 390406, 403225, 0
0, 10, 0, 401892, 403092, 401892
0, 11, 0, 378938, 400897, 401892
0, 12, 0, 400032, 400825, 401892
0, 13, 0, 395885, 400445, 401892
0, 14, 0, 394185, 399998, 401892
0, 15, 0, 392561, 399503, 401892
0, 16, 0, 435071, 401726, 435071
0, 17, 0, 390328, 401056, 435071
0, 18, 0, 228502, 391470, 435071
0, 19, 0, 375550, 390633, 435071
0, 20, 0, 371005, 389652, 435071
0, 21, 0, 408728, 390560, 435071
0, 22, 0, 381035, 390128, 435071
0, 23, 0, 386164, 389956, 435071
0, 24, 0, 378412, 389475, 435071
0, 25, 0, 366206, 388545, 435071
0, 26, 0, 367718, 387744, 435071
0, 27, 0, 382171, 387538, 435071
0, 28, 0, 369528, 386895, 435071
0, 29, 0, 401239, 387389, 435071
0, 30, 0, 371013, 386844, 435071
0, 31, 0, 371959, 386364, 435071
0, 32, 0, 373675, 385968, 435071
0, 33, 0, 377642, 385716, 435071
0, 34, 0, 378007, 385490, 435071
0, 35, 0, 368583, 385007, 435071
0, 36, 0, 374446, 384714, 435071
0, 37, 0, 378682, 384551, 435071
0, 38, 0, 368405, 384127, 435071
0, 39, 0, 417978, 384994, 435071
0, 40, 0, 293465, 382706, 435071
0, 41, 0, 272401, 380016, 435071
0, 42, 0, 246276, 376832, 435071
0, 43, 0, 330849, 375763, 435071
0, 44, 0, 386178, 375999, 435071
0, 45, 0, 445617, 377546, 445617
0, 46, 0, 387679, 377766, 445617
0, 47, 0, 379176, 377796, 445617
0, 48, 0, 390563, 378061, 445617
0, 49, 0, 443789, 379402, 445617
0, 50, 0, 389083, 379595, 445617
0, 51, 0, 402032, 380034, 445617
0, 52, 0, 376451, 379966, 445617
0, 53, 0, 385802, 380076, 445617
0, 54, 0, 407322, 380580, 445617
0, 55, 0, 407204, 381064, 445617
0, 56, 0, 403929, 381472, 445617
0, 57, 0, 418064, 382113, 445617
0, 58, 0, 397075, 382370, 445617
0, 59, 0, 412059, 382873, 445617
0, 60, 0, 411042, 383342, 445617
0, 61, 0, 392678, 383495, 445617
0, 62, 0, 393941, 383663, 445617
0, 63, 0, 399767, 383918, 445617
0, 64, 0, 390512, 384021, 445617
0, 65, 0, 409640, 384415, 445617
0, 66, 0, 383482, 384401, 445617
0, 67, 0, 394718, 384554, 445617
0, 68, 0, 371032, 384356, 445617
0, 69, 0, 372985, 384192, 445617
0, 70, 0, 377697, 384100, 445617
0, 71, 0, 387133, 384142, 445617
0, 72, 0, 366047, 383891, 445617
0, 73, 0, 381771, 383862, 445617
0, 74, 0, 392835, 383983, 445617
0, 75, 0, 372359, 383829, 445617
0, 76, 0, 371187, 383663, 445617
0, 77, 0, 377926, 383589, 445617
0, 78, 0, 275310, 382201, 445617
0, 79, 0, 376119, 382125, 445617
0, 80, 0, 377889, 382073, 445617
0, 81, 0, 372615, 381957, 445617
0, 82, 0, 390967, 382066, 445617
0, 83, 0, 273471, 380758, 445617
0, 84, 0, 249526, 379196, 445617
0, 85, 0, 432404, 379821, 445617
0, 86, 0, 370956, 379718, 445617
0, 87, 0, 371826, 379628, 445617
0, 88, 0, 369508, 379513, 445617
0, 89, 0, 418712, 379953, 445617
0, 90, 0, 407073, 380254, 445617
0, 91, 0, 425104, 380746, 445617
0, 92, 0, 404134, 381000, 445617
0, 93, 0, 387809, 381073, 445617
0, 94, 0, 372245, 380980, 445617
0, 95, 0, 397505, 381153, 445617
0, 96, 0, 403611, 381386, 445617
0, 97, 0, 391973, 381495, 445617
0, 98, 0, 389204, 381573, 445617
0, 99, 0, 423047, 381991, 445617
