Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 430199, 430199, 0
0, 2, 0, 340976, 385588, 0
0, 3, 0, 313480, 361552, 0
0, 4, 0, 370220, 363719, 0
0, 5, 0, 329768, 356929, 0
0, 6, 0, 300698, 347558, 0
0, 7, 0, 343156, 346930, 0
0, 8, 0, 346674, 346898, 0
0, 9, 0, 329530, 344969, 0
0, 10, 0, 380979, 348570, 380979
0, 11, 0, 354961, 349151, 380979
0, 12, 0, 317615, 346523, 380979
0, 13, 0, 378068, 348949, 380979
0, 14, 0, 306220, 345897, 380979
0, 15, 0, 310816, 343559, 380979
0, 16, 0, 368848, 345139, 380979
0, 17, 0, 324174, 343906, 380979
0, 18, 0, 321807, 342679, 380979
0, 19, 0, 387144, 345019, 387144
0, 20, 0, 331621, 344350, 387144
0, 21, 0, 299637, 342221, 387144
0, 22, 0, 378323, 343862, 387144
0, 23, 0, 325822, 343078, 387144
0, 24, 0, 302003, 341367, 387144
0, 25, 0, 363981, 342271, 387144
0, 26, 0, 332272, 341887, 387144
0, 27, 0, 332917, 341555, 387144
0, 28, 0, 367650, 342486, 387144
0, 29, 0, 336977, 342297, 387144
0, 30, 0, 307358, 341133, 387144
0, 31, 0, 363908, 341867, 387144
0, 32, 0, 323381, 341290, 387144
0, 33, 0, 328455, 340902, 387144
0, 34, 0, 373150, 341850, 387144
0, 35, 0, 336053, 341685, 387144
0, 36, 0, 314702, 340936, 387144
0, 37, 0, 378337, 341946, 387144
0, 38, 0, 345282, 342033, 387144
0, 39, 0, 319084, 341445, 387144
0, 40, 0, 368933, 342132, 387144
0, 41, 0, 341049, 342106, 387144
0, 42, 0, 321459, 341615, 387144
0, 43, 0, 362928, 342110, 387144
0, 44, 0, 343128, 342133, 387144
0, 45, 0, 304689, 341301, 387144
0, 46, 0, 386785, 342289, 387144
0, 47, 0, 329153, 342010, 387144
0, 48, 0, 348783, 342151, 387144
0, 49, 0, 397727, 343285, 397727
0, 50, 0, 310135, 342622, 397727
0, 51, 0, 319396, 342167, 397727
0, 52, 0, 395635, 343195, 397727
0, 53, 0, 333096, 343005, 397727
0, 54, 0, 334563, 342849, 397727
0, 55, 0, 385218, 343619, 397727
0, 56, 0, 307931, 342982, 397727
0, 57, 0, 319454, 342570, 397727
0, 58, 0, 386283, 343323, 397727
0, 59, 0, 310479, 342767, 397727
0, 60, 0, 319985, 342388, 397727
0, 61, 0, 311833, 341888, 397727
0, 62, 0, 308684, 341353, 397727
0, 63, 0, 329346, 341163, 397727
0, 64, 0, 377069, 341724, 397727
0, 65, 0, 310470, 341244, 397727
0, 66, 0, 325053, 340999, 397727
0, 67, 0, 388456, 341707, 397727
0, 68, 0, 324975, 341461, 397727
0, 69, 0, 327429, 341258, 397727
0, 70, 0, 377862, 341780, 397727
0, 71, 0, 303555, 341242, 397727
0, 72, 0, 318852, 340932, 397727
0, 73, 0, 365711, 341271, 397727
0, 74, 0, 297240, 340676, 397727
0, 75, 0, 306841, 340225, 397727
0, 76, 0, 364282, 340541, 397727
0, 77, 0, 282098, 339782, 397727
0, 78, 0, 301984, 339298, 397727
0, 79, 0, 390884, 339950, 397727
0, 80, 0, 310623, 339584, 397727
0, 81, 0, 322652, 339375, 397727
0, 82, 0, 413245, 340275, 413245
0, 83, 0, 311764, 339932, 413245
0, 84, 0, 325687, 339763, 413245
0, 85, 0, 392514, 340383, 413245
0, 86, 0, 311179, 340044, 413245
0, 87, 0, 335629, 339994, 413245
0, 88, 0, 408129, 340768, 413245
0, 89, 0, 312943, 340456, 413245
0, 90, 0, 345474, 340511, 413245
0, 91, 0, 398111, 341143, 413245
0, 92, 0, 321503, 340930, 413245
0, 93, 0, 331633, 340831, 413245
0, 94, 0, 395468, 341412, 413245
0, 95, 0, 314943, 341134, 413245
0, 96, 0, 314320, 340855, 413245
0, 97, 0, 386195, 341322, 413245
0, 98, 0, 313844, 341042, 413245
0, 99, 0, 343281, 341064, 413245
