Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 365178, 365178, 0
0, 2, 0, 296301, 330740, 0
0, 3, 0, 325482, 328988, 0
0, 4, 0, 307677, 323661, 0
0, 5, 0, 324594, 323847, 0
0, 6, 0, 320070, 323218, 0
0, 7, 0, 300180, 319927, 0
0, 8, 0, 307127, 318327, 0
0, 9, 0, 314516, 317904, 0
0, 10, 0, 324767, 318590, 324767
0, 11, 0, 374762, 323696, 374762
0, 12, 0, 308137, 322400, 374762
0, 13, 0, 303896, 320977, 374762
0, 14, 0, 293142, 318989, 374762
0, 15, 0, 289382, 317016, 374762
0, 16, 0, 312350, 316725, 374762
0, 17, 0, 356441, 319061, 374762
0, 18, 0, 307011, 318392, 374762
0, 19, 0, 281427, 316447, 374762
0, 20, 0, 366489, 318949, 374762
0, 21, 0, 316560, 318836, 374762
0, 22, 0, 298250, 317901, 374762
0, 23, 0, 304328, 317311, 374762
0, 24, 0, 302640, 316700, 374762
0, 25, 0, 291359, 315687, 374762
0, 26, 0, 287753, 314613, 374762
0, 27, 0, 323579, 314945, 374762
0, 28, 0, 358923, 316515, 374762
0, 29, 0, 307262, 316196, 374762
0, 30, 0, 305331, 315834, 374762
0, 31, 0, 288339, 314948, 374762
0, 32, 0, 346227, 315925, 374762
0, 33, 0, 313888, 315864, 374762
0, 34, 0, 386122, 317930, 386122
0, 35, 0, 298867, 317386, 386122
0, 36, 0, 280713, 316368, 386122
0, 37, 0, 343200, 317093, 386122
0, 38, 0, 346905, 317877, 386122
0, 39, 0, 295517, 317304, 386122
0, 40, 0, 354235, 318227, 386122
0, 41, 0, 389372, 319962, 389372
0, 42, 0, 309367, 319710, 389372
0, 43, 0, 300782, 319270, 389372
0, 44, 0, 390710, 320893, 390710
0, 45, 0, 322556, 320929, 390710
0, 46, 0, 379733, 322207, 390710
0, 47, 0, 391810, 323687, 391810
0, 48, 0, 307014, 323340, 391810
0, 49, 0, 315848, 323188, 391810
0, 50, 0, 315690, 323039, 391810
0, 51, 0, 345967, 323488, 391810
0, 52, 0, 302322, 323081, 391810
0, 53, 0, 386677, 324280, 391810
0, 54, 0, 307717, 323974, 391810
0, 55, 0, 361703, 324659, 391810
0, 56, 0, 296374, 324154, 391810
0, 57, 0, 320893, 324097, 391810
0, 58, 0, 296330, 323619, 391810
0, 59, 0, 396882, 324860, 396882
0, 60, 0, 297868, 324411, 396882
0, 61, 0, 291467, 323871, 396882
0, 62, 0, 310771, 323660, 396882
0, 63, 0, 312714, 323487, 396882
0, 64, 0, 362779, 324100, 396882
0, 65, 0, 308229, 323856, 396882
0, 66, 0, 330765, 323960, 396882
0, 67, 0, 323192, 323949, 396882
0, 68, 0, 318476, 323869, 396882
0, 69, 0, 337474, 324066, 396882
0, 70, 0, 304892, 323793, 396882
0, 71, 0, 394533, 324789, 396882
0, 72, 0, 346488, 325090, 396882
0, 73, 0, 367025, 325664, 396882
0, 74, 0, 309197, 325442, 396882
0, 75, 0, 332026, 325529, 396882
0, 76, 0, 306832, 325283, 396882
0, 77, 0, 395567, 326195, 396882
0, 78, 0, 336744, 326330, 396882
0, 79, 0, 301257, 326013, 396882
0, 80, 0, 387996, 326787, 396882
0, 81, 0, 296646, 326415, 396882
0, 82, 0, 359809, 326822, 396882
0, 83, 0, 403297, 327743, 403297
0, 84, 0, 315671, 327600, 403297
0, 85, 0, 373520, 328140, 403297
0, 86, 0, 377562, 328714, 403297
0, 87, 0, 334270, 328777, 403297
0, 88, 0, 307307, 328534, 403297
0, 89, 0, 322432, 328466, 403297
0, 90, 0, 312585, 328290, 403297
0, 91, 0, 385470, 328918, 403297
0, 92, 0, 318405, 328804, 403297
0, 93, 0, 330980, 328827, 403297
0, 94, 0, 384347, 329417, 403297
0, 95, 0, 397081, 330129, 403297
0, 96, 0, 319477, 330019, 403297
0, 97, 0, 315964, 329875, 403297
0, 98, 0, 403434, 330625, 403434
0, 99, 0, 330852, 330627, 403434
