Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 510943, 510943, 0
0, 2, 0, 401586, 456265, 0
0, 3, 0, 397845, 436792, 0
0, 4, 0, 385677, 424014, 0
0, 5, 0, 414020, 422016, 0
0, 6, 0, 418723, 421468, 0
0, 7, 0, 379485, 415471, 0
0, 8, 0, 409250, 414694, 0
0, 9, 0, 475208, 421417, 0
0, 10, 0, 398044, 419080, 398044
0, 11, 0, 396364, 417015, 398044
0, 12, 0, 471460, 421552, 471460
0, 13, 0, 386928, 418889, 471460
0, 14, 0, 420007, 418968, 471460
0, 15, 0, 483481, 423268, 483481
0, 16, 0, 391077, 421257, 483481
0, 17, 0, 413858, 420822, 483481
0, 18, 0, 480495, 424137, 483481
0, 19, 0, 380555, 421844, 483481
0, 20, 0, 390621, 420283, 483481
0, 21, 0, 477835, 423023, 483481
0, 22, 0, 398042, 421888, 483481
0, 23, 0, 400364, 420953, 483481
0, 24, 0, 486851, 423698, 486851
0, 25, 0, 399029, 422712, 486851
0, 26, 0, 430544, 423013, 486851
0, 27, 0, 409412, 422510, 486851
0, 28, 0, 410741, 422090, 486851
0, 29, 0, 414772, 421838, 486851
0, 30, 0, 409256, 421419, 486851
0, 31, 0, 401837, 420788, 486851
0, 32, 0, 400001, 420139, 486851
0, 33, 0, 485130, 422108, 486851
0, 34, 0, 410323, 421762, 486851
0, 35, 0, 415438, 421582, 486851
0, 36, 0, 492831, 423561, 492831
0, 37, 0, 410831, 423217, 492831
0, 38, 0, 393807, 422444, 492831
0, 39, 0, 436729, 422810, 492831
0, 40, 0, 404608, 422355, 492831
0, 41, 0, 423635, 422386, 492831
0, 42, 0, 488363, 423956, 492831
0, 43, 0, 393131, 423240, 492831
0, 44, 0, 410766, 422957, 492831
0, 45, 0, 442009, 423380, 492831
0, 46, 0, 377013, 422373, 492831
0, 47, 0, 412281, 422159, 492831
0, 48, 0, 503655, 423856, 503655
0, 49, 0, 408466, 423542, 503655
0, 50, 0, 427832, 423627, 503655
0, 51, 0, 495032, 425027, 503655
0, 52, 0, 394672, 424444, 503655
0, 53, 0, 400960, 424001, 503655
0, 54, 0, 501512, 425436, 503655
0, 55, 0, 403305, 425034, 503655
0, 56, 0, 409990, 424766, 503655
0, 57, 0, 480744, 425748, 503655
0, 58, 0, 388479, 425106, 503655
0, 59, 0, 398535, 424656, 503655
0, 60, 0, 488771, 425724, 503655
0, 61, 0, 408603, 425444, 503655
0, 62, 0, 403152, 425085, 503655
0, 63, 0, 487693, 426078, 503655
0, 64, 0, 407119, 425782, 503655
0, 65, 0, 428987, 425831, 503655
0, 66, 0, 485933, 426741, 503655
0, 67, 0, 402281, 426376, 503655
0, 68, 0, 393976, 425900, 503655
0, 69, 0, 503440, 427023, 503655
0, 70, 0, 400739, 426648, 503655
0, 71, 0, 393680, 426184, 503655
0, 72, 0, 430986, 426250, 503655
0, 73, 0, 415692, 426106, 503655
0, 74, 0, 422440, 426057, 503655
0, 75, 0, 485976, 426855, 503655
0, 76, 0, 395278, 426440, 503655
0, 77, 0, 420029, 426357, 503655
0, 78, 0, 493677, 427220, 503655
0, 79, 0, 410340, 427007, 503655
0, 80, 0, 404235, 426723, 503655
0, 81, 0, 488371, 427484, 503655
0, 82, 0, 386109, 426980, 503655
0, 83, 0, 437858, 427111, 503655
0, 84, 0, 431383, 427161, 503655
0, 85, 0, 395594, 426790, 503655
0, 86, 0, 408184, 426574, 503655
0, 87, 0, 510813, 427542, 510813
0, 88, 0, 406899, 427308, 510813
0, 89, 0, 420073, 427227, 510813
0, 90, 0, 494919, 427979, 510813
0, 91, 0, 389454, 427556, 510813
0, 92, 0, 412631, 427394, 510813
0, 93, 0, 503286, 428210, 510813
0, 94, 0, 407284, 427988, 510813
0, 95, 0, 429540, 428004, 510813
0, 96, 0, 409169, 427808, 510813
0, 97, 0, 416903, 427696, 510813
0, 98, 0, 407150, 427487, 510813
0, 99, 0, 489367, 428112, 510813
