Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 468870, 468870, 0
0, 2, 0, 372968, 420919, 0
0, 3, 0, 433557, 425131, 0
0, 4, 0, 436129, 427880, 0
0, 5, 0, 389718, 420248, 0
0, 6, 0, 387947, 414865, 0
0, 7, 0, 471506, 422956, 0
0, 8, 0, 373436, 416766, 0
0, 9, 0, 381527, 412851, 0
0, 10, 0, 394253, 410992, 394253
0, 11, 0, 386699, 408784, 394253
0, 12, 0, 403142, 408314, 403142
0, 13, 0, 409002, 408366, 409002
0, 14, 0, 361814, 405041, 409002
0, 15, 0, 379067, 403310, 409002
0, 16, 0, 456775, 406651, 456775
0, 17, 0, 394880, 405959, 456775
0, 18, 0, 411769, 406281, 456775
0, 19, 0, 462592, 409244, 462592
0, 20, 0, 359542, 406759, 462592
0, 21, 0, 423112, 407537, 462592
0, 22, 0, 461449, 409987, 462592
0, 23, 0, 374809, 408458, 462592
0, 24, 0, 375315, 407078, 462592
0, 25, 0, 469550, 409576, 469550
0, 26, 0, 409267, 409565, 469550
0, 27, 0, 392245, 408924, 469550
0, 28, 0, 461890, 410815, 469550
0, 29, 0, 374261, 409555, 469550
0, 30, 0, 428151, 410174, 469550
0, 31, 0, 468236, 412046, 469550
0, 32, 0, 364281, 410554, 469550
0, 33, 0, 376477, 409522, 469550
0, 34, 0, 466594, 411200, 469550
0, 35, 0, 372955, 410108, 469550
0, 36, 0, 398749, 409793, 469550
0, 37, 0, 469523, 411407, 469550
0, 38, 0, 376556, 410490, 469550
0, 39, 0, 401202, 410252, 469550
0, 40, 0, 498127, 412448, 498127
0, 41, 0, 381890, 411703, 498127
0, 42, 0, 412090, 411712, 498127
0, 43, 0, 472568, 413127, 498127
0, 44, 0, 388188, 412561, 498127
0, 45, 0, 382817, 411901, 498127
0, 46, 0, 444831, 412616, 498127
0, 47, 0, 366888, 411644, 498127
0, 48, 0, 375609, 410894, 498127
0, 49, 0, 450490, 411702, 498127
0, 50, 0, 376715, 411003, 498127
0, 51, 0, 379843, 410393, 498127
0, 52, 0, 477250, 411678, 498127
0, 53, 0, 384997, 411175, 498127
0, 54, 0, 389202, 410769, 498127
0, 55, 0, 493678, 412276, 498127
0, 56, 0, 387347, 411831, 498127
0, 57, 0, 397307, 411577, 498127
0, 58, 0, 398939, 411360, 498127
0, 59, 0, 387063, 410949, 498127
0, 60, 0, 416870, 411047, 498127
0, 61, 0, 471416, 412036, 498127
0, 62, 0, 375695, 411450, 498127
0, 63, 0, 389105, 411096, 498127
0, 64, 0, 466180, 411956, 498127
0, 65, 0, 376129, 411405, 498127
0, 66, 0, 404683, 411304, 498127
0, 67, 0, 376145, 410780, 498127
0, 68, 0, 375588, 410263, 498127
0, 69, 0, 426073, 410492, 498127
0, 70, 0, 464789, 411267, 498127
0, 71, 0, 365550, 410624, 498127
0, 72, 0, 379123, 410187, 498127
0, 73, 0, 476007, 411088, 498127
0, 74, 0, 385484, 410742, 498127
0, 75, 0, 379416, 410325, 498127
0, 76, 0, 472485, 411142, 498127
0, 77, 0, 377637, 410707, 498127
0, 78, 0, 411427, 410716, 498127
0, 79, 0, 409339, 410699, 498127
0, 80, 0, 371813, 410213, 498127
0, 81, 0, 375394, 409784, 498127
0, 82, 0, 463416, 410438, 498127
0, 83, 0, 374144, 410001, 498127
0, 84, 0, 413939, 410047, 498127
0, 85, 0, 463623, 410677, 498127
0, 86, 0, 365495, 410152, 498127
0, 87, 0, 424925, 410321, 498127
0, 88, 0, 431623, 410563, 498127
0, 89, 0, 376912, 410185, 498127
0, 90, 0, 422080, 410317, 498127
0, 91, 0, 440830, 410652, 498127
0, 92, 0, 381540, 410336, 498127
0, 93, 0, 416932, 410406, 498127
0, 94, 0, 372502, 410003, 498127
0, 95, 0, 369173, 409574, 498127
0, 96, 0, 438995, 409880, 498127
0, 97, 0, 442346, 410214, 498127
0, 98, 0, 405062, 410162, 498127
0, 99, 0, 418343, 410244, 498127
