Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 343582, 343582, 0
0, 2, 0, 309373, 326478, 0
0, 3, 0, 313801, 322253, 0
0, 4, 0, 312120, 319720, 0
0, 5, 0, 328727, 321521, 0
0, 6, 0, 214270, 303646, 0
0, 7, 0, 334256, 308018, 0
0, 8, 0, 344762, 312611, 0
0, 9, 0, 337483, 315374, 0
0, 10, 0, 332507, 317087, 332507
0, 11, 0, 327797, 318060, 332507
0, 12, 0, 324211, 318572, 332507
0, 13, 0, 317683, 318504, 332507
0, 14, 0, 344604, 320368, 344604
0, 15, 0, 319643, 320320, 344604
0, 16, 0, 313725, 319908, 344604
0, 17, 0, 315400, 319643, 344604
0, 18, 0, 311445, 319188, 344604
0, 19, 0, 302172, 318293, 344604
0, 20, 0, 312788, 318018, 344604
0, 21, 0, 304882, 317393, 344604
0, 22, 0, 339469, 318396, 344604
0, 23, 0, 310702, 318062, 344604
0, 24, 0, 308283, 317655, 344604
0, 25, 0, 309234, 317319, 344604
0, 26, 0, 313466, 317171, 344604
0, 27, 0, 300491, 316554, 344604
0, 28, 0, 311125, 316361, 344604
0, 29, 0, 307992, 316073, 344604
0, 30, 0, 306156, 315743, 344604
0, 31, 0, 328116, 316142, 344604
0, 32, 0, 302693, 315722, 344604
0, 33, 0, 315694, 315722, 344604
0, 34, 0, 195371, 312183, 344604
0, 35, 0, 173253, 308214, 344604
0, 36, 0, 341678, 309143, 344604
0, 37, 0, 405533, 311748, 405533
0, 38, 0, 294586, 311297, 405533
0, 39, 0, 227243, 309142, 405533
0, 40, 0, 343913, 310011, 405533
0, 41, 0, 319096, 310232, 405533
0, 42, 0, 332055, 310751, 405533
0, 43, 0, 331737, 311239, 405533
0, 44, 0, 311448, 311243, 405533
0, 45, 0, 307821, 311167, 405533
0, 46, 0, 307761, 311093, 405533
0, 47, 0, 307624, 311020, 405533
0, 48, 0, 339376, 311610, 405533
0, 49, 0, 343434, 312259, 405533
0, 50, 0, 371642, 313446, 405533
0, 51, 0, 336245, 313893, 405533
0, 52, 0, 333001, 314260, 405533
0, 53, 0, 326330, 314487, 405533
0, 54, 0, 345126, 315054, 405533
0, 55, 0, 333506, 315389, 405533
0, 56, 0, 327163, 315599, 405533
0, 57, 0, 326648, 315792, 405533
0, 58, 0, 321529, 315890, 405533
0, 59, 0, 332233, 316167, 405533
0, 60, 0, 345143, 316649, 405533
0, 61, 0, 331941, 316899, 405533
0, 62, 0, 314174, 316856, 405533
0, 63, 0, 311609, 316773, 405533
0, 64, 0, 317839, 316789, 405533
0, 65, 0, 300910, 316545, 405533
0, 66, 0, 306789, 316398, 405533
0, 67, 0, 303817, 316211, 405533
0, 68, 0, 306748, 316072, 405533
0, 69, 0, 310557, 315993, 405533
0, 70, 0, 332890, 316234, 405533
0, 71, 0, 312788, 316186, 405533
0, 72, 0, 309748, 316097, 405533
0, 73, 0, 301984, 315904, 405533
0, 74, 0, 309937, 315824, 405533
0, 75, 0, 305505, 315687, 405533
0, 76, 0, 303820, 315531, 405533
0, 77, 0, 309939, 315459, 405533
0, 78, 0, 305445, 315331, 405533
0, 79, 0, 336543, 315599, 405533
0, 80, 0, 311778, 315552, 405533
0, 81, 0, 294664, 315295, 405533
0, 82, 0, 316662, 315311, 405533
0, 83, 0, 318507, 315349, 405533
0, 84, 0, 168352, 313600, 405533
0, 85, 0, 208670, 312366, 405533
0, 86, 0, 319197, 312445, 405533
0, 87, 0, 355889, 312944, 405533
0, 88, 0, 307259, 312880, 405533
0, 89, 0, 338822, 313171, 405533
0, 90, 0, 301374, 313040, 405533
0, 91, 0, 301732, 312916, 405533
0, 92, 0, 302819, 312807, 405533
0, 93, 0, 306282, 312737, 405533
0, 94, 0, 301062, 312613, 405533
0, 95, 0, 306770, 312552, 405533
0, 96, 0, 311321, 312540, 405533
0, 97, 0, 308173, 312495, 405533
0, 98, 0, 378098, 313164, 405533
0, 99, 0, 337329, 313408, 405533
