Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,578199,0,0,,
0,0,0,444468,0,0,,430542.9288
0,0,0,429851,0,0,,
0,0,0,436744,0,0,,
0,0,0,425096,0,0,,
0,0,0,425531,0,0,,
0,0,0,433206,0,0,,
0,0,0,428693,0,0,,
0,0,0,422774,0,0,,
0,0,0,469824,0,0,,
0,0,0,425415,0,0,,
0,0,0,434704,0,0,,
0,0,0,420503,0,0,,
0,0,0,421303,0,0,,
0,0,0,427572,0,0,,
0,0,0,433424,0,0,,
0,0,0,421411,0,0,,
0,0,0,434606,0,0,,
0,0,0,441759,0,0,,
0,0,0,419956,0,0,,
0,0,0,425650,0,0,,
0,0,0,424836,0,0,,
0,0,0,420479,0,0,,
0,0,0,422842,0,0,,
0,0,0,418276,0,0,,
0,0,0,421003,0,0,,
0,0,0,437740,0,0,,
0,0,0,421405,0,0,,
0,0,0,435850,0,0,,
0,0,0,418368,0,0,,
0,0,0,420314,0,0,,
0,0,0,422624,0,0,,
0,0,0,425143,0,0,,
0,0,0,419379,0,0,,
0,0,0,434710,0,0,,
0,0,0,420770,0,0,,
0,0,0,419800,0,0,,
0,0,0,426796,0,0,,
0,0,0,430200,0,0,,
0,0,0,454750,0,0,,
0,0,0,439196,0,0,,
0,0,0,424423,0,0,,
0,0,0,425483,0,0,,
0,0,0,431803,0,0,,
0,0,0,428696,0,0,,
0,0,0,427256,0,0,,
0,0,0,424045,0,0,,
0,0,0,477085,0,0,,
0,0,0,434498,0,0,,
0,0,0,418893,0,0,,
0,0,0,440994,0,0,,
0,0,0,424762,0,0,,
0,0,0,449311,0,0,,
0,0,0,423237,0,0,,
0,0,0,433880,0,0,,
0,0,0,419836,0,0,,
0,0,0,446729,0,0,,
0,0,0,439247,0,0,,
0,0,0,429266,0,0,,
0,0,0,427618,0,0,,
0,0,0,434042,0,0,,
0,0,0,424634,0,0,,
0,0,0,437777,0,0,,
0,0,0,424827,0,0,,
0,0,0,424272,0,0,,
0,0,0,428510,0,0,,
0,0,0,431652,0,0,,
0,0,0,428963,0,0,,
0,0,0,436377,0,0,,
0,0,0,424781,0,0,,
0,0,0,432715,0,0,,
0,0,0,426119,0,0,,
0,0,0,431815,0,0,,
0,0,0,423761,0,0,,
0,0,0,429248,0,0,,
0,0,0,436298,0,0,,
0,0,0,435690,0,0,,
0,0,0,433884,0,0,,
0,0,0,432212,0,0,,
0,0,0,432894,0,0,,
0,0,0,432583,0,0,,
0,0,0,428471,0,0,,
0,0,0,439878,0,0,,
0,0,0,425661,0,0,,
0,0,0,416965,0,0,,
0,0,0,418581,0,0,,
0,0,0,432697,0,0,,
0,0,0,418793,0,0,,
0,0,0,437232,0,0,,
0,0,0,428328,0,0,,
0,0,0,424735,0,0,,
0,0,0,419269,0,0,,
0,0,0,425468,0,0,,
0,0,0,426615,0,0,,
0,0,0,447034,0,0,,
0,0,0,430734,0,0,,
0,0,0,420787,0,0,,
0,0,0,425216,0,0,,
0,0,0,433551,0,0,,
0,0,0,418657,0,0,,
0,0,0,428085,0,0,,
0,0,0,437827,0,0,,
0,0,0,423505,0,0,,
0,0,0,419601,0,0,,
0,0,0,433249,0,0,,
0,0,0,422886,0,0,,
0,0,0,427991,0,0,,
0,0,0,435910,0,0,,
0,0,0,422266,0,0,,
0,0,0,421278,0,0,,
0,0,0,423363,0,0,,
0,0,0,417010,0,0,,
0,0,0,430137,0,0,,
0,0,0,433836,0,0,,
0,0,0,419360,0,0,,
0,0,0,422903,0,0,,
0,0,0,423582,0,0,,
0,0,0,429156,0,0,,
0,0,0,432960,0,0,,
0,0,0,424159,0,0,,
0,0,0,415776,0,0,,
0,0,0,428695,0,0,,
0,0,0,427030,0,0,,
0,0,0,422760,0,0,,
0,0,0,425887,0,0,,
0,0,0,418493,0,0,,
0,0,0,416515,0,0,,
0,0,0,425684,0,0,,
0,0,0,432508,0,0,,
0,0,0,423916,0,0,,
0,0,0,426053,0,0,,
0,0,0,417513,0,0,,
0,0,0,419338,0,0,,
0,0,0,433454,0,0,,
0,0,0,546059,0,0,,
0,0,0,437363,0,0,,
0,0,0,421220,0,0,,
0,0,0,430128,0,0,,
0,0,0,435389,0,0,,
0,0,0,422162,0,0,,
0,0,0,433309,0,0,,
0,0,0,441957,0,0,,
0,0,0,423417,0,0,,
0,0,0,426856,0,0,,
0,0,0,425399,0,0,,
0,0,0,427954,0,0,,
0,0,0,438216,0,0,,
0,0,0,425925,0,0,,
0,0,0,421240,0,0,,
0,0,0,433272,0,0,,
0,0,0,421660,0,0,,
0,0,0,431557,0,0,,
0,0,0,447340,0,0,,
0,0,0,422863,0,0,,
0,0,0,427396,0,0,,
0,0,0,424116,0,0,,
0,0,0,424691,0,0,,
0,0,0,452713,0,0,,
0,0,0,451309,0,0,,
0,0,0,425686,0,0,,
0,0,0,432198,0,0,,
0,0,0,421418,0,0,,
0,0,0,439440,0,0,,
0,0,0,416630,0,0,,
0,0,0,420747,0,0,,
0,0,0,428196,0,0,,
0,0,0,428458,0,0,,
0,0,0,422886,0,0,,
0,0,0,434086,0,0,,
0,0,0,422369,0,0,,
0,0,0,432006,0,0,,
0,0,0,420238,0,0,,
0,0,0,426593,0,0,,
0,0,0,421335,0,0,,
0,0,0,429878,0,0,,
0,0,0,428890,0,0,,
0,0,0,432439,0,0,,
0,0,0,427592,0,0,,
0,0,0,428192,0,0,,
0,0,0,424994,0,0,,
0,0,0,419710,0,0,,
0,0,0,438229,0,0,,
0,0,0,430499,0,0,,
0,0,0,417300,0,0,,
0,0,0,421079,0,0,,
0,0,0,430796,0,0,,
0,0,0,433481,0,0,,
0,0,0,427106,0,0,,
0,0,0,428593,0,0,,
0,0,0,431904,0,0,,
0,0,0,416153,0,0,,
0,0,0,430870,0,0,,
0,0,0,418348,0,0,,
0,0,0,423117,0,0,,
0,0,0,430698,0,0,,
0,0,0,501196,0,0,,
0,0,0,419716,0,0,,
0,0,0,433495,0,0,,
0,0,0,422952,0,0,,
0,0,0,415743,0,0,,
0,0,0,429887,0,0,,
0,0,0,416844,0,0,,
0,0,0,417550,0,0,,
0,0,0,421070,0,0,,
0,0,0,424953,0,0,,
0,0,0,416962,0,0,,
0,0,0,443450,0,0,,
0,0,0,417907,0,0,,
0,0,0,417364,0,0,,
0,0,0,419476,0,0,,
0,0,0,423985,0,0,,
0,0,0,416150,0,0,,
0,0,0,430763,0,0,,
0,0,0,416626,0,0,,
0,0,0,415666,0,0,,
0,0,0,422727,0,0,,
0,0,0,425882,0,0,,
0,0,0,415756,0,0,,
0,0,0,430941,0,0,,
0,0,0,431492,0,0,,
0,0,0,420376,0,0,,
0,0,0,418895,0,0,,
0,0,0,429653,0,0,,
0,0,0,422964,0,0,,
0,0,0,432734,0,0,,
0,0,0,419639,0,0,,
0,0,0,420971,0,0,,
0,0,0,426156,0,0,,
0,0,0,434415,0,0,,
0,0,0,431788,0,0,,
0,0,0,432391,0,0,,
0,0,0,417472,0,0,,
0,0,0,425732,0,0,,
0,0,0,435709,0,0,,
0,0,0,423603,0,0,,
0,0,0,431393,0,0,,
0,0,0,447151,0,0,,
0,0,0,425724,0,0,,
0,0,0,422212,0,0,,
0,0,0,429845,0,0,,
0,0,0,422167,0,0,,
0,0,0,430113,0,0,,
0,0,0,432122,0,0,,
0,0,0,415277,0,0,,
0,0,0,425774,0,0,,
