
Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 0, 0, 545331, 0, 0
0, 0, 0, 418163, 0, 0
0, 0, 0, 409222, 0, 0
0, 0, 0, 425022, 0, 0
0, 0, 0, 408843, 0, 0
0, 0, 0, 408654, 0, 0
0, 0, 0, 420963, 0, 0
0, 0, 0, 576762, 0, 0
0, 0, 0, 406365, 0, 0
0, 0, 0, 415394, 0, 0
0, 0, 0, 406974, 0, 0
0, 0, 0, 411941, 0, 0
0, 0, 0, 415762, 0, 0
0, 0, 0, 410884, 0, 0
0, 0, 0, 406007, 0, 0
0, 0, 0, 419202, 0, 0
0, 0, 0, 403648, 0, 0
0, 0, 0, 414708, 0, 0
0, 0, 0, 418945, 0, 0
0, 0, 0, 409588, 0, 0
0, 0, 0, 417107, 0, 0
0, 0, 0, 418896, 0, 0
0, 0, 0, 408186, 0, 0
0, 0, 0, 419194, 0, 0
0, 0, 0, 415983, 0, 0
0, 0, 0, 404647, 0, 0
0, 0, 0, 416958, 0, 0
0, 0, 0, 417288, 0, 0
0, 0, 0, 401421, 0, 0
0, 0, 0, 419044, 0, 0
0, 0, 0, 404479, 0, 0
0, 0, 0, 410383, 0, 0
0, 0, 0, 409307, 0, 0
0, 0, 0, 405732, 0, 0
0, 0, 0, 411689, 0, 0
0, 0, 0, 402123, 0, 0
0, 0, 0, 399382, 0, 0
0, 0, 0, 417733, 0, 0
0, 0, 0, 408429, 0, 0
0, 0, 0, 408239, 0, 0
0, 0, 0, 411018, 0, 0
0, 0, 0, 407964, 0, 0
0, 0, 0, 410170, 0, 0
0, 0, 0, 398000, 0, 0
0, 0, 0, 403175, 0, 0
0, 0, 0, 425954, 0, 0
0, 0, 0, 424658, 0, 0
0, 0, 0, 407058, 0, 0
0, 0, 0, 409980, 0, 0
0, 0, 0, 403682, 0, 0
0, 0, 0, 413738, 0, 0
0, 0, 0, 400669, 0, 0
0, 0, 0, 402131, 0, 0
0, 0, 0, 409739, 0, 0
0, 0, 0, 397816, 0, 0
0, 0, 0, 412872, 0, 0
0, 0, 0, 412615, 0, 0
0, 0, 0, 413035, 0, 0
0, 0, 0, 412779, 0, 0
0, 0, 0, 400908, 0, 0
0, 0, 0, 400547, 0, 0
0, 0, 0, 527322, 0, 0
0, 0, 0, 415920, 0, 0
0, 0, 0, 406548, 0, 0
0, 0, 0, 415563, 0, 0
0, 0, 0, 423639, 0, 0
0, 0, 0, 402289, 0, 0
0, 0, 0, 414220, 0, 0
0, 0, 0, 406933, 0, 0
0, 0, 0, 406676, 0, 0
0, 0, 0, 403763, 0, 0
0, 0, 0, 419600, 0, 0
0, 0, 0, 399343, 0, 0
0, 0, 0, 397316, 0, 0
0, 0, 0, 413361, 0, 0
0, 0, 0, 406231, 0, 0
0, 0, 0, 403162, 0, 0
0, 0, 0, 408738, 0, 0
0, 0, 0, 399523, 0, 0
0, 0, 0, 398017, 0, 0
0, 0, 0, 413073, 0, 0
0, 0, 0, 398962, 0, 0
0, 0, 0, 398289, 0, 0
0, 0, 0, 407407, 0, 0
0, 0, 0, 413349, 0, 0
0, 0, 0, 399863, 0, 0
0, 0, 0, 413304, 0, 0
0, 0, 0, 404714, 0, 0
0, 0, 0, 397895, 0, 0
0, 0, 0, 407378, 0, 0
0, 0, 0, 402122, 0, 0
0, 0, 0, 401500, 0, 0
0, 0, 0, 408796, 0, 0
0, 0, 0, 417811, 0, 0
0, 0, 0, 402450, 0, 0
0, 0, 0, 409797, 0, 0
0, 0, 0, 401936, 0, 0
0, 0, 0, 411419, 0, 0
0, 0, 0, 418142, 0, 0
0, 0, 0, 401844, 0, 0
0, 0, 0, 401119, 0, 0
0, 0, 0, 417841, 0, 0
0, 0, 0, 401595, 0, 0
0, 0, 0, 412588, 0, 0
0, 0, 0, 416603, 0, 0
0, 0, 0, 401972, 0, 0
0, 0, 0, 430673, 0, 0
0, 0, 0, 466927, 0, 0
0, 0, 0, 406045, 0, 0
0, 0, 0, 424955, 0, 0
0, 0, 0, 420897, 0, 0
0, 0, 0, 399963, 0, 0
0, 0, 0, 415019, 0, 0
0, 0, 0, 403513, 0, 0
0, 0, 0, 411693, 0, 0
0, 0, 0, 413936, 0, 0
0, 0, 0, 407691, 0, 0
0, 0, 0, 413684, 0, 0
0, 0, 0, 416292, 0, 0
0, 0, 0, 398015, 0, 0
0, 0, 0, 413540, 0, 0
0, 0, 0, 418648, 0, 0
0, 0, 0, 406932, 0, 0
0, 0, 0, 407770, 0, 0
0, 0, 0, 402722, 0, 0
0, 0, 0, 405329, 0, 0
0, 0, 0, 409448, 0, 0
0, 0, 0, 400285, 0, 0
0, 0, 0, 414300, 0, 0
0, 0, 0, 417741, 0, 0
0, 0, 0, 401391, 0, 0
0, 0, 0, 416291, 0, 0
0, 0, 0, 404367, 0, 0
0, 0, 0, 401298, 0, 0
0, 0, 0, 405781, 0, 0
0, 0, 0, 401566, 0, 0
0, 0, 0, 414748, 0, 0
0, 0, 0, 417043, 0, 0
0, 0, 0, 438349, 0, 0
0, 0, 0, 413561, 0, 0
0, 0, 0, 420180, 0, 0
0, 0, 0, 402006, 0, 0
0, 0, 0, 410551, 0, 0
0, 0, 0, 598264, 0, 0
0, 0, 0, 409778, 0, 0
0, 0, 0, 412549, 0, 0
0, 0, 0, 401367, 0, 0
0, 0, 0, 407006, 0, 0
0, 0, 0, 405199, 0, 0
0, 0, 0, 399278, 0, 0
0, 0, 0, 414085, 0, 0
0, 0, 0, 398423, 0, 0
0, 0, 0, 409376, 0, 0
0, 0, 0, 405954, 0, 0
0, 0, 0, 397531, 0, 0
0, 0, 0, 396245, 0, 0
0, 0, 0, 735634, 0, 0
0, 0, 0, 414714, 0, 0
0, 0, 0, 410041, 0, 0
0, 0, 0, 413806, 0, 0
0, 0, 0, 412103, 0, 0
0, 0, 0, 402171, 0, 0
0, 0, 0, 415520, 0, 0
0, 0, 0, 488451, 0, 0
0, 0, 0, 424040, 0, 0
0, 0, 0, 396399, 0, 0
0, 0, 0, 396207, 0, 0
0, 0, 0, 400076, 0, 0
0, 0, 0, 401134, 0, 0
0, 0, 0, 403909, 0, 0
0, 0, 0, 2374178, 0, 0
0, 0, 0, 492378, 0, 0
0, 0, 0, 411977, 0, 0
0, 0, 0, 397617, 0, 0
0, 0, 0, 412372, 0, 0
0, 0, 0, 405252, 0, 0
0, 0, 0, 405684, 0, 0
0, 0, 0, 414189, 0, 0
0, 0, 0, 399622, 0, 0
0, 0, 0, 419272, 0, 0
0, 0, 0, 408819, 0, 0
0, 0, 0, 398313, 0, 0
0, 0, 0, 413120, 0, 0
0, 0, 0, 410427, 0, 0
0, 0, 0, 401745, 0, 0
0, 0, 0, 405041, 0, 0
0, 0, 0, 410630, 0, 0
