Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,
0,0,0,419125,0,0,,,
0,0,0,414723,0,0,,,
0,0,0,416050,0,0,,,
0,0,0,427950,0,0,,,
0,0,0,444328,0,0,,,
0,0,0,413311,0,0,,,
0,0,0,414378,0,0,,,
0,0,0,419142,0,0,,,
0,0,0,414166,0,0,,,
0,0,0,427264,0,0,,,
0,0,0,434008,0,0,,,
0,0,0,419918,0,0,,,
0,0,0,420046,0,0,,,
0,0,0,446892,0,0,,,
0,0,0,464665,0,0,,,
0,0,0,436501,0,0,,,
0,0,0,436046,0,0,,,
0,0,0,515383,0,0,,,
0,0,0,490814,0,0,,,
0,0,0,457755,0,0,,,
0,0,0,457352,0,0,,,
0,0,0,497886,0,0,,,
0,0,0,486130,0,0,,,
0,0,0,498853,0,0,,,
0,0,0,487200,0,0,,,
0,0,0,454090,0,0,,,
0,0,0,443739,0,0,,,
0,0,0,462502,0,0,,,
0,0,0,456214,0,0,,,
0,0,0,446697,0,0,,,
0,0,0,439003,0,0,,,
0,0,0,448703,0,0,,,
0,0,0,454082,0,0,,,
0,0,0,538158,0,0,,,
0,0,0,508121,0,0,,,
0,0,0,485531,0,0,,,
0,0,0,465649,0,0,,,
0,0,0,450039,0,0,,,
0,0,0,455208,0,0,,,
0,0,0,463555,0,0,,,
0,0,0,452892,0,0,,,
0,0,0,441604,0,0,,,
0,0,0,468649,0,0,,,
0,0,0,458402,0,0,,,
0,0,0,471072,0,0,,,
0,0,0,452753,0,0,,,
0,0,0,450891,0,0,,,
0,0,0,455801,0,0,,,
0,0,0,455294,0,0,,,
0,0,0,470359,0,0,,,
0,0,0,502873,0,0,,,
0,0,0,489138,0,0,,,
0,0,0,445610,0,0,,,
0,0,0,419530,0,0,,,
0,0,0,418190,0,0,,,
0,0,0,435964,0,0,,,
0,0,0,443685,0,0,,,
0,0,0,422658,0,0,,,
0,0,0,424285,0,0,,,
0,0,0,425705,0,0,,,
0,0,0,424000,0,0,,,
0,0,0,418388,0,0,,,
0,0,0,431995,0,0,,,
0,0,0,431227,0,0,,,
0,0,0,418741,0,0,,,
0,0,0,414640,0,0,,,
0,0,0,421268,0,0,,,
0,0,0,492167,0,0,,,
0,0,0,430878,0,0,,,
0,0,0,438236,0,0,,,
0,0,0,431530,0,0,,,
0,0,0,415763,0,0,,,
0,0,0,414735,0,0,,,
0,0,0,414904,0,0,,,
0,0,0,428616,0,0,,,
0,0,0,436077,0,0,,,
0,0,0,413643,0,0,,,
0,0,0,415895,0,0,,,
0,0,0,420440,0,0,,,
0,0,0,428839,0,0,,,
0,0,0,437394,0,0,,,
0,0,0,449700,0,0,,,
0,0,0,419193,0,0,,,
0,0,0,428320,0,0,,,
0,0,0,421824,0,0,,,
0,0,0,420066,0,0,,,
0,0,0,441589,0,0,,,
0,0,0,439259,0,0,,,
0,0,0,416252,0,0,,,
0,0,0,414703,0,0,,,
0,0,0,424144,0,0,,,
0,0,0,425147,0,0,,,
0,0,0,459223,0,0,,,
0,0,0,423507,0,0,,,
0,0,0,440864,0,0,,,
0,0,0,419888,0,0,,,
0,0,0,423756,0,0,,,
