Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,
0,0,0,606128,0,0,,454175.2603
0,0,0,443900,0,0,,
0,0,0,434066,0,0,,
0,0,0,443973,0,0,,
0,0,0,666898,0,0,,
0,0,0,472795,0,0,,
0,0,0,441972,0,0,,
0,0,0,436930,0,0,,
0,0,0,433660,0,0,,
0,0,0,446586,0,0,,
0,0,0,458940,0,0,,
0,0,0,437597,0,0,,
0,0,0,437242,0,0,,
0,0,0,435013,0,0,,
0,0,0,437523,0,0,,
0,0,0,455919,0,0,,
0,0,0,453638,0,0,,
0,0,0,436044,0,0,,
0,0,0,430013,0,0,,
0,0,0,432003,0,0,,
0,0,0,441336,0,0,,
0,0,0,454731,0,0,,
0,0,0,426096,0,0,,
0,0,0,424127,0,0,,
0,0,0,428929,0,0,,
0,0,0,432788,0,0,,
0,0,0,479180,0,0,,
0,0,0,465733,0,0,,
0,0,0,447601,0,0,,
0,0,0,514623,0,0,,
0,0,0,536386,0,0,,
0,0,0,548254,0,0,,
0,0,0,551058,0,0,,
0,0,0,502926,0,0,,
0,0,0,513230,0,0,,
0,0,0,578587,0,0,,
0,0,0,531339,0,0,,
0,0,0,519249,0,0,,
0,0,0,497522,0,0,,
0,0,0,511368,0,0,,
0,0,0,500944,0,0,,
0,0,0,494061,0,0,,
0,0,0,526033,0,0,,
0,0,0,606910,0,0,,
0,0,0,517580,0,0,,
0,0,0,511634,0,0,,
0,0,0,460221,0,0,,
0,0,0,435265,0,0,,
0,0,0,430830,0,0,,
0,0,0,434364,0,0,,
0,0,0,457482,0,0,,
0,0,0,441693,0,0,,
0,0,0,425278,0,0,,
0,0,0,426469,0,0,,
0,0,0,432347,0,0,,
0,0,0,440307,0,0,,
0,0,0,448737,0,0,,
0,0,0,432896,0,0,,
0,0,0,427576,0,0,,
0,0,0,430693,0,0,,
0,0,0,435165,0,0,,
0,0,0,470313,0,0,,
0,0,0,433117,0,0,,
0,0,0,428475,0,0,,
0,0,0,427374,0,0,,
0,0,0,431741,0,0,,
0,0,0,434233,0,0,,
0,0,0,433079,0,0,,
0,0,0,423124,0,0,,
0,0,0,428220,0,0,,
0,0,0,498525,0,0,,
0,0,0,480288,0,0,,
0,0,0,460124,0,0,,
0,0,0,533970,0,0,,
0,0,0,532660,0,0,,
0,0,0,545205,0,0,,
0,0,0,509312,0,0,,
0,0,0,500189,0,0,,
0,0,0,492629,0,0,,
0,0,0,506320,0,0,,
0,0,0,499071,0,0,,
0,0,0,489221,0,0,,
0,0,0,522650,0,0,,
0,0,0,491601,0,0,,
0,0,0,493936,0,0,,
0,0,0,509397,0,0,,
0,0,0,492254,0,0,,
0,0,0,596517,0,0,,
0,0,0,531406,0,0,,
0,0,0,509158,0,0,,
0,0,0,487952,0,0,,
0,0,0,442684,0,0,,
0,0,0,453249,0,0,,
0,0,0,453502,0,0,,
0,0,0,429015,0,0,,
0,0,0,443695,0,0,,
0,0,0,431708,0,0,,
0,0,0,431596,0,0,,
0,0,0,440286,0,0,,
0,0,0,462310,0,0,,
0,0,0,428136,0,0,,
0,0,0,426513,0,0,,
0,0,0,437235,0,0,,
0,0,0,432071,0,0,,
0,0,0,432480,0,0,,
0,0,0,441795,0,0,,
0,0,0,437048,0,0,,
0,0,0,424956,0,0,,
0,0,0,428439,0,0,,
0,0,0,428692,0,0,,
0,0,0,447277,0,0,,
0,0,0,456228,0,0,,
0,0,0,429189,0,0,,
0,0,0,422410,0,0,,
0,0,0,427559,0,0,,
0,0,0,422187,0,0,,
0,0,0,441397,0,0,,
0,0,0,454880,0,0,,
0,0,0,425653,0,0,,
0,0,0,426270,0,0,,
0,0,0,424804,0,0,,
0,0,0,431151,0,0,,
0,0,0,440257,0,0,,
0,0,0,455719,0,0,,
0,0,0,470909,0,0,,
0,0,0,473287,0,0,,
0,0,0,474467,0,0,,
0,0,0,520231,0,0,,
