Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 394931, 394931, 0
0, 2, 0, 347850, 371391, 0
0, 3, 0, 201837, 314873, 0
0, 4, 0, 352997, 324404, 0
0, 5, 0, 332394, 326002, 0
0, 6, 0, 330783, 326798, 0
0, 7, 0, 320462, 325893, 0
0, 8, 0, 333195, 326805, 0
0, 9, 0, 334367, 327645, 0
0, 10, 0, 329771, 327857, 329771
0, 11, 0, 327413, 327817, 329771
0, 12, 0, 346372, 329363, 346372
0, 13, 0, 326835, 329169, 346372
0, 14, 0, 338404, 329828, 346372
0, 15, 0, 331734, 329955, 346372
0, 16, 0, 352696, 331376, 352696
0, 17, 0, 345497, 332206, 352696
0, 18, 0, 340816, 332684, 352696
0, 19, 0, 343816, 333269, 352696
0, 20, 0, 338214, 333516, 352696
0, 21, 0, 338508, 333753, 352696
0, 22, 0, 343564, 334198, 352696
0, 23, 0, 341888, 334532, 352696
0, 24, 0, 306564, 333367, 352696
0, 25, 0, 389319, 335605, 389319
0, 26, 0, 374037, 337083, 389319
0, 27, 0, 323912, 336596, 389319
0, 28, 0, 334108, 336508, 389319
0, 29, 0, 335016, 336457, 389319
0, 30, 0, 353965, 337040, 389319
0, 31, 0, 334947, 336973, 389319
0, 32, 0, 337331, 336984, 389319
0, 33, 0, 333496, 336879, 389319
0, 34, 0, 338592, 336929, 389319
0, 35, 0, 334408, 336857, 389319
0, 36, 0, 342015, 337000, 389319
0, 37, 0, 340895, 337105, 389319
0, 38, 0, 354938, 337574, 389319
0, 39, 0, 318649, 337089, 389319
0, 40, 0, 335711, 337055, 389319
0, 41, 0, 328725, 336852, 389319
0, 42, 0, 344177, 337026, 389319
0, 43, 0, 328225, 336822, 389319
0, 44, 0, 361254, 337377, 389319
0, 45, 0, 356786, 337808, 389319
0, 46, 0, 227576, 335412, 389319
0, 47, 0, 237046, 333320, 389319
0, 48, 0, 223861, 331040, 389319
0, 49, 0, 349236, 331411, 389319
0, 50, 0, 329028, 331364, 389319
0, 51, 0, 369737, 332116, 389319
0, 52, 0, 339488, 332257, 389319
0, 53, 0, 337187, 332350, 389319
0, 54, 0, 335000, 332399, 389319
0, 55, 0, 361260, 332923, 389319
0, 56, 0, 326368, 332806, 389319
0, 57, 0, 338168, 332900, 389319
0, 58, 0, 338448, 332995, 389319
0, 59, 0, 329667, 332939, 389319
0, 60, 0, 345172, 333142, 389319
0, 61, 0, 250096, 331781, 389319
0, 62, 0, 334019, 331817, 389319
0, 63, 0, 334567, 331860, 389319
0, 64, 0, 336954, 331939, 389319
0, 65, 0, 341645, 332088, 389319
0, 66, 0, 344226, 332271, 389319
0, 67, 0, 375277, 332912, 389319
0, 68, 0, 349898, 333161, 389319
0, 69, 0, 232895, 331708, 389319
0, 70, 0, 225420, 330190, 389319
0, 71, 0, 339207, 330317, 389319
0, 72, 0, 410446, 331429, 410446
0, 73, 0, 338303, 331523, 410446
0, 74, 0, 323674, 331417, 410446
0, 75, 0, 200460, 329671, 410446
0, 76, 0, 332121, 329703, 410446
0, 77, 0, 334926, 329770, 410446
0, 78, 0, 342725, 329936, 410446
0, 79, 0, 342382, 330093, 410446
0, 80, 0, 313390, 329885, 410446
0, 81, 0, 325603, 329833, 410446
0, 82, 0, 330468, 329840, 410446
0, 83, 0, 324263, 329773, 410446
0, 84, 0, 357407, 330101, 410446
0, 85, 0, 335899, 330169, 410446
0, 86, 0, 331548, 330185, 410446
0, 87, 0, 336797, 330261, 410446
0, 88, 0, 339104, 330361, 410446
0, 89, 0, 233205, 329270, 410446
0, 90, 0, 333290, 329314, 410446
0, 91, 0, 339669, 329427, 410446
0, 92, 0, 245694, 328517, 410446
0, 93, 0, 342101, 328663, 410446
0, 94, 0, 347589, 328864, 410446
0, 95, 0, 350977, 329096, 410446
0, 96, 0, 332082, 329127, 410446
0, 97, 0, 361790, 329463, 410446
0, 98, 0, 344018, 329611, 410446
0, 99, 0, 332718, 329642, 410446
