Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 600671, 600671, 0
0, 2, 0, 472308, 536490, 0
0, 3, 0, 489866, 520949, 0
0, 4, 0, 505871, 517180, 0
0, 5, 0, 465022, 506749, 0
0, 6, 0, 453449, 497866, 0
0, 7, 0, 540802, 503999, 0
0, 8, 0, 460178, 498522, 0
0, 9, 0, 489263, 497494, 0
0, 10, 0, 518119, 499556, 518119
0, 11, 0, 480036, 497782, 518119
0, 12, 0, 447559, 493597, 518119
0, 13, 0, 554026, 498245, 554026
0, 14, 0, 463113, 495736, 554026
0, 15, 0, 498814, 495941, 554026
0, 16, 0, 498709, 496114, 554026
0, 17, 0, 458347, 493893, 554026
0, 18, 0, 486621, 493489, 554026
0, 19, 0, 448438, 491118, 554026
0, 20, 0, 461911, 489658, 554026
0, 21, 0, 424446, 486553, 554026
0, 22, 0, 489298, 486677, 554026
0, 23, 0, 458455, 485450, 554026
0, 24, 0, 433944, 483304, 554026
0, 25, 0, 498960, 483930, 554026
0, 26, 0, 446656, 482497, 554026
0, 27, 0, 415986, 480034, 554026
0, 28, 0, 511559, 481159, 554026
0, 29, 0, 454634, 480245, 554026
0, 30, 0, 430605, 478591, 554026
0, 31, 0, 509471, 479587, 554026
0, 32, 0, 457316, 478892, 554026
0, 33, 0, 489409, 479210, 554026
0, 34, 0, 504568, 479955, 554026
0, 35, 0, 450987, 479128, 554026
0, 36, 0, 423696, 477589, 554026
0, 37, 0, 523800, 478837, 554026
0, 38, 0, 413543, 477119, 554026
0, 39, 0, 482215, 477249, 554026
0, 40, 0, 481784, 477362, 554026
0, 41, 0, 445477, 476585, 554026
0, 42, 0, 485986, 476808, 554026
0, 43, 0, 500342, 477355, 554026
0, 44, 0, 446198, 476647, 554026
0, 45, 0, 475794, 476629, 554026
0, 46, 0, 504631, 477237, 554026
0, 47, 0, 456271, 476791, 554026
0, 48, 0, 414083, 475485, 554026
0, 49, 0, 489102, 475762, 554026
0, 50, 0, 454039, 475328, 554026
0, 51, 0, 506474, 475938, 554026
0, 52, 0, 508038, 476555, 554026
0, 53, 0, 448196, 476020, 554026
0, 54, 0, 421065, 475003, 554026
0, 55, 0, 481546, 475121, 554026
0, 56, 0, 444518, 474575, 554026
0, 57, 0, 477468, 474625, 554026
0, 58, 0, 477849, 474680, 554026
0, 59, 0, 403698, 473477, 554026
0, 60, 0, 470943, 473435, 554026
0, 61, 0, 502260, 473907, 554026
0, 62, 0, 454019, 473587, 554026
0, 63, 0, 487237, 473803, 554026
0, 64, 0, 483607, 473956, 554026
0, 65, 0, 472696, 473937, 554026
0, 66, 0, 489678, 474175, 554026
0, 67, 0, 517187, 474816, 554026
0, 68, 0, 466930, 474701, 554026
0, 69, 0, 461829, 474515, 554026
0, 70, 0, 519403, 475156, 554026
0, 71, 0, 466223, 475031, 554026
0, 72, 0, 506242, 475464, 554026
0, 73, 0, 502699, 475837, 554026
0, 74, 0, 488305, 476005, 554026
0, 75, 0, 514247, 476514, 554026
0, 76, 0, 501325, 476840, 554026
0, 77, 0, 463946, 476673, 554026
0, 78, 0, 434620, 476134, 554026
0, 79, 0, 543747, 476989, 554026
0, 80, 0, 455705, 476723, 554026
0, 81, 0, 501328, 477026, 554026
0, 82, 0, 540511, 477800, 554026
0, 83, 0, 457590, 477557, 554026
0, 84, 0, 442264, 477137, 554026
0, 85, 0, 506007, 477476, 554026
0, 86, 0, 448142, 477135, 554026
0, 87, 0, 478107, 477146, 554026
0, 88, 0, 477825, 477153, 554026
0, 89, 0, 448569, 476832, 554026
0, 90, 0, 437423, 476395, 554026
0, 91, 0, 509535, 476759, 554026
0, 92, 0, 461781, 476597, 554026
0, 93, 0, 488021, 476719, 554026
0, 94, 0, 513285, 477108, 554026
0, 95, 0, 453441, 476859, 554026
0, 96, 0, 435423, 476428, 554026
0, 97, 0, 516838, 476844, 554026
0, 98, 0, 452330, 476594, 554026
0, 99, 0, 476431, 476593, 554026
