Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 462696, 462696, 0
0, 2, 0, 404007, 433352, 0
0, 3, 0, 431176, 432627, 0
0, 4, 0, 390121, 422001, 0
0, 5, 0, 413456, 420292, 0
0, 6, 0, 435723, 422863, 0
0, 7, 0, 387489, 417810, 0
0, 8, 0, 387385, 414007, 0
0, 9, 0, 420559, 414735, 0
0, 10, 0, 391063, 412368, 391063
0, 11, 0, 409902, 412144, 409902
0, 12, 0, 372444, 408836, 409902
0, 13, 0, 373630, 406128, 409902
0, 14, 0, 397077, 405482, 409902
0, 15, 0, 418768, 406367, 418768
0, 16, 0, 403307, 406176, 418768
0, 17, 0, 402067, 405935, 418768
0, 18, 0, 414504, 406411, 418768
0, 19, 0, 390075, 405552, 418768
0, 20, 0, 401006, 405325, 418768
0, 21, 0, 429198, 406461, 429198
0, 22, 0, 386201, 405541, 429198
0, 23, 0, 406447, 405580, 429198
0, 24, 0, 439836, 407007, 439836
0, 25, 0, 385886, 406163, 439836
0, 26, 0, 383633, 405297, 439836
0, 27, 0, 462212, 407404, 462212
0, 28, 0, 393475, 406907, 462212
0, 29, 0, 389172, 406296, 462212
0, 30, 0, 461273, 408128, 462212
0, 31, 0, 370880, 406927, 462212
0, 32, 0, 374111, 405902, 462212
0, 33, 0, 464360, 407673, 464360
0, 34, 0, 371786, 406618, 464360
0, 35, 0, 410759, 406736, 464360
0, 36, 0, 419405, 407087, 464360
0, 37, 0, 381196, 406388, 464360
0, 38, 0, 383486, 405786, 464360
0, 39, 0, 501389, 408237, 501389
0, 40, 0, 395328, 407915, 501389
0, 41, 0, 394066, 407578, 501389
0, 42, 0, 415675, 407770, 501389
0, 43, 0, 392134, 407407, 501389
0, 44, 0, 391817, 407053, 501389
0, 45, 0, 394957, 406785, 501389
0, 46, 0, 356907, 405701, 501389
0, 47, 0, 389526, 405357, 501389
0, 48, 0, 431472, 405901, 501389
0, 49, 0, 383296, 405440, 501389
0, 50, 0, 384291, 405018, 501389
0, 51, 0, 471847, 406328, 501389
0, 52, 0, 395634, 406123, 501389
0, 53, 0, 391791, 405853, 501389
0, 54, 0, 465284, 406953, 501389
0, 55, 0, 379546, 406455, 501389
0, 56, 0, 388271, 406131, 501389
0, 57, 0, 485937, 407531, 501389
0, 58, 0, 379687, 407051, 501389
0, 59, 0, 392098, 406798, 501389
0, 60, 0, 463828, 407748, 501389
0, 61, 0, 373638, 407189, 501389
0, 62, 0, 405899, 407169, 501389
0, 63, 0, 457561, 407968, 501389
0, 64, 0, 404299, 407911, 501389
0, 65, 0, 376425, 407427, 501389
0, 66, 0, 462599, 408262, 501389
0, 67, 0, 397433, 408101, 501389
0, 68, 0, 400172, 407985, 501389
0, 69, 0, 469877, 408881, 501389
0, 70, 0, 383257, 408515, 501389
0, 71, 0, 419599, 408671, 501389
0, 72, 0, 476839, 409617, 501389
0, 73, 0, 368317, 409052, 501389
0, 74, 0, 407560, 409032, 501389
0, 75, 0, 486274, 410061, 501389
0, 76, 0, 404921, 409994, 501389
0, 77, 0, 408247, 409972, 501389
0, 78, 0, 426223, 410180, 501389
0, 79, 0, 364870, 409607, 501389
0, 80, 0, 417352, 409703, 501389
0, 81, 0, 473834, 410494, 501389
0, 82, 0, 384630, 410179, 501389
0, 83, 0, 395017, 409997, 501389
0, 84, 0, 377071, 409606, 501389
0, 85, 0, 378318, 409238, 501389
0, 86, 0, 410662, 409254, 501389
0, 87, 0, 480130, 410068, 501389
0, 88, 0, 393237, 409877, 501389
0, 89, 0, 405712, 409831, 501389
0, 90, 0, 436483, 410127, 501389
0, 91, 0, 404669, 410068, 501389
0, 92, 0, 397729, 409934, 501389
0, 93, 0, 474722, 410630, 501389
0, 94, 0, 383994, 410347, 501389
0, 95, 0, 377154, 409998, 501389
0, 96, 0, 427813, 410183, 501389
0, 97, 0, 392431, 410000, 501389
0, 98, 0, 405371, 409953, 501389
0, 99, 0, 493241, 410794, 501389
