Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
0, 1, 0, 341842, 341842, 0
0, 2, 0, 263452, 302647, 0
0, 3, 0, 205818, 270371, 0
0, 4, 0, 244991, 264026, 0
0, 5, 0, 278939, 267008, 0
0, 6, 0, 220855, 259316, 0
0, 7, 0, 247901, 257686, 0
0, 8, 0, 263459, 258407, 0
0, 9, 0, 198302, 251729, 0
0, 10, 0, 251327, 251689, 251327
0, 11, 0, 274062, 253722, 274062
0, 12, 0, 238309, 252438, 274062
0, 13, 0, 245404, 251897, 274062
0, 14, 0, 278000, 253761, 278000
0, 15, 0, 215238, 251193, 278000
0, 16, 0, 311002, 254931, 311002
0, 17, 0, 271371, 255898, 311002
0, 18, 0, 214022, 253572, 311002
0, 19, 0, 246353, 253193, 311002
0, 20, 0, 265756, 253821, 311002
0, 21, 0, 252270, 253748, 311002
0, 22, 0, 306579, 256149, 311002
0, 23, 0, 317338, 258809, 317338
0, 24, 0, 215492, 257005, 317338
0, 25, 0, 301980, 258804, 317338
0, 26, 0, 269643, 259220, 317338
0, 27, 0, 246502, 258749, 317338
0, 28, 0, 316464, 260810, 317338
0, 29, 0, 274286, 261274, 317338
0, 30, 0, 242385, 260645, 317338
0, 31, 0, 254841, 260458, 317338
0, 32, 0, 315599, 262181, 317338
0, 33, 0, 245593, 261679, 317338
0, 34, 0, 247773, 261270, 317338
0, 35, 0, 272568, 261592, 317338
0, 36, 0, 221919, 260490, 317338
0, 37, 0, 232113, 259724, 317338
0, 38, 0, 284379, 260372, 317338
0, 39, 0, 248817, 260076, 317338
0, 40, 0, 243094, 259652, 317338
0, 41, 0, 272778, 259972, 317338
0, 42, 0, 247638, 259679, 317338
0, 43, 0, 303010, 260686, 317338
0, 44, 0, 268820, 260870, 317338
0, 45, 0, 205781, 259646, 317338
0, 46, 0, 314090, 260829, 317338
0, 47, 0, 276482, 261162, 317338
0, 48, 0, 254961, 261033, 317338
0, 49, 0, 316495, 262164, 317338
0, 50, 0, 271297, 262346, 317338
0, 51, 0, 245205, 262010, 317338
0, 52, 0, 317156, 263070, 317338
0, 53, 0, 308074, 263919, 317338
0, 54, 0, 211924, 262957, 317338
0, 55, 0, 251842, 262755, 317338
0, 56, 0, 299976, 263419, 317338
0, 57, 0, 220070, 262659, 317338
0, 58, 0, 310881, 263490, 317338
0, 59, 0, 205078, 262500, 317338
0, 60, 0, 253904, 262357, 317338
0, 61, 0, 309225, 263125, 317338
0, 62, 0, 209666, 262263, 317338
0, 63, 0, 252442, 262108, 317338
0, 64, 0, 246960, 261872, 317338
0, 65, 0, 232260, 261417, 317338
0, 66, 0, 235045, 261018, 317338
0, 67, 0, 305042, 261675, 317338
0, 68, 0, 210758, 260927, 317338
0, 69, 0, 223068, 260379, 317338
0, 70, 0, 320923, 261243, 320923
0, 71, 0, 220380, 260668, 320923
0, 72, 0, 256827, 260615, 320923
0, 73, 0, 324218, 261486, 324218
0, 74, 0, 220323, 260930, 324218
0, 75, 0, 220141, 260387, 324218
0, 76, 0, 248657, 260233, 324218
0, 77, 0, 212989, 259620, 324218
0, 78, 0, 244892, 259432, 324218
0, 79, 0, 252683, 259347, 324218
0, 80, 0, 227399, 258948, 324218
0, 81, 0, 214875, 258404, 324218
0, 82, 0, 305672, 258980, 324218
0, 83, 0, 223403, 258552, 324218
0, 84, 0, 206761, 257936, 324218
0, 85, 0, 298596, 258414, 324218
0, 86, 0, 203291, 257774, 324218
0, 87, 0, 212352, 257252, 324218
0, 88, 0, 260483, 257288, 324218
0, 89, 0, 208469, 256740, 324218
0, 90, 0, 204987, 256165, 324218
0, 91, 0, 300242, 256649, 324218
0, 92, 0, 318338, 257319, 324218
0, 93, 0, 250456, 257246, 324218
0, 94, 0, 241174, 257076, 324218
0, 95, 0, 230245, 256794, 324218
0, 96, 0, 252924, 256754, 324218
0, 97, 0, 240946, 256592, 324218
0, 98, 0, 213135, 256149, 324218
0, 99, 0, 207464, 255658, 324218
